time/episodes,rollout/success_rate,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,curriculum/epsilon,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,time/time_elapsed,eval/clean_mean_d,eval/clean_success_rate
104,0.0,-10.078826904296875,-49.38,15,0.2288,0.19582723081111908,0.21733060479164124,0.0003,5099,50.0,5200,-12.627570152282715,325,,
108,0.0,-10.273880958557129,-49.5,15,0.2376,0.1764327585697174,0.20480217039585114,0.0003,5299,50.0,5400,-12.009101867675781,338,,
112,0.0,-10.668651580810547,-49.5,15,0.24639999999999998,0.18008288741111755,0.19303932785987854,0.0003,5499,50.0,5600,-11.903399467468262,350,,
116,0.0,-11.021636009216309,-49.5,15,0.2552,0.15543510019779205,0.18198662996292114,0.0003,5699,50.0,5800,-11.440176010131836,363,,
120,0.0,-11.342111587524414,-49.42,15,0.264,0.17084044218063354,0.1715913712978363,0.0003,5899,50.0,6000,-10.91658878326416,376,,
124,0.0,-11.46084976196289,-49.42,15,0.2728,0.15189088881015778,0.16184310615062714,0.0003,6099,50.0,6200,-10.541013717651367,388,,
128,0.0,-11.52719497680664,-49.37,15,0.2816,0.14719407260417938,0.15269835293293,0.0003,6299,50.0,6400,-10.276240348815918,401,,
132,0.0,-11.868200302124023,-49.34,15,0.2904,0.13190454244613647,0.1441362202167511,0.0003,6499,50.0,6600,-9.686714172363281,414,,
136,0.0,-12.110892295837402,-49.4,15,0.29919999999999997,0.1546963006258011,0.1361141949892044,0.0003,6699,50.0,6800,-9.489606857299805,426,,
140,0.0,-11.944316864013672,-49.37,15,0.308,0.14692923426628113,0.12859496474266052,0.0003,6899,50.0,7000,-8.761399269104004,439,,
144,0.0,-12.160776138305664,-49.3,15,0.31679999999999997,0.14667107164859772,0.12154847383499146,0.0003,7099,50.0,7200,-8.641372680664062,452,,
148,0.0,-12.133030891418457,-48.91,15,0.3256,0.12431034445762634,0.11492346972227097,0.0003,7299,50.0,7400,-7.918880939483643,464,,
152,0.0,-12.524834632873535,-48.72,15,0.3344,0.16911303997039795,0.10869777947664261,0.0003,7499,50.0,7600,-7.621455669403076,477,,
156,0.0,-12.653337478637695,-48.66,15,0.3432,0.15028595924377441,0.10285181552171707,0.0003,7699,50.0,7800,-7.289719581604004,489,,
160,0.009999999776482582,-12.730074882507324,-48.49,15,0.352,0.14199629426002502,0.09735269844532013,0.0003,7899,50.0,8000,-7.0129194259643555,502,,
164,0.009999999776482582,-12.431078910827637,-48.29,15,0.3608,0.13147732615470886,0.09220155328512192,0.0003,8099,50.0,8200,-6.552073001861572,515,,
168,0.009999999776482582,-11.760951042175293,-47.97,15,0.3696,0.13725948333740234,0.08737754821777344,0.0003,8299,50.0,8400,-5.970288276672363,527,,
172,0.019999999552965164,-12.325509071350098,-47.42,15,0.3784,0.14571593701839447,0.08283626288175583,0.0003,8499,50.0,8600,-5.524172782897949,540,,
176,0.029999999329447746,-12.045623779296875,-46.75,15,0.3872,0.14157043397426605,0.07858350872993469,0.0003,8699,50.0,8800,-5.292339324951172,553,,
180,0.03999999910593033,-12.17430305480957,-45.99,15,0.39599999999999996,0.1467982828617096,0.0745944082736969,0.0003,8899,50.0,9000,-5.14988374710083,565,,
184,0.07000000029802322,-11.849886894226074,-45.24,15,0.4048,0.12156787514686584,0.07080712169408798,0.0003,9099,50.0,9200,-4.648708343505859,578,,
188,0.07999999821186066,-12.281929016113281,-44.67,15,0.41359999999999997,0.15561702847480774,0.06725811958312988,0.0003,9299,50.0,9400,-4.670291900634766,591,,
192,0.10000000149011612,-11.550984382629395,-43.94,15,0.4224,0.1543411910533905,0.06393159925937653,0.0003,9499,50.0,9600,-4.185256004333496,604,,
196,0.11999999731779099,-11.818885803222656,-42.64,15,0.43119999999999997,0.1832074373960495,0.06075534597039223,0.0003,9699,50.0,9800,-3.882962942123413,617,,
200,0.14000000059604645,-11.605706214904785,-41.53,15,0.44,0.16997385025024414,0.057766251266002655,0.0003,9899,50.0,10000,-3.6125648021698,633,0.027056145042976525,1.0
204,0.1599999964237213,-11.08364200592041,-40.11,15,0.4488,0.1588713675737381,0.05499421805143356,0.0003,10099,50.0,10200,-3.594412088394165,646,,
208,0.1899999976158142,-10.33924674987793,-38.64,15,0.4576,0.15931984782218933,0.05233599618077278,0.0003,10299,50.0,10400,-3.1531057357788086,659,,
212,0.23000000417232513,-10.74839973449707,-37.32,15,0.4664,0.1777898222208023,0.049832385033369064,0.0003,10499,50.0,10600,-3.1940317153930664,672,,
216,0.25999999046325684,-10.60988712310791,-35.82,15,0.4752,0.15877018868923187,0.04747684299945831,0.0003,10699,50.0,10800,-2.939469814300537,685,,
220,0.2800000011920929,-9.614262580871582,-34.54,15,0.484,0.14471152424812317,0.04521996155381203,0.0003,10899,50.0,11000,-2.901325225830078,698,,
224,0.3199999928474426,-8.785552024841309,-32.94,15,0.49279999999999996,0.19648990035057068,0.0431038960814476,0.0003,11099,50.0,11200,-2.642390727996826,710,,
228,0.3499999940395355,-9.76764965057373,-31.52,15,0.5015999999999999,0.1822536438703537,0.041066814213991165,0.0003,11299,50.0,11400,-2.650142192840576,723,,
232,0.38999998569488525,-9.298299789428711,-30.38,15,0.5104,0.15053677558898926,0.03919290751218796,0.0003,11499,50.0,11600,-2.599794864654541,736,,
236,0.41999998688697815,-9.698147773742676,-29.12,15,0.5192,0.14431077241897583,0.037334736436605453,0.0003,11699,50.0,11800,-2.6422338485717773,748,,
240,0.46000000834465027,-9.002763748168945,-27.37,15,0.528,0.15831035375595093,0.03559289500117302,0.0003,11899,50.0,12000,-2.0242884159088135,761,,
244,0.5,-9.017087936401367,-25.88,15,0.5367999999999999,0.191353440284729,0.03393571823835373,0.0003,12099,50.0,12200,-2.436880111694336,774,,
248,0.5400000214576721,-8.724295616149902,-24.46,15,0.5456,0.13408590853214264,0.03231988474726677,0.0003,12299,50.0,12400,-2.2043685913085938,787,,
252,0.5699999928474426,-7.1447649002075195,-22.95,15,0.5544,0.16139009594917297,0.03082706406712532,0.0003,12499,50.0,12600,-1.8553260564804077,801,,
256,0.6000000238418579,-8.496040344238281,-21.54,15,0.5632,0.1561162918806076,0.02941187657415867,0.0003,12699,50.0,12800,-2.084176540374756,815,,
260,0.6299999952316284,-7.6634016036987305,-19.94,15,0.572,0.13774991035461426,0.028056707233190536,0.0003,12899,50.0,13000,-1.8714995384216309,828,,
264,0.6700000166893005,-6.725681781768799,-18.4,15,0.5808,0.17686936259269714,0.026842450723052025,0.0003,13099,50.0,13200,-2.0414888858795166,841,,
268,0.7099999785423279,-5.679297924041748,-16.98,15,0.5896,0.15037338435649872,0.025698967278003693,0.0003,13299,50.0,13400,-1.9738874435424805,853,,
272,0.7400000095367432,-7.424966812133789,-15.71,15,0.5983999999999999,0.1715950071811676,0.02460988610982895,0.0003,13499,50.0,13600,-1.9760355949401855,866,,
276,0.7699999809265137,-7.553609848022461,-14.49,15,0.6072,0.1431167870759964,0.02351236343383789,0.0003,13699,50.0,13800,-2.261281967163086,878,,
280,0.800000011920929,-3.9872634410858154,-13.47,15,0.616,0.13735365867614746,0.02255750447511673,0.0003,13899,50.0,14000,-1.8080880641937256,891,,
284,0.8100000023841858,-5.79466438293457,-12.32,15,0.6248,0.14960771799087524,0.021668022498488426,0.0003,14099,50.0,14200,-2.339193820953369,904,,
288,0.8399999737739563,-4.353566646575928,-11.07,15,0.6335999999999999,0.12626220285892487,0.020856820046901703,0.0003,14299,50.0,14400,-2.4812846183776855,916,,
292,0.8600000143051147,-5.135838508605957,-9.89,15,0.6424,0.16303794085979462,0.02004305087029934,0.0003,14499,50.0,14600,-2.64456844329834,929,,
296,0.8799999952316284,-2.137303352355957,-9.42,15,0.6512,0.13358023762702942,0.019291594624519348,0.0003,14699,50.0,14800,-2.174574851989746,943,,
300,0.8999999761581421,-3.2908434867858887,-8.69,15,0.66,0.1524937003850937,0.018625207245349884,0.0003,14899,50.0,15000,-2.5924081802368164,959,0.010925006983809002,1.0
304,0.9200000166893005,-4.198911666870117,-8.3,15,0.6688,0.16865649819374084,0.017960645258426666,0.0003,15099,50.0,15200,-2.6282241344451904,973,,
308,0.9300000071525574,-3.4324541091918945,-7.99,15,0.6776,0.12788774073123932,0.01735047623515129,0.0003,15299,50.0,15400,-2.666686534881592,985,,
312,0.9300000071525574,-3.2625508308410645,-7.44,15,0.6864,0.13546514511108398,0.01677316427230835,0.0003,15499,50.0,15600,-2.779278039932251,998,,
316,0.9399999976158142,-2.9371988773345947,-7.01,15,0.6951999999999999,0.15250657498836517,0.016222719103097916,0.0003,15699,50.0,15800,-2.9138383865356445,1011,,
320,0.9599999785423279,-4.563964366912842,-6.47,15,0.704,0.13186734914779663,0.01567991077899933,0.0003,15899,50.0,16000,-3.3324508666992188,1024,,
324,0.9599999785423279,-2.5174787044525146,-6.18,15,0.7128,0.13478998839855194,0.015163143165409565,0.0003,16099,50.0,16200,-3.337340831756592,1037,,
328,0.9700000286102295,-3.773599624633789,-5.86,15,0.7216,0.1320306360721588,0.0146804079413414,0.0003,16299,50.0,16400,-3.5040228366851807,1049,,
332,0.9700000286102295,-1.728484869003296,-5.21,15,0.7303999999999999,0.13032416999340057,0.014189611189067364,0.0003,16499,50.0,16600,-3.477177619934082,1062,,
336,0.9800000190734863,-1.9961440563201904,-4.62,15,0.7392,0.1338409185409546,0.013714313507080078,0.0003,16699,50.0,16800,-3.6592459678649902,1075,,
340,0.9800000190734863,-2.9539668560028076,-4.6,15,0.748,0.11787685751914978,0.013255384750664234,0.0003,16899,50.0,17000,-3.630060911178589,1088,,
344,0.9800000190734863,-2.787755250930786,-4.25,15,0.7568,0.1219593808054924,0.01282010693103075,0.0003,17099,50.0,17200,-3.6124587059020996,1100,,
348,0.9800000190734863,-3.61712384223938,-4.1,15,0.7656,0.13682958483695984,0.012379963882267475,0.0003,17299,50.0,17400,-3.468604803085327,1113,,
352,0.9900000095367432,-2.7113749980926514,-4.14,15,0.7744,0.12965720891952515,0.011920026503503323,0.0003,17499,50.0,17600,-3.8416552543640137,1126,,
356,1.0,-1.7656981945037842,-3.83,15,0.7832,0.1346392035484314,0.011443781666457653,0.0003,17699,50.0,17800,-3.5338897705078125,1138,,
360,1.0,-1.2466708421707153,-3.85,15,0.7919999999999999,0.12214234471321106,0.011038740165531635,0.0003,17899,50.0,18000,-3.7421274185180664,1151,,
364,1.0,-2.2924704551696777,-3.98,15,0.8008,0.11500169336795807,0.010619508102536201,0.0003,18099,50.0,18200,-4.0622382164001465,1163,,
368,1.0,-0.48221686482429504,-3.89,15,0.8096,0.1193435862660408,0.010249250568449497,0.0003,18299,50.0,18400,-3.8120627403259277,1176,,
372,1.0,-1.7888561487197876,-3.82,15,0.8184,0.14011748135089874,0.009892260655760765,0.0003,18499,50.0,18600,-4.313785076141357,1189,,
376,1.0,-2.353008508682251,-3.84,15,0.8271999999999999,0.11539508402347565,0.00972959864884615,0.0003,18699,50.0,18800,-4.246417045593262,1201,,
380,0.9900000095367432,-1.8616211414337158,-4.1,15,0.836,0.11434338986873627,0.009415112435817719,0.0003,18899,50.0,19000,-4.292897701263428,1214,,
384,0.9900000095367432,-1.5493477582931519,-4.18,15,0.8448,0.1284126341342926,0.009102610871195793,0.0003,19099,50.0,19200,-4.415521621704102,1226,,
388,0.9900000095367432,-0.9330735802650452,-4.15,15,0.8536,0.10998545587062836,0.008902041241526604,0.0003,19299,50.0,19400,-4.254578113555908,1239,,
392,0.9900000095367432,0.2655429244041443,-4.39,15,0.8623999999999999,0.132320374250412,0.008759916760027409,0.0003,19499,50.0,19600,-4.476153373718262,1252,,
396,0.9800000190734863,0.16244304180145264,-4.42,15,0.8712,0.11115843802690506,0.008432520553469658,0.0003,19699,50.0,19800,-4.217916965484619,1265,,
400,0.9800000190734863,-1.341888189315796,-4.52,15,0.88,0.12470579892396927,0.008223457261919975,0.0003,19899,50.0,20000,-4.516646862030029,1282,0.010410618125403417,1.0
404,0.9800000190734863,-0.7429841160774231,-4.54,15,0.8887999999999999,0.10529274493455887,0.00803480762988329,0.0003,20099,50.0,20200,-4.787629127502441,1295,,
408,0.9800000190734863,1.4091938734054565,-4.45,15,0.8976,0.11090055108070374,0.007882677018642426,0.0003,20299,50.0,20400,-4.619109153747559,1307,,
412,0.9800000190734863,0.23485390841960907,-4.51,15,0.9064,0.10741385072469711,0.007674855645745993,0.0003,20499,50.0,20600,-4.460569858551025,1320,,
416,0.9800000190734863,0.24566161632537842,-4.61,15,0.9152,0.09801304340362549,0.007504743058234453,0.0003,20699,50.0,20800,-4.916166305541992,1333,,
420,0.9800000190734863,0.028043583035469055,-4.66,15,0.9239999999999999,0.11116507649421692,0.007404429838061333,0.0003,20899,50.0,21000,-4.546509742736816,1346,,
424,0.9800000190734863,-1.217284917831421,-4.65,15,0.9328,0.09961257874965668,0.0070914942771196365,0.0003,21099,50.0,21200,-4.840743064880371,1359,,
428,0.9800000190734863,-0.47810593247413635,-4.73,15,0.9416,0.10572826862335205,0.006899532396346331,0.0003,21299,50.0,21400,-4.788448333740234,1371,,
432,0.9800000190734863,-2.112090587615967,-4.66,15,0.9504,0.11409264802932739,0.006574607454240322,0.0003,21499,50.0,21600,-4.781752109527588,1384,,
436,0.9599999785423279,-0.5152530074119568,-5.45,15,0.9591999999999999,0.1220022588968277,0.006343902088701725,0.0003,21699,50.0,21800,-4.8335418701171875,1397,,
440,0.9599999785423279,-0.4571261405944824,-5.4,15,0.968,0.10951502621173859,0.006240000016987324,0.0003,21899,50.0,22000,-4.926094055175781,1409,,
444,0.9599999785423279,-0.43794649839401245,-5.76,15,0.9768,0.10094936192035675,0.006146301981061697,0.0003,22099,50.0,22200,-4.690682411193848,1422,,
448,0.949999988079071,-0.2547428011894226,-6.4,15,0.9855999999999999,0.11609864979982376,0.006060917396098375,0.0003,22299,50.0,22400,-4.9899373054504395,1434,,
452,0.9300000071525574,-1.0175224542617798,-6.68,15,0.9944,0.11020582914352417,0.006053428165614605,0.0003,22499,50.0,22600,-4.9139509201049805,1447,,
456,0.9300000071525574,0.9502115845680237,-6.8,15,1.0031999999999999,0.1063852459192276,0.006009677425026894,0.0003,22699,50.0,22800,-4.775029182434082,1460,,
460,0.9100000262260437,-0.8737519979476929,-7.6,15,1.012,0.09393543004989624,0.006049278657883406,0.0003,22899,50.0,23000,-5.003927230834961,1473,,
464,0.8999999761581421,-0.46690091490745544,-7.99,15,1.0208,0.11694290488958359,0.00599669897928834,0.0003,23099,50.0,23200,-4.81401252746582,1485,,
468,0.8799999952316284,-0.007172107696533203,-8.56,15,1.0296,0.12813563644886017,0.005887401290237904,0.0003,23299,50.0,23400,-5.056116580963135,1498,,
472,0.8700000047683716,0.09212006628513336,-9.1,15,1.0384,0.1038288101553917,0.00591786066070199,0.0003,23499,50.0,23600,-4.93114709854126,1510,,
476,0.8700000047683716,-0.24662905931472778,-9.4,15,1.0472,0.09942054748535156,0.005840504541993141,0.0003,23699,50.0,23800,-4.604240417480469,1523,,
480,0.8500000238418579,-2.212069511413574,-10.41,15,1.056,0.13067075610160828,0.005830081179738045,0.0003,23899,50.0,24000,-5.183262348175049,1536,,
484,0.8299999833106995,-2.0097928047180176,-10.9,15,1.0648,0.13345056772232056,0.005695910193026066,0.0003,24099,50.0,24200,-5.046098709106445,1548,,
488,0.8199999928474426,-1.131618618965149,-11.36,15,1.0735999999999999,0.15143179893493652,0.005539147183299065,0.0003,24299,50.0,24400,-5.066258430480957,1561,,
492,0.8199999928474426,0.22828733921051025,-11.53,15,1.0824,0.127538800239563,0.005421238020062447,0.0003,24499,50.0,24600,-5.017068386077881,1574,,
496,0.8199999928474426,-0.33173760771751404,-11.94,15,1.0912,0.14080530405044556,0.005537000019103289,0.0003,24699,50.0,24800,-5.2477898597717285,1586,,
500,0.800000011920929,-1.744882583618164,-12.68,15,1.0999999999999999,0.12792907655239105,0.005563250742852688,0.0003,24899,50.0,25000,-5.191193103790283,1603,0.02118163738853318,1.0
504,0.7799999713897705,-0.6152074337005615,-13.63,15,1.1,0.12169820070266724,0.00554020656272769,0.0003,25099,50.0,25200,-5.08549165725708,1616,,
508,0.7799999713897705,-0.460707426071167,-13.74,15,1.1,0.11779668927192688,0.0055181728675961494,0.0003,25299,50.0,25400,-5.055886268615723,1629,,
512,0.7599999904632568,0.10954359173774719,-14.59,15,1.1,0.10862995684146881,0.005357427056878805,0.0003,25499,50.0,25600,-5.231747627258301,1641,,
516,0.7300000190734863,0.2747124135494232,-15.69,15,1.1,0.1405952423810959,0.005179625935852528,0.0003,25699,50.0,25800,-4.811148166656494,1654,,
520,0.7099999785423279,1.8767452239990234,-16.47,15,1.1,0.12845347821712494,0.005182640161365271,0.0003,25899,50.0,26000,-5.153853416442871,1667,,
524,0.6899999976158142,0.23737630248069763,-17.24,15,1.1,0.15391254425048828,0.005209977272897959,0.0003,26099,50.0,26200,-5.207969665527344,1680,,
528,0.6800000071525574,-1.0637547969818115,-17.48,15,1.1,0.12655465304851532,0.00527952378615737,0.0003,26299,50.0,26400,-4.773370265960693,1693,,
532,0.6499999761581421,-1.612317442893982,-18.84,15,1.1,0.14881795644760132,0.005139663349837065,0.0003,26499,50.0,26600,-4.981151103973389,1705,,
536,0.6499999761581421,-1.0692851543426514,-18.68,15,1.1,0.1238231211900711,0.004884200636297464,0.0003,26699,50.0,26800,-4.996161460876465,1718,,
540,0.6399999856948853,0.8671774864196777,-19.13,15,1.1,0.13444221019744873,0.004767485428601503,0.0003,26899,50.0,27000,-4.926364898681641,1731,,
544,0.6100000143051147,-3.1940808296203613,-19.95,15,1.1,0.12595432996749878,0.004742415621876717,0.0003,27099,50.0,27200,-5.007740497589111,1743,,
548,0.6100000143051147,-0.43260419368743896,-20.05,15,1.1,0.1281352937221527,0.004646792076528072,0.0003,27299,50.0,27400,-5.000540256500244,1756,,
552,0.6200000047683716,2.724198579788208,-19.99,15,1.1,0.12406078726053238,0.004721127450466156,0.0003,27499,50.0,27600,-4.654621601104736,1769,,
556,0.6200000047683716,1.3736321926116943,-20.37,15,1.1,0.15658551454544067,0.004809590056538582,0.0003,27699,50.0,27800,-4.820240497589111,1781,,
560,0.6299999952316284,0.1290343701839447,-20.15,15,1.1,0.20194032788276672,0.0047698295675218105,0.0003,27899,50.0,28000,-4.917083740234375,1794,,
564,0.6100000143051147,2.3800606727600098,-20.76,15,1.1,0.1303316056728363,0.004734306130558252,0.0003,28099,50.0,28200,-4.513364315032959,1807,,
568,0.6299999952316284,4.710293292999268,-20.55,15,1.1,0.14288580417633057,0.004704739898443222,0.0003,28299,50.0,28400,-4.578907012939453,1820,,
572,0.6200000047683716,-0.6334203481674194,-20.85,15,1.1,0.11491048336029053,0.004687171429395676,0.0003,28499,50.0,28600,-4.703793525695801,1832,,
576,0.6200000047683716,1.031408429145813,-20.67,15,1.1,0.1814168095588684,0.004534744191914797,0.0003,28699,50.0,28800,-4.862709045410156,1845,,
580,0.6399999856948853,-0.1205429881811142,-19.88,15,1.1,0.20661310851573944,0.004544136580079794,0.0003,28899,50.0,29000,-4.598351955413818,1857,,
584,0.6499999761581421,-1.4961683750152588,-19.85,15,1.1,0.17186234891414642,0.004486796911805868,0.0003,29099,50.0,29200,-4.868709087371826,1870,,
588,0.6499999761581421,-4.638157367706299,-19.77,15,1.1,0.1573343276977539,0.00441687973216176,0.0003,29299,50.0,29400,-5.166089057922363,1883,,
592,0.6399999856948853,2.126267433166504,-19.69,15,1.1,0.15757252275943756,0.0043660481460392475,0.0003,29499,50.0,29600,-4.257272243499756,1896,,
596,0.6100000143051147,-1.8013057708740234,-20.57,15,1.1,0.1527080535888672,0.004323566798120737,0.0003,29699,50.0,29800,-4.6649627685546875,1908,,
600,0.6100000143051147,0.7491701245307922,-20.7,15,1.1,0.15351252257823944,0.004325977526605129,0.0003,29899,50.0,30000,-4.572998046875,1925,0.025175552908028385,1.0
604,0.6200000047683716,2.3619539737701416,-20.6,15,1.1,0.19917342066764832,0.004314885940402746,0.0003,30099,50.0,30200,-4.542804718017578,1938,,
608,0.6100000143051147,2.0633199214935303,-20.98,15,1.1,0.17171013355255127,0.004330030642449856,0.0003,30299,50.0,30400,-4.539851188659668,1951,,
612,0.6200000047683716,-2.0156915187835693,-20.94,15,1.1,0.13865509629249573,0.004470768850296736,0.0003,30499,50.0,30600,-4.6961259841918945,1963,,
616,0.6299999952316284,0.6256957054138184,-20.85,15,1.1,0.20615951716899872,0.004516543820500374,0.0003,30699,50.0,30800,-4.459810733795166,1977,,
620,0.6499999761581421,-2.831371784210205,-20.3,15,1.1,0.15163788199424744,0.004456032533198595,0.0003,30899,50.0,31000,-4.901515007019043,1989,,
624,0.6700000166893005,2.0607502460479736,-19.8,15,1.1,0.18748363852500916,0.004480927716940641,0.0003,31099,50.0,31200,-4.445987224578857,2002,,
628,0.6700000166893005,-0.10447707772254944,-20.27,15,1.1,0.15869183838367462,0.004498609341681004,0.0003,31299,50.0,31400,-4.561985492706299,2014,,
632,0.6899999976158142,0.8685300350189209,-19.42,15,1.1,0.19366814196109772,0.004632813856005669,0.0003,31499,50.0,31600,-4.549382209777832,2027,,
636,0.6899999976158142,-0.8313858509063721,-20.06,15,1.1,0.14787867665290833,0.004565196577459574,0.0003,31699,50.0,31800,-4.65094518661499,2040,,
640,0.6700000166893005,-0.6322042942047119,-20.33,15,1.1,0.19266918301582336,0.004499268252402544,0.0003,31899,50.0,32000,-4.36748743057251,2053,,
644,0.699999988079071,-1.6271474361419678,-19.36,15,1.1,0.18467414379119873,0.004467606544494629,0.0003,32099,50.0,32200,-4.239261627197266,2065,,
648,0.699999988079071,1.2238845825195312,-18.99,15,1.1,0.20228341221809387,0.004342401400208473,0.0003,32299,50.0,32400,-4.2257280349731445,2078,,
652,0.699999988079071,-0.6334854960441589,-19.1,15,1.1,0.2071676403284073,0.004305647220462561,0.0003,32499,50.0,32600,-4.149796962738037,2091,,
656,0.6800000071525574,-3.200425863265991,-19.43,15,1.1,0.1514964997768402,0.0042039742693305016,0.0003,32699,50.0,32800,-4.324511528015137,2104,,
660,0.6700000166893005,1.0134937763214111,-19.7,15,1.1,0.14264899492263794,0.004231537226587534,0.0003,32899,50.0,33000,-4.3384294509887695,2116,,
664,0.6800000071525574,-2.8142380714416504,-19.44,15,1.1,0.21256133913993835,0.00423105712980032,0.0003,33099,50.0,33200,-4.592372417449951,2129,,
668,0.6700000166893005,2.6334104537963867,-19.68,15,1.1,0.19704005122184753,0.0041716923005878925,0.0003,33299,50.0,33400,-3.9089183807373047,2142,,
672,0.6800000071525574,-1.7769501209259033,-19.24,15,1.1,0.19744327664375305,0.0041767000220716,0.0003,33499,50.0,33600,-4.444840431213379,2154,,
676,0.6499999761581421,-1.376784324645996,-20.54,15,1.1,0.1500210165977478,0.004160349257290363,0.0003,33699,50.0,33800,-4.229970455169678,2167,,
680,0.6399999856948853,-1.753983736038208,-20.89,15,1.1,0.1721360683441162,0.004095221869647503,0.0003,33899,50.0,34000,-4.463042259216309,2180,,
684,0.6200000047683716,1.0049378871917725,-21.85,15,1.1,0.17759403586387634,0.0040911780670285225,0.0003,34099,50.0,34200,-4.385560512542725,2193,,
688,0.6299999952316284,1.725093960762024,-21.61,15,1.1,0.1943725049495697,0.003981119487434626,0.0003,34299,50.0,34400,-4.14482307434082,2205,,
692,0.6100000143051147,-2.751068592071533,-22.64,15,1.1,0.21531891822814941,0.004022698383778334,0.0003,34499,50.0,34600,-4.313521862030029,2219,,
696,0.6499999761581421,-0.4832528233528137,-21.42,15,1.1,0.19004511833190918,0.003921175841242075,0.0003,34699,50.0,34800,-4.068089008331299,2231,,
