time/episodes,time/fps,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,rollout/success_rate,curriculum/epsilon,train/n_updates,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/ent_coef_loss,eval/clean_mean_d,eval/clean_success_rate
684,48,-3.663672924041748,0.027992334216833115,-2.13,0.002611891832202673,704,1.0,0.5015999999999999,34099,34200,0.0003,50.0,0.697955846786499,,
688,48,-3.7771835327148438,0.030570771545171738,-2.14,0.0025784040335565805,708,1.0,0.5045333333333333,34299,34400,0.0003,50.0,1.2940430641174316,,
692,48,-3.68874454498291,0.037287332117557526,-2.15,0.0025890993420034647,712,1.0,0.5074666666666666,34499,34600,0.0003,50.0,1.5282268524169922,,
696,48,-3.7338385581970215,0.02797548845410347,-2.11,0.0024959987495094538,716,1.0,0.5104,34699,34800,0.0003,50.0,-3.113956928253174,,
700,48,-3.546365261077881,0.03494758903980255,-2.15,0.0024444942828267813,721,1.0,0.5133333333333333,34899,35000,0.0003,50.0,1.5682874917984009,0.024622848846328586,1.0
704,48,-3.683182954788208,0.02090076170861721,-2.17,0.0023798595648258924,725,1.0,0.5162666666666667,35099,35200,0.0003,50.0,-1.9961035251617432,,
708,48,-3.5849449634552,0.023998137563467026,-2.15,0.002297601429745555,729,1.0,0.5192,35299,35400,0.0003,50.0,1.1894572973251343,,
712,48,-3.7748048305511475,0.021683000028133392,-2.14,0.0022742252331227064,733,1.0,0.5221333333333333,35499,35600,0.0003,50.0,-2.245839834213257,,
716,48,-3.5841732025146484,0.025930386036634445,-2.16,0.0022818201687186956,737,1.0,0.5250666666666667,35699,35800,0.0003,50.0,-2.8029682636260986,,
720,48,-3.604097843170166,0.025999218225479126,-2.18,0.0022418287117034197,741,1.0,0.528,35899,36000,0.0003,50.0,1.441464900970459,,
724,48,-3.612159252166748,0.029026832431554794,-2.16,0.002320729661732912,744,1.0,0.5309333333333334,36099,36200,0.0003,50.0,-1.2457760572433472,,
728,48,-3.408015727996826,0.02510799840092659,-2.25,0.0023544146679341793,748,1.0,0.5338666666666666,36299,36400,0.0003,50.0,0.5308867692947388,,
732,48,-3.5733351707458496,0.01662231609225273,-2.3,0.002315123798325658,752,1.0,0.5367999999999999,36499,36600,0.0003,50.0,-2.36586332321167,,
736,48,-3.497709035873413,0.03315874934196472,-2.29,0.0023494544439017773,756,1.0,0.5397333333333333,36699,36800,0.0003,50.0,2.547086238861084,,
740,48,-3.5096192359924316,0.02826245129108429,-2.29,0.0024050804786384106,760,1.0,0.5426666666666666,36899,37000,0.0003,50.0,1.021024465560913,,
744,48,-3.4659197330474854,0.021098667755723,-2.23,0.0023836232721805573,764,1.0,0.5456,37099,37200,0.0003,50.0,-1.0978349447250366,,
748,48,-3.5121688842773438,0.029061956331133842,-2.23,0.002322233049198985,768,1.0,0.5485333333333333,37299,37400,0.0003,50.0,-0.8072271347045898,,
752,48,-3.3095924854278564,0.02994420751929283,-2.27,0.002302283188328147,772,1.0,0.5514666666666667,37499,37600,0.0003,50.0,2.1547441482543945,,
756,48,-3.312605619430542,0.02516237646341324,-2.26,0.0022294349037110806,776,1.0,0.5544,37699,37800,0.0003,50.0,1.882021427154541,,
760,48,-3.3264400959014893,0.027333028614521027,-2.26,0.002191490726545453,780,1.0,0.5573333333333333,37899,38000,0.0003,50.0,-0.25909966230392456,,
764,48,-3.3653903007507324,0.025214537978172302,-2.3,0.002233017235994339,784,1.0,0.5602666666666667,38099,38200,0.0003,50.0,-0.6536873579025269,,
768,48,-3.3256566524505615,0.02597210928797722,-2.25,0.002206641947850585,788,1.0,0.5632,38299,38400,0.0003,50.0,4.873009204864502,,
772,48,-3.4080419540405273,0.02403007075190544,-2.28,0.002262961119413376,792,1.0,0.5661333333333333,38499,38600,0.0003,50.0,-1.544018268585205,,
776,48,-3.4071457386016846,0.02145979180932045,-2.28,0.0022740343119949102,796,1.0,0.5690666666666666,38699,38800,0.0003,50.0,1.1378967761993408,,
780,48,-3.317897319793701,0.019228417426347733,-2.33,0.002230643993243575,801,1.0,0.572,38899,39000,0.0003,50.0,-1.5555000305175781,,
784,48,-3.2711057662963867,0.025958970189094543,-2.38,0.0021813632920384407,805,1.0,0.5749333333333333,39099,39200,0.0003,50.0,1.5129854679107666,,
788,48,-3.41267991065979,0.01845342293381691,-2.47,0.0021391024347394705,810,1.0,0.5778666666666666,39299,39400,0.0003,50.0,-2.1165785789489746,,
792,48,-3.2730093002319336,0.025681760162115097,-2.49,0.002113733673468232,814,1.0,0.5808,39499,39600,0.0003,50.0,1.5608432292938232,,
796,48,-3.420069694519043,0.023299777880311012,-2.59,0.0020384194795042276,818,1.0,0.5837333333333333,39699,39800,0.0003,50.0,-3.488243579864502,,
800,48,-3.296576976776123,0.023020341992378235,-2.61,0.001972346333786845,824,1.0,0.5866666666666667,39899,40000,0.0003,50.0,-1.3495572805404663,0.01182475488342163,1.0
804,48,-3.0619633197784424,0.028000077232718468,-2.6,0.001998628955334425,828,1.0,0.5896,40099,40200,0.0003,50.0,-0.2506095767021179,,
808,48,-3.1715474128723145,0.03625749051570892,-2.57,0.001937073771841824,833,1.0,0.5925333333333334,40299,40400,0.0003,50.0,-0.049406588077545166,,
812,48,-3.2221293449401855,0.02950047329068184,-2.66,0.001958609791472554,837,1.0,0.5954666666666667,40499,40600,0.0003,50.0,1.2495498657226562,,
816,48,-3.1337947845458984,0.029824450612068176,-2.74,0.0019539373461157084,842,1.0,0.5983999999999999,40699,40800,0.0003,50.0,0.0045320987701416016,,
820,48,-3.060478687286377,0.023855291306972504,-2.79,0.0019249645993113518,846,1.0,0.6013333333333333,40899,41000,0.0003,50.0,1.456972360610962,,
824,48,-3.1403517723083496,0.028540978208184242,-2.89,0.0019064649241045117,850,1.0,0.6042666666666666,41099,41200,0.0003,50.0,2.500678539276123,,
828,48,-3.097637891769409,0.022665053606033325,-2.79,0.0019137496128678322,854,1.0,0.6072,41299,41400,0.0003,50.0,3.6416773796081543,,
832,48,-3.0319135189056396,0.03116510435938835,-2.77,0.0019733323715627193,858,1.0,0.6101333333333333,41499,41600,0.0003,50.0,1.4533880949020386,,
836,48,-2.9296014308929443,0.024375999346375465,-2.82,0.001932574319653213,862,1.0,0.6130666666666666,41699,41800,0.0003,50.0,-1.554456353187561,,
840,48,-3.135340452194214,0.020906517282128334,-2.78,0.0018663350492715836,867,1.0,0.616,41899,42000,0.0003,50.0,-1.818537712097168,,
844,48,-2.997972011566162,0.02593286707997322,-2.85,0.0018315856577828526,871,1.0,0.6189333333333333,42099,42200,0.0003,50.0,-0.8466171026229858,,
848,48,-3.0463144779205322,0.023013830184936523,-2.89,0.001820503966882825,875,1.0,0.6218666666666667,42299,42400,0.0003,50.0,-1.827290654182434,,
852,48,-2.984835386276245,0.02390683814883232,-2.87,0.0018306392012163997,880,1.0,0.6248,42499,42600,0.0003,50.0,1.6088762283325195,,
856,48,-2.9400129318237305,0.021275468170642853,-2.87,0.001829564105719328,884,1.0,0.6277333333333334,42699,42800,0.0003,50.0,1.1391544342041016,,
860,48,-2.963243246078491,0.02557872235774994,-2.89,0.0018582319607958198,888,1.0,0.6306666666666666,42899,43000,0.0003,50.0,0.6190170645713806,,
864,48,-2.941465139389038,0.028742540627717972,-2.88,0.0018058114219456911,892,1.0,0.6335999999999999,43099,43200,0.0003,50.0,-2.009673595428467,,
868,48,-2.877601146697998,0.02195158414542675,-2.91,0.001801157253794372,896,1.0,0.6365333333333333,43299,43400,0.0003,50.0,0.5252888202667236,,
872,48,-2.828845739364624,0.02947211265563965,-3.0,0.001849000807851553,900,1.0,0.6394666666666666,43499,43600,0.0003,50.0,3.8230464458465576,,
876,48,-2.8189239501953125,0.023806622251868248,-2.97,0.0018064770847558975,904,1.0,0.6424,43699,43800,0.0003,50.0,-0.43474867939949036,,
880,48,-2.977670192718506,0.02516017109155655,-2.97,0.0017831108998507261,908,1.0,0.6453333333333333,43899,44000,0.0003,50.0,-0.8459221124649048,,
884,48,-2.8806910514831543,0.024430260062217712,-2.94,0.0017685412894934416,912,1.0,0.6482666666666667,44099,44200,0.0003,50.0,0.653035044670105,,
888,48,-2.857525587081909,0.01914868876338005,-2.82,0.001770269125699997,916,1.0,0.6512,44299,44400,0.0003,50.0,-1.0805000066757202,,
892,48,-2.737720012664795,0.018982119858264923,-2.79,0.0017566318856552243,920,1.0,0.6541333333333333,44499,44600,0.0003,50.0,-0.10676664113998413,,
896,48,-2.9230568408966064,0.024714281782507896,-2.73,0.0017233423423022032,924,0.9900000095367432,0.6570666666666667,44699,44800,0.0003,50.0,-1.628180980682373,,
900,48,-2.7046985626220703,0.01960734650492668,-2.81,0.0016838699812069535,930,0.9900000095367432,0.66,44899,45000,0.0003,50.0,1.4771883487701416,0.019974991557576868,1.0
904,48,-2.848353624343872,0.022787030786275864,-2.92,0.0016897311434149742,934,0.9800000190734863,0.6629333333333333,45099,45200,0.0003,50.0,1.1254252195358276,,
908,48,-2.718925952911377,0.029013551771640778,-3.06,0.0016462700441479683,938,0.9700000286102295,0.6658666666666666,45299,45400,0.0003,50.0,1.795320749282837,,
912,48,-2.7483181953430176,0.016866613179445267,-3.12,0.00168787338770926,942,0.9599999785423279,0.6688,45499,45600,0.0003,50.0,3.0007200241088867,,
916,48,-2.7457337379455566,0.02689383551478386,-3.06,0.001707746647298336,947,0.9599999785423279,0.6717333333333333,45699,45800,0.0003,50.0,-1.5143804550170898,,
920,48,-2.718690872192383,0.020914345979690552,-2.98,0.0017378304619342089,954,0.9599999785423279,0.6746666666666666,45899,46000,0.0003,50.0,-0.027080245316028595,,
924,48,-2.6706299781799316,0.02464384213089943,-3.02,0.0017085864674299955,959,0.949999988079071,0.6776,46099,46200,0.0003,50.0,-1.6165419816970825,,
928,48,-2.691631317138672,0.021493790671229362,-3.05,0.0016612710896879435,964,0.949999988079071,0.6805333333333333,46299,46400,0.0003,50.0,-4.1729559898376465,,
932,47,-2.5852370262145996,0.02746507339179516,-3.15,0.0016703103901818395,971,0.949999988079071,0.6834666666666667,46499,46600,0.0003,50.0,4.320806980133057,,
936,47,-2.712090253829956,0.027033265680074692,-3.14,0.0016134886536747217,977,0.949999988079071,0.6864,46699,46800,0.0003,50.0,-2.2689785957336426,,
940,47,-2.6206371784210205,0.029783178120851517,-3.33,0.001574782538227737,983,0.949999988079071,0.6893333333333334,46899,47000,0.0003,50.0,-1.0568876266479492,,
944,47,-2.647212505340576,0.01944349706172943,-3.28,0.0015248294221237302,988,0.949999988079071,0.6922666666666667,47099,47200,0.0003,50.0,-1.9727487564086914,,
948,47,-2.6093928813934326,0.022948872298002243,-3.24,0.001505407621152699,994,0.949999988079071,0.6951999999999999,47299,47400,0.0003,50.0,1.421411395072937,,
952,47,-2.417933702468872,0.02832626737654209,-3.56,0.001493957475759089,999,0.9399999976158142,0.6981333333333333,47499,47600,0.0003,50.0,-0.13275864720344543,,
956,47,-2.5223891735076904,0.018784862011671066,-3.75,0.001489092013798654,1004,0.9300000071525574,0.7010666666666666,47699,47800,0.0003,50.0,3.0106143951416016,,
960,47,-2.6082992553710938,0.02538130059838295,-3.72,0.0015171525301411748,1009,0.9300000071525574,0.704,47899,48000,0.0003,50.0,-0.2416013479232788,,
964,47,-2.533831834793091,0.019266583025455475,-3.72,0.0015122893964871764,1014,0.9300000071525574,0.7069333333333333,48099,48200,0.0003,50.0,1.172147512435913,,
968,47,-2.4989964962005615,0.025562087073922157,-3.77,0.0015429073246195912,1019,0.9300000071525574,0.7098666666666666,48299,48400,0.0003,50.0,-1.5535000562667847,,
972,47,-2.4423892498016357,0.021136384457349777,-3.76,0.001481486251577735,1024,0.9300000071525574,0.7128,48499,48600,0.0003,50.0,1.6081843376159668,,
976,47,-2.4991018772125244,0.0267685167491436,-3.98,0.001492730574682355,1029,0.9300000071525574,0.7157333333333333,48699,48800,0.0003,50.0,0.7362829446792603,,
980,47,-2.3670051097869873,0.03232923895120621,-4.01,0.001461373525671661,1033,0.9300000071525574,0.7186666666666667,48899,49000,0.0003,50.0,1.684319257736206,,
984,47,-2.4811642169952393,0.02227173186838627,-3.96,0.0014876732602715492,1038,0.9300000071525574,0.7216,49099,49200,0.0003,50.0,2.051008701324463,,
988,47,-2.3292949199676514,0.023935165256261826,-4.11,0.0014858718495815992,1044,0.9300000071525574,0.7245333333333334,49299,49400,0.0003,50.0,4.524796485900879,,
992,47,-2.376209259033203,0.018175538629293442,-4.16,0.0015319957165047526,1048,0.9300000071525574,0.7274666666666666,49499,49600,0.0003,50.0,-0.07825851440429688,,
996,47,-2.3337883949279785,0.014555089175701141,-4.33,0.0015249428106471896,1053,0.9300000071525574,0.7303999999999999,49699,49800,0.0003,50.0,1.3965884447097778,,
1000,47,-2.459960460662842,0.02417881041765213,-4.23,0.0015289904549717903,1059,0.9300000071525574,0.7333333333333333,49899,50000,0.0003,50.0,1.6260764598846436,0.026110864911932496,1.0
1004,47,-2.3511459827423096,0.029834188520908356,-4.19,0.0015187673270702362,1064,0.9399999976158142,0.7362666666666666,50099,50200,0.0003,50.0,1.4788975715637207,,
1008,47,-2.4001452922821045,0.02846004068851471,-4.05,0.001498154946602881,1068,0.949999988079071,0.7392,50299,50400,0.0003,50.0,1.0129292011260986,,
1012,47,-2.2718467712402344,0.040786661207675934,-4.18,0.001526757376268506,1073,0.949999988079071,0.7421333333333333,50499,50600,0.0003,50.0,0.7761257290840149,,
1016,47,-2.384788751602173,0.023278454318642616,-4.21,0.001502213068306446,1078,0.949999988079071,0.7450666666666667,50699,50800,0.0003,50.0,-3.964083671569824,,
1020,47,-2.249847412109375,0.03196956217288971,-4.23,0.0014690742827951908,1082,0.949999988079071,0.748,50899,51000,0.0003,50.0,2.43117094039917,,
1024,47,-2.284863233566284,0.016517674550414085,-4.22,0.0014509146567434072,1086,0.9599999785423279,0.7509333333333333,51099,51200,0.0003,50.0,-1.0909135341644287,,
1028,47,-2.1960630416870117,0.028905831277370453,-4.32,0.0014493056805804372,1091,0.9599999785423279,0.7538666666666667,51299,51400,0.0003,50.0,-0.08662151545286179,,
1032,47,-2.1973817348480225,0.028807301074266434,-4.15,0.0014422888634726405,1095,0.9599999785423279,0.7568,51499,51600,0.0003,50.0,3.0034983158111572,,
1036,47,-2.1910698413848877,0.02935034967958927,-4.2,0.0014086344745010138,1099,0.9599999785423279,0.7597333333333333,51699,51800,0.0003,50.0,3.528940439224243,,
1040,47,-2.096552848815918,0.031465400010347366,-4.31,0.0013769525103271008,1104,0.949999988079071,0.7626666666666666,51899,52000,0.0003,50.0,0.547793984413147,,
1044,47,-2.190580368041992,0.023702304810285568,-4.6,0.001338188536465168,1108,0.9399999976158142,0.7656,52099,52200,0.0003,50.0,1.332007884979248,,
1048,47,-2.1738860607147217,0.023023469373583794,-5.06,0.001356615568511188,1113,0.9300000071525574,0.7685333333333333,52299,52400,0.0003,50.0,-3.8379709720611572,,
1052,47,-1.9818791151046753,0.032306600362062454,-4.9,0.0013449490070343018,1117,0.9399999976158142,0.7714666666666666,52499,52600,0.0003,50.0,6.162309646606445,,
1056,47,-2.134204626083374,0.02971035987138748,-4.86,0.0013531933072954416,1121,0.949999988079071,0.7744,52699,52800,0.0003,50.0,-2.2721850872039795,,
1060,47,-2.10540509223938,0.029344957321882248,-4.87,0.0013359443983063102,1126,0.949999988079071,0.7773333333333333,52899,53000,0.0003,50.0,2.355149507522583,,
1064,47,-2.148569107055664,0.01717112585902214,-4.97,0.0014115599915385246,1130,0.949999988079071,0.7802666666666667,53099,53200,0.0003,50.0,-1.458359956741333,,
1068,47,-2.1370627880096436,0.023578397929668427,-5.08,0.0014119154075160623,1134,0.949999988079071,0.7832,53299,53400,0.0003,50.0,-2.361396312713623,,
1072,47,-2.030054807662964,0.02268189750611782,-5.01,0.0013752615777775645,1139,0.949999988079071,0.7861333333333334,53499,53600,0.0003,50.0,-0.9062637090682983,,
1076,47,-2.1657874584198,0.022810153663158417,-4.85,0.0013468287652358413,1143,0.949999988079071,0.7890666666666667,53699,53800,0.0003,50.0,-1.5581769943237305,,
1080,47,-1.9188854694366455,0.026531565934419632,-4.93,0.001326784840784967,1147,0.9399999976158142,0.7919999999999999,53899,54000,0.0003,50.0,1.205613613128662,,
1084,47,-1.998727798461914,0.02996174618601799,-4.96,0.0013032684801146388,1152,0.9399999976158142,0.7949333333333333,54099,54200,0.0003,50.0,-0.4893641769886017,,
1088,47,-1.9975483417510986,0.026361903175711632,-4.99,0.0012891368241980672,1156,0.9399999976158142,0.7978666666666666,54299,54400,0.0003,50.0,1.0133566856384277,,
1092,47,-2.0308027267456055,0.026687562465667725,-4.99,0.001293694949708879,1160,0.9399999976158142,0.8008,54499,54600,0.0003,50.0,-0.773522138595581,,
1096,47,-1.9266198873519897,0.02736513689160347,-4.91,0.001307882834225893,1165,0.949999988079071,0.8037333333333333,54699,54800,0.0003,50.0,0.1936405897140503,,
1100,46,-2.006748676300049,0.03155064955353737,-4.94,0.0012927564093843102,1171,0.949999988079071,0.8066666666666666,54899,55000,0.0003,50.0,-0.900266170501709,0.021505254126751715,1.0
1104,46,-1.9734690189361572,0.014358441345393658,-4.97,0.001226277556270361,1176,0.949999988079071,0.8096,55099,55200,0.0003,50.0,-1.6882628202438354,,
1108,46,-1.9837863445281982,0.025302331894636154,-5.17,0.0012154942378401756,1180,0.949999988079071,0.8125333333333333,55299,55400,0.0003,50.0,-0.9331993460655212,,
1112,46,-1.8988322019577026,0.01806933619081974,-4.97,0.0012344947317615151,1184,0.9599999785423279,0.8154666666666667,55499,55600,0.0003,50.0,-1.6780505180358887,,
1116,46,-1.9538127183914185,0.025491248816251755,-5.41,0.0012186251115053892,1189,0.949999988079071,0.8184,55699,55800,0.0003,50.0,-0.9637781977653503,,
1120,46,-1.9108026027679443,0.0322314128279686,-5.53,0.0012237547198310494,1193,0.9399999976158142,0.8213333333333334,55899,56000,0.0003,50.0,5.086806297302246,,
1124,46,-1.715362548828125,0.03230663016438484,-5.5,0.0012119782622903585,1197,0.9300000071525574,0.8242666666666666,56099,56200,0.0003,50.0,7.376038551330566,,
1128,46,-1.8027616739273071,0.022447548806667328,-5.82,0.0011930057080462575,1202,0.9300000071525574,0.8271999999999999,56299,56400,0.0003,50.0,0.17943578958511353,,
1132,46,-1.852111577987671,0.03198898211121559,-6.78,0.0011758895125240088,1206,0.9200000166893005,0.8301333333333333,56499,56600,0.0003,50.0,2.7357161045074463,,
1136,46,-1.8932499885559082,0.018947549164295197,-7.11,0.001199098420329392,1210,0.9100000262260437,0.8330666666666666,56699,56800,0.0003,50.0,0.5785362720489502,,
1140,46,-1.8573050498962402,0.026955600827932358,-7.38,0.001163041451945901,1215,0.9200000166893005,0.836,56899,57000,0.0003,50.0,-2.537203073501587,,
1144,46,-1.8383127450942993,0.03533736243844032,-7.45,0.0011736080050468445,1219,0.9300000071525574,0.8389333333333333,57099,57200,0.0003,50.0,-2.2370171546936035,,
1148,46,-1.6272814273834229,0.03273846209049225,-7.25,0.0011645248159766197,1223,0.9399999976158142,0.8418666666666667,57299,57400,0.0003,50.0,1.485945463180542,,
1152,46,-1.7865954637527466,0.030206123366951942,-8.06,0.0011647202773019671,1228,0.9100000262260437,0.8448,57499,57600,0.0003,50.0,-1.4710854291915894,,
1156,46,-1.7196764945983887,0.02765253186225891,-8.16,0.001158147701062262,1232,0.9100000262260437,0.8477333333333333,57699,57800,0.0003,50.0,1.1156349182128906,,
1160,46,-1.830317497253418,0.029076889157295227,-8.43,0.0011552481446415186,1236,0.9100000262260437,0.8506666666666667,57899,58000,0.0003,50.0,-1.8981058597564697,,
1164,46,-1.7975006103515625,0.01241767406463623,-8.88,0.0011663070181384683,1241,0.8999999761581421,0.8536,58099,58200,0.0003,50.0,-2.6265790462493896,,
1168,46,-1.8109232187271118,0.027266670018434525,-9.07,0.001171469921246171,1245,0.8899999856948853,0.8565333333333333,58299,58400,0.0003,50.0,-5.043005466461182,,
1172,46,-1.8024226427078247,0.023172633722424507,-9.41,0.001162241562269628,1249,0.8799999952316284,0.8594666666666666,58499,58600,0.0003,50.0,2.9960579872131348,,
1176,46,-1.6881922483444214,0.042735904455184937,-9.53,0.001212847768329084,1254,0.8600000143051147,0.8623999999999999,58699,58800,0.0003,50.0,-1.3398706912994385,,
1180,46,-1.7013438940048218,0.039433568716049194,-9.69,0.0012238112976774573,1258,0.8600000143051147,0.8653333333333333,58899,59000,0.0003,50.0,-0.9590980410575867,,
1184,46,-1.5651265382766724,0.05192183330655098,-10.43,0.001228037173859775,1263,0.8500000238418579,0.8682666666666666,59099,59200,0.0003,50.0,2.9478206634521484,,
1188,46,-1.595654010772705,0.04769729822874069,-10.7,0.0011836307821795344,1269,0.8199999928474426,0.8712,59299,59400,0.0003,50.0,-1.0063979625701904,,
1192,46,-1.6692006587982178,0.030667202547192574,-10.87,0.0011843460379168391,1274,0.8199999928474426,0.8741333333333333,59499,59600,0.0003,50.0,-2.519467830657959,,
1196,46,-1.721132755279541,0.04880974814295769,-11.0,0.0011558057740330696,1279,0.8199999928474426,0.8770666666666667,59699,59800,0.0003,50.0,-3.2768683433532715,,
1200,46,-1.6178607940673828,0.04236355423927307,-11.73,0.0012029486242681742,1286,0.800000011920929,0.88,59899,60000,0.0003,50.0,2.3188328742980957,0.01636181424722736,1.0
1204,46,-1.6391359567642212,0.03354128450155258,-11.87,0.0011974340304732323,1291,0.7900000214576721,0.8829333333333333,60099,60200,0.0003,50.0,-3.2589950561523438,,
1208,46,-1.6182938814163208,0.036221303045749664,-12.01,0.0011745194206014276,1296,0.7799999713897705,0.8858666666666667,60299,60400,0.0003,50.0,-0.4698463976383209,,
1212,46,-1.4164490699768066,0.02443530410528183,-12.32,0.0011607472551986575,1300,0.7699999809265137,0.8887999999999999,60499,60600,0.0003,50.0,2.4800562858581543,,
1216,46,-1.5472925901412964,0.026656975969672203,-12.17,0.001190204406157136,1305,0.7699999809265137,0.8917333333333333,60699,60800,0.0003,50.0,2.137861490249634,,
1220,46,-1.5933456420898438,0.030010368674993515,-12.05,0.0011905886931344867,1310,0.7799999713897705,0.8946666666666666,60899,61000,0.0003,50.0,-0.9860217571258545,,
1224,46,-1.4560226202011108,0.04246752709150314,-12.47,0.0012477905256673694,1315,0.7799999713897705,0.8976,61099,61200,0.0003,50.0,0.7432891130447388,,
1228,46,-1.5222970247268677,0.033394910395145416,-12.09,0.001265780651010573,1319,0.7799999713897705,0.9005333333333333,61299,61400,0.0003,50.0,2.0894548892974854,,
1232,46,-1.527207612991333,0.024166634306311607,-11.56,0.001291662105359137,1324,0.7799999713897705,0.9034666666666666,61499,61600,0.0003,50.0,0.11457529664039612,,
1236,46,-1.390810251235962,0.05157838761806488,-11.55,0.0012927650241181254,1329,0.7900000214576721,0.9064,61699,61800,0.0003,50.0,-1.7061876058578491,,
1240,46,-1.5016809701919556,0.03042003884911537,-11.4,0.0012730631278827786,1334,0.7799999713897705,0.9093333333333333,61899,62000,0.0003,50.0,-1.4721945524215698,,
1244,46,-1.5457054376602173,0.02376912534236908,-11.79,0.0012562429765239358,1338,0.7699999809265137,0.9122666666666667,62099,62200,0.0003,50.0,0.8088197708129883,,
1248,46,-1.5237935781478882,0.03519240766763687,-12.49,0.0012642255751416087,1343,0.7699999809265137,0.9152,62299,62400,0.0003,50.0,-2.7006137371063232,,
1252,46,-1.4615271091461182,0.03838082402944565,-12.11,0.0012286854907870293,1348,0.800000011920929,0.9181333333333334,62499,62600,0.0003,50.0,-3.1870265007019043,,
1256,46,-1.5038257837295532,0.03808701038360596,-12.11,0.0011822882806882262,1352,0.7900000214576721,0.9210666666666666,62699,62800,0.0003,50.0,-0.6759965419769287,,
1260,46,-1.3865729570388794,0.03628179803490639,-11.95,0.0011535284575074911,1357,0.7900000214576721,0.9239999999999999,62899,63000,0.0003,50.0,-1.2279839515686035,,
1264,46,-1.400575876235962,0.026720521971583366,-11.61,0.0011418380308896303,1361,0.7900000214576721,0.9269333333333333,63099,63200,0.0003,50.0,-0.7642364501953125,,
1268,46,-1.508193850517273,0.03891831636428833,-11.82,0.0011580637656152248,1366,0.7900000214576721,0.9298666666666666,63299,63400,0.0003,50.0,-0.7912165522575378,,
1272,46,-1.4704242944717407,0.018518436700105667,-12.03,0.0011601988226175308,1371,0.800000011920929,0.9328,63499,63600,0.0003,50.0,-0.6298468112945557,,
1276,46,-1.443286657333374,0.03792024031281471,-12.45,0.0011637215502560139,1375,0.800000011920929,0.9357333333333333,63699,63800,0.0003,50.0,1.2282686233520508,,
1280,46,-1.4176442623138428,0.033650390803813934,-12.82,0.0012157672317698598,1380,0.800000011920929,0.9386666666666666,63899,64000,0.0003,50.0,0.5105065703392029,,
1284,46,-1.4293767213821411,0.032593630254268646,-12.32,0.0012427308829501271,1384,0.8100000023841858,0.9416,64099,64200,0.0003,50.0,1.0501924753189087,,
1288,46,-1.4046707153320312,0.03954630345106125,-12.2,0.0012686466798186302,1389,0.8299999833106995,0.9445333333333333,64299,64400,0.0003,50.0,-1.8002468347549438,,
1292,46,-1.3904683589935303,0.04678759723901749,-12.4,0.0012644028756767511,1394,0.8199999928474426,0.9474666666666667,64499,64600,0.0003,50.0,-2.4080941677093506,,
1296,46,-1.299923062324524,0.04188895225524902,-12.7,0.0012714185286313295,1399,0.8199999928474426,0.9504,64699,64800,0.0003,50.0,0.7243397235870361,,
1300,46,-1.2986098527908325,0.059085190296173096,-12.69,0.0012597419554367661,1406,0.8299999833106995,0.9533333333333333,64899,65000,0.0003,50.0,0.3603893518447876,0.021130401569799555,1.0
1304,46,-1.3457558155059814,0.023037582635879517,-12.44,0.0012250139843672514,1410,0.8399999737739563,0.9562666666666666,65099,65200,0.0003,50.0,-3.318887233734131,,
1308,46,-1.341080665588379,0.04496350139379501,-12.76,0.0011885211570188403,1415,0.8299999833106995,0.9591999999999999,65299,65400,0.0003,50.0,0.1727910041809082,,
1312,46,-1.3065786361694336,0.03947838768362999,-13.65,0.0011854467447847128,1420,0.8100000023841858,0.9621333333333333,65499,65600,0.0003,50.0,-0.6186883449554443,,
1316,46,-1.2356775999069214,0.03435438498854637,-13.8,0.001175600802525878,1424,0.8100000023841858,0.9650666666666666,65699,65800,0.0003,50.0,-1.8742682933807373,,
1320,46,-1.3748161792755127,0.04318166896700859,-14.41,0.0011647092178463936,1429,0.800000011920929,0.968,65899,66000,0.0003,50.0,-2.200608253479004,,
1324,46,-1.1755383014678955,0.041233696043491364,-14.17,0.0011794435558840632,1433,0.8100000023841858,0.9709333333333333,66099,66200,0.0003,50.0,5.349420547485352,,
1328,46,-1.2900145053863525,0.03438890725374222,-14.68,0.0012166858650743961,1438,0.800000011920929,0.9738666666666667,66299,66400,0.0003,50.0,0.15148034691810608,,
1332,46,-1.183129906654358,0.05064048618078232,-15.01,0.0012509742518886924,1443,0.7900000214576721,0.9768,66499,66600,0.0003,50.0,0.5062775015830994,,
1336,46,-1.1123138666152954,0.05235672369599342,-15.2,0.00123475375585258,1447,0.7699999809265137,0.9797333333333333,66699,66800,0.0003,50.0,3.550577163696289,,
1340,46,-1.236409306526184,0.03596752882003784,-15.32,0.0012601444032043219,1452,0.7699999809265137,0.9826666666666667,66899,67000,0.0003,50.0,-2.0125045776367188,,
1344,46,-1.1647882461547852,0.033219534903764725,-15.53,0.0012717980425804853,1457,0.7599999904632568,0.9855999999999999,67099,67200,0.0003,50.0,-1.5423781871795654,,
1348,46,-1.263838768005371,0.039952076971530914,-15.48,0.0012744272826239467,1462,0.7400000095367432,0.9885333333333333,67299,67400,0.0003,50.0,-2.656625270843506,,
1352,46,-1.1343636512756348,0.029758671298623085,-15.23,0.0012861479772254825,1466,0.7300000190734863,0.9914666666666666,67499,67600,0.0003,50.0,1.5150740146636963,,
