time/episodes,rollout/success_rate,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,curriculum/epsilon,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,time/time_elapsed,eval/clean_mean_d,eval/clean_success_rate
668,0.6299999952316284,1.5491673946380615,-20.46,15,1.1,0.240156352519989,0.004205477889627218,0.0003,33299,50.0,33400,-4.295221328735352,2218,,
672,0.6299999952316284,-1.6095399856567383,-20.4,15,1.1,0.22876080870628357,0.004066043067723513,0.0003,33499,50.0,33600,-5.0159711837768555,2231,,
676,0.6499999761581421,1.5471038818359375,-19.58,15,1.1,0.21477492153644562,0.00396097032353282,0.0003,33699,50.0,33800,-4.99594783782959,2245,,
680,0.6399999856948853,-1.2546685934066772,-20.31,15,1.1,0.23153209686279297,0.0039154659025371075,0.0003,33899,50.0,34000,-4.6087260246276855,2257,,
684,0.6399999856948853,-0.8048039078712463,-20.23,15,1.1,0.254402756690979,0.003850650740787387,0.0003,34099,50.0,34200,-4.677923202514648,2270,,
688,0.6399999856948853,0.8954662680625916,-20.03,15,1.1,0.24557887017726898,0.003855400253087282,0.0003,34299,50.0,34400,-4.707656383514404,2284,,
692,0.6600000262260437,-2.6311023235321045,-19.23,15,1.1,0.20137542486190796,0.0039008334279060364,0.0003,34499,50.0,34600,-5.009997367858887,2297,,
696,0.6800000071525574,0.47675397992134094,-18.4,15,1.1,0.2633073329925537,0.0037946216762065887,0.0003,34699,50.0,34800,-4.640623092651367,2310,,
700,0.699999988079071,1.900118350982666,-17.56,15,1.1,0.24808576703071594,0.003718764754012227,0.0003,34899,50.0,35000,-4.58364200592041,2327,0.020841013691307073,1.0
704,0.6899999976158142,-1.1335371732711792,-17.92,15,1.1,0.24281945824623108,0.00364705640822649,0.0003,35099,50.0,35200,-5.068845748901367,2340,,
708,0.699999988079071,-0.6947693824768066,-17.52,15,1.1,0.2779974043369293,0.003585508093237877,0.0003,35299,50.0,35400,-4.7483625411987305,2354,,
712,0.699999988079071,-1.8424839973449707,-17.61,15,1.1,0.20584693551063538,0.0034902894403785467,0.0003,35499,50.0,35600,-4.498883247375488,2367,,
716,0.6800000071525574,2.2527222633361816,-18.19,15,1.1,0.2443447709083557,0.003455057041719556,0.0003,35699,50.0,35800,-4.5059380531311035,2380,,
720,0.6700000166893005,-0.6052922010421753,-18.82,15,1.1,0.23371662199497223,0.003426621900871396,0.0003,35899,50.0,36000,-4.759891510009766,2393,,
724,0.699999988079071,1.6465404033660889,-17.75,15,1.1,0.2376745492219925,0.00333407218568027,0.0003,36099,50.0,36200,-4.263778209686279,2406,,
728,0.6800000071525574,-0.5364731550216675,-18.66,15,1.1,0.1740231215953827,0.003353999461978674,0.0003,36299,50.0,36400,-4.591556549072266,2419,,
732,0.699999988079071,-0.05524095892906189,-18.24,15,1.1,0.20739731192588806,0.0033314707688987255,0.0003,36499,50.0,36600,-4.591963768005371,2432,,
736,0.7099999785423279,0.708476185798645,-18.17,15,1.1,0.24990157783031464,0.0033794138580560684,0.0003,36699,50.0,36800,-4.652196407318115,2445,,
740,0.7200000286102295,0.10561336576938629,-17.86,15,1.1,0.24510109424591064,0.0033950097858905792,0.0003,36899,50.0,37000,-4.925202369689941,2458,,
744,0.699999988079071,-1.5196986198425293,-18.81,15,1.1,0.2419048547744751,0.0033704484812915325,0.0003,37099,50.0,37200,-4.889937877655029,2470,,
748,0.699999988079071,-0.9546105861663818,-18.83,15,1.1,0.23025482892990112,0.0033314707688987255,0.0003,37299,50.0,37400,-4.553853511810303,2483,,
752,0.699999988079071,-2.0296993255615234,-18.67,15,1.1,0.2554316818714142,0.0033031958155333996,0.0003,37499,50.0,37600,-4.72148323059082,2496,,
756,0.6899999976158142,0.784212052822113,-19.02,15,1.1,0.2942337691783905,0.0032534890342503786,0.0003,37699,50.0,37800,-4.392143726348877,2509,,
760,0.7099999785423279,-0.20133242011070251,-18.12,15,1.1,0.23001399636268616,0.0032226531766355038,0.0003,37899,50.0,38000,-4.598747730255127,2522,,
764,0.6899999976158142,0.85697340965271,-18.52,15,1.1,0.2449152171611786,0.0032214163802564144,0.0003,38099,50.0,38200,-4.705219268798828,2535,,
768,0.6800000071525574,6.380904197692871,-19.11,15,1.1,0.2908974885940552,0.0032812664285302162,0.0003,38299,50.0,38400,-4.613805770874023,2548,,
772,0.6800000071525574,-0.3896915912628174,-19.46,15,1.1,0.29511910676956177,0.0033592989202588797,0.0003,38499,50.0,38600,-4.861973762512207,2561,,
776,0.6600000262260437,-2.5539817810058594,-20.33,15,1.1,0.2744983434677124,0.0034045029897242785,0.0003,38699,50.0,38800,-4.545753002166748,2574,,
780,0.6399999856948853,-0.8375338912010193,-20.61,15,1.1,0.27606311440467834,0.0033504795283079147,0.0003,38899,50.0,39000,-4.46764612197876,2587,,
784,0.6399999856948853,-3.5710883140563965,-20.32,15,1.1,0.26920780539512634,0.0033039345871657133,0.0003,39099,50.0,39200,-5.066763401031494,2600,,
788,0.6399999856948853,2.2375733852386475,-20.32,15,1.1,0.24499933421611786,0.0033249021507799625,0.0003,39299,50.0,39400,-4.274685382843018,2613,,
792,0.6399999856948853,11.126288414001465,-20.39,15,1.1,0.2901086211204529,0.003483224892988801,0.0003,39499,50.0,39600,-4.319025993347168,2626,,
796,0.6100000143051147,3.070580005645752,-21.43,15,1.1,0.2967180013656616,0.003798544639721513,0.0003,39699,50.0,39800,-4.395430088043213,2639,,
800,0.5799999833106995,5.3312273025512695,-22.3,15,1.1,0.3088068962097168,0.004057149402797222,0.0003,39899,50.0,40000,-4.948797225952148,2656,0.02927796539653054,1.0
804,0.5799999833106995,0.2678690552711487,-22.19,15,1.1,0.27539801597595215,0.004121079575270414,0.0003,40099,50.0,40200,-4.769454479217529,2669,,
808,0.5699999928474426,2.8422441482543945,-22.98,15,1.1,0.27936631441116333,0.00415063789114356,0.0003,40299,50.0,40400,-4.393007278442383,2682,,
812,0.5699999928474426,1.9291883707046509,-23.16,15,1.1,0.33364033699035645,0.004194553010165691,0.0003,40499,50.0,40600,-4.215048313140869,2696,,
816,0.5899999737739563,0.8404294848442078,-22.24,15,1.1,0.24404525756835938,0.0042686848901212215,0.0003,40699,50.0,40800,-4.769443035125732,2709,,
820,0.6100000143051147,-0.3294011652469635,-21.09,15,1.1,0.31884968280792236,0.004325816407799721,0.0003,40899,50.0,41000,-4.746522903442383,2722,,
824,0.5899999737739563,1.5507851839065552,-21.67,15,1.1,0.28968092799186707,0.004370730835944414,0.0003,41099,50.0,41200,-4.267918586730957,2735,,
828,0.6100000143051147,1.713576078414917,-20.66,15,1.1,0.26162731647491455,0.004468733444809914,0.0003,41299,50.0,41400,-4.245033264160156,2748,,
832,0.5899999737739563,-1.9770522117614746,-20.87,15,1.1,0.2561663091182709,0.004438003990799189,0.0003,41499,50.0,41600,-4.9978508949279785,2761,,
836,0.5799999833106995,-0.20891332626342773,-20.92,15,1.1,0.31841352581977844,0.004393596667796373,0.0003,41699,50.0,41800,-4.88437557220459,2774,,
840,0.5799999833106995,-1.457260012626648,-21.09,15,1.1,0.3047489821910858,0.004313233774155378,0.0003,41899,50.0,42000,-4.4959611892700195,2786,,
844,0.5799999833106995,-0.6118108630180359,-21.02,15,1.1,0.3058193624019623,0.004228181205689907,0.0003,42099,50.0,42200,-4.482148170471191,2799,,
848,0.5799999833106995,-2.850922107696533,-21.04,15,1.1,0.22268149256706238,0.004175168927758932,0.0003,42299,50.0,42400,-4.862301826477051,2812,,
852,0.6000000238418579,-1.4267189502716064,-20.04,15,1.1,0.2697485685348511,0.004177028778940439,0.0003,42499,50.0,42600,-4.539029121398926,2826,,
856,0.5899999737739563,0.23369750380516052,-20.46,15,1.1,0.30186283588409424,0.004244013223797083,0.0003,42699,50.0,42800,-4.387568473815918,2840,,
860,0.5899999737739563,-0.6331787109375,-20.88,15,1.1,0.3160651922225952,0.004201976116746664,0.0003,42899,50.0,43000,-4.748544216156006,2853,,
864,0.6000000238418579,-3.372103691101074,-20.43,15,1.1,0.3139873147010803,0.004267278593033552,0.0003,43099,50.0,43200,-4.525322437286377,2866,,
868,0.5899999737739563,0.8629593849182129,-20.67,15,1.1,0.33775395154953003,0.004274921957403421,0.0003,43299,50.0,43400,-4.358908176422119,2879,,
872,0.5899999737739563,-0.48984435200691223,-20.66,15,1.1,0.253564715385437,0.00417754054069519,0.0003,43499,50.0,43600,-4.748150825500488,2892,,
876,0.5799999833106995,-4.142991065979004,-20.91,15,1.1,0.2413216531276703,0.00423005037009716,0.0003,43699,50.0,43800,-5.007821083068848,2905,,
880,0.5899999737739563,-0.04193367809057236,-20.78,15,1.1,0.33483752608299255,0.004294029902666807,0.0003,43899,50.0,44000,-4.456905841827393,2918,,
884,0.5899999737739563,2.4579341411590576,-21.66,15,1.1,0.330508291721344,0.004411076661199331,0.0003,44099,50.0,44200,-4.638296127319336,2932,,
888,0.6100000143051147,-1.8852975368499756,-21.36,15,1.1,0.311851441860199,0.0043692863546311855,0.0003,44299,50.0,44400,-4.655427932739258,2945,,
892,0.5899999737739563,-1.5954899787902832,-21.9,15,1.1,0.32396674156188965,0.004315112251788378,0.0003,44499,50.0,44600,-4.506643772125244,2958,,
896,0.6000000238418579,-0.14629241824150085,-21.66,15,1.1,0.28316226601600647,0.004299317952245474,0.0003,44699,50.0,44800,-4.840814113616943,2971,,
900,0.6000000238418579,3.3626458644866943,-21.98,15,1.1,0.32342520356178284,0.004341449122875929,0.0003,44899,50.0,45000,-4.362510681152344,2988,0.028049414193883748,1.0
904,0.5799999833106995,-0.6431618928909302,-22.95,15,1.1,0.4721079468727112,0.004326872993260622,0.0003,45099,50.0,45200,-4.545380115509033,3001,,
908,0.550000011920929,-0.3891702890396118,-24.03,15,1.1,0.2771769165992737,0.004210767336189747,0.0003,45299,50.0,45400,-5.035223484039307,3015,,
912,0.550000011920929,0.5332016944885254,-23.43,15,1.1,0.29907622933387756,0.004092186689376831,0.0003,45499,50.0,45600,-4.858147144317627,3028,,
916,0.5400000214576721,-1.2469069957733154,-23.85,15,1.1,0.336761474609375,0.004044904839247465,0.0003,45699,50.0,45800,-4.425796985626221,3042,,
920,0.5199999809265137,-2.848599433898926,-25.39,15,1.1,0.3396144509315491,0.004061909392476082,0.0003,45899,50.0,46000,-4.540996074676514,3054,,
924,0.5099999904632568,-0.6958276033401489,-25.97,15,1.1,0.36980384588241577,0.0040124855004251,0.0003,46099,50.0,46200,-4.4444169998168945,3068,,
928,0.49000000953674316,0.665822446346283,-27.03,15,1.1,0.36208969354629517,0.003990963101387024,0.0003,46299,50.0,46400,-4.4200639724731445,3081,,
932,0.49000000953674316,1.2828199863433838,-27.22,15,1.1,0.41536760330200195,0.003954706713557243,0.0003,46499,50.0,46600,-4.598010063171387,3094,,
936,0.5,-0.642953634262085,-27.13,15,1.1,0.341305673122406,0.003960200119763613,0.0003,46699,50.0,46800,-4.988722801208496,3107,,
940,0.5,1.7348508834838867,-26.68,15,1.1,0.30697181820869446,0.004054871387779713,0.0003,46899,50.0,47000,-4.886617183685303,3120,,
944,0.5099999904632568,4.703299522399902,-26.15,15,1.1,0.4136299788951874,0.004184051416814327,0.0003,47099,50.0,47200,-4.049783229827881,3133,,
948,0.5099999904632568,-1.1541346311569214,-26.14,15,1.1,0.37213942408561707,0.004214814864099026,0.0003,47299,50.0,47400,-4.666375637054443,3147,,
952,0.47999998927116394,-0.5854017734527588,-27.46,15,1.1,0.4324677884578705,0.004220874980092049,0.0003,47499,50.0,47600,-4.776731967926025,3160,,
956,0.5,-1.2175893783569336,-27.03,15,1.1,0.32193541526794434,0.0042599961161613464,0.0003,47699,50.0,47800,-4.761282444000244,3173,,
960,0.5,0.7872141599655151,-26.72,15,1.1,0.32556819915771484,0.004240165930241346,0.0003,47899,50.0,48000,-5.019002914428711,3186,,
964,0.4699999988079071,0.24026906490325928,-27.7,15,1.1,0.35761865973472595,0.004386113490909338,0.0003,48099,50.0,48200,-4.62260103225708,3199,,
968,0.4699999988079071,3.2016713619232178,-27.85,15,1.1,0.44874751567840576,0.00446199020370841,0.0003,48299,50.0,48400,-4.924942970275879,3213,,
972,0.4699999988079071,-1.0326201915740967,-28.07,15,1.1,0.3573446571826935,0.004546481650322676,0.0003,48499,50.0,48600,-5.037384986877441,3226,,
976,0.47999998927116394,2.1632726192474365,-27.92,15,1.1,0.334452748298645,0.004574738908559084,0.0003,48699,50.0,48800,-5.04456090927124,3238,,
980,0.47999998927116394,0.42269366979599,-27.94,15,1.1,0.3506976366043091,0.004644541069865227,0.0003,48899,50.0,49000,-5.016163349151611,3251,,
984,0.47999998927116394,-1.9315223693847656,-27.27,15,1.1,0.4249075651168823,0.004647707100957632,0.0003,49099,50.0,49200,-4.724056720733643,3264,,
988,0.4699999988079071,-2.7979161739349365,-27.54,15,1.1,0.423799067735672,0.004542353563010693,0.0003,49299,50.0,49400,-4.859281539916992,3278,,
992,0.4699999988079071,-1.9030836820602417,-27.6,15,1.1,0.47931116819381714,0.004458916839212179,0.0003,49499,50.0,49600,-5.0577521324157715,3291,,
996,0.4699999988079071,-2.2229790687561035,-27.26,15,1.1,0.39016109704971313,0.004386782646179199,0.0003,49699,50.0,49800,-4.961544513702393,3304,,
1000,0.4699999988079071,-2.3067104816436768,-27.37,15,1.1,0.3909294903278351,0.004289214964956045,0.0003,49899,50.0,50000,-4.765078544616699,3322,0.01860340485218289,1.0
1004,0.49000000953674316,-0.8818017244338989,-27.08,15,1.1,0.3641964793205261,0.004193439148366451,0.0003,50099,50.0,50200,-4.985804557800293,3335,,
1008,0.5,6.916734218597412,-26.38,15,1.1,0.4133884310722351,0.004378095734864473,0.0003,50299,50.0,50400,-4.673117637634277,3348,,
1012,0.5,0.1179862916469574,-27.0,15,1.1,0.4931488633155823,0.004484852775931358,0.0003,50499,50.0,50600,-4.87736701965332,3362,,
1016,0.47999998927116394,-0.4883445203304291,-27.92,15,1.1,0.39943432807922363,0.004520766902714968,0.0003,50699,50.0,50800,-4.8846354484558105,3375,,
1020,0.4699999988079071,-1.0092302560806274,-27.74,15,1.1,0.39518988132476807,0.004588817711919546,0.0003,50899,50.0,51000,-4.722143650054932,3388,,
1024,0.4699999988079071,-0.5712066888809204,-27.66,15,1.1,0.3943585157394409,0.0045624785125255585,0.0003,51099,50.0,51200,-4.827237129211426,3401,,
1028,0.49000000953674316,-2.489225387573242,-26.65,15,1.1,0.46921005845069885,0.0045418208464980125,0.0003,51299,50.0,51400,-4.987521171569824,3415,,
1032,0.47999998927116394,0.641109049320221,-27.22,15,1.1,0.39848771691322327,0.004519710782915354,0.0003,51499,50.0,51600,-5.4808549880981445,3428,,
1036,0.4699999988079071,0.8187258243560791,-27.58,15,1.1,0.49452733993530273,0.004616547841578722,0.0003,51699,50.0,51800,-4.8577351570129395,3441,,
1040,0.46000000834465027,-0.7614912986755371,-28.06,15,1.1,0.41412466764450073,0.004672813229262829,0.0003,51899,50.0,52000,-5.403285026550293,3455,,
1044,0.44999998807907104,-1.0062061548233032,-28.69,15,1.1,0.3684613108634949,0.004565549548715353,0.0003,52099,50.0,52200,-5.133882999420166,3468,,
1048,0.4300000071525574,-1.267844319343567,-29.73,15,1.1,0.3838452100753784,0.0045598577708005905,0.0003,52299,50.0,52400,-5.17137336730957,3481,,
1052,0.44999998807907104,-1.9255355596542358,-29.07,15,1.1,0.466799259185791,0.004559157881885767,0.0003,52499,50.0,52600,-4.770964622497559,3495,,
1056,0.4300000071525574,0.03325009346008301,-29.81,15,1.1,0.4574158191680908,0.004617778584361076,0.0003,52699,50.0,52800,-4.9087653160095215,3508,,
1060,0.4099999964237213,0.5366202592849731,-30.97,15,1.1,0.4261282682418823,0.004637479316443205,0.0003,52899,50.0,53000,-4.713809967041016,3521,,
1064,0.4399999976158142,-3.22428822517395,-29.97,15,1.1,0.44812557101249695,0.004555956460535526,0.0003,53099,50.0,53200,-5.387134552001953,3534,,
1068,0.46000000834465027,2.122429847717285,-29.0,15,1.1,0.5193010568618774,0.004517317283898592,0.0003,53299,50.0,53400,-4.723428726196289,3548,,
1072,0.44999998807907104,-0.6345000267028809,-29.28,15,1.1,0.4289122223854065,0.004419850185513496,0.0003,53499,50.0,53600,-5.232883930206299,3561,,
1076,0.46000000834465027,0.7824382781982422,-28.8,15,1.1,0.4382973313331604,0.004375347401946783,0.0003,53699,50.0,53800,-4.828474044799805,3574,,
1080,0.46000000834465027,1.3787271976470947,-28.66,15,1.1,0.5602802634239197,0.004503621254116297,0.0003,53899,50.0,54000,-5.166534423828125,3587,,
1084,0.46000000834465027,1.6916744709014893,-28.99,15,1.1,0.5206078886985779,0.0045080641284585,0.0003,54099,50.0,54200,-5.041445255279541,3600,,
1088,0.46000000834465027,-2.8866372108459473,-29.15,15,1.1,0.4810835123062134,0.004604625515639782,0.0003,54299,50.0,54400,-5.48278284072876,3613,,
1092,0.4699999988079071,-1.6245710849761963,-29.15,15,1.1,0.44244831800460815,0.004658374935388565,0.0003,54499,50.0,54600,-5.179312705993652,3626,,
1096,0.4699999988079071,-0.5764588713645935,-29.29,15,1.1,0.4239896237850189,0.004722653888165951,0.0003,54699,50.0,54800,-5.634265422821045,3639,,
1100,0.47999998927116394,-1.4282286167144775,-29.1,15,1.1,0.4733297526836395,0.00485225161537528,0.0003,54899,50.0,55000,-5.43486213684082,3657,0.024187489308440675,1.0
1104,0.47999998927116394,-1.2652281522750854,-28.56,15,1.1,0.5663147568702698,0.004796336404979229,0.0003,55099,50.0,55200,-5.143308639526367,3670,,
1108,0.5,-2.9760186672210693,-27.89,15,1.1,0.4750017523765564,0.004800136666744947,0.0003,55299,50.0,55400,-5.2357330322265625,3683,,
1112,0.5099999904632568,1.664214015007019,-27.51,15,1.1,0.4952840209007263,0.004846556577831507,0.0003,55499,50.0,55600,-4.786228656768799,3697,,
1116,0.5299999713897705,-1.3827472925186157,-26.77,15,1.1,0.41314226388931274,0.004830721765756607,0.0003,55699,50.0,55800,-5.34736967086792,3710,,
1120,0.550000011920929,-0.18214789032936096,-26.4,15,1.1,0.46387553215026855,0.004766387399286032,0.0003,55899,50.0,56000,-5.306211948394775,3723,,
1124,0.5600000023841858,0.10365647077560425,-25.96,15,1.1,0.44715556502342224,0.0046837241388857365,0.0003,56099,50.0,56200,-4.927788734436035,3736,,
1128,0.550000011920929,-1.3663409948349,-26.5,15,1.1,0.44114571809768677,0.00468958355486393,0.0003,56299,50.0,56400,-5.681077480316162,3749,,
1132,0.5600000023841858,-1.463306188583374,-26.03,15,1.1,0.5373079180717468,0.004631782416254282,0.0003,56499,50.0,56600,-4.767256259918213,3762,,
1136,0.5600000023841858,-1.9613492488861084,-25.91,15,1.1,0.4211685359477997,0.0044899024069309235,0.0003,56699,50.0,56800,-5.845028400421143,3776,,
1140,0.5699999928474426,1.2710175514221191,-25.47,15,1.1,0.4209056794643402,0.00441518472507596,0.0003,56899,50.0,57000,-4.9340362548828125,3789,,
1144,0.5699999928474426,2.125082492828369,-25.44,15,1.1,0.5338524580001831,0.004479567054659128,0.0003,57099,50.0,57200,-5.364299297332764,3802,,
1148,0.5799999833106995,0.042596712708473206,-24.93,15,1.1,0.5036754608154297,0.004494586959481239,0.0003,57299,50.0,57400,-5.155394554138184,3815,,
1152,0.5799999833106995,1.6674063205718994,-24.79,15,1.1,0.5318889617919922,0.004502579569816589,0.0003,57499,50.0,57600,-5.611029624938965,3828,,
1156,0.5899999737739563,2.1837081909179688,-24.04,15,1.1,0.5430272817611694,0.004565183538943529,0.0003,57699,50.0,57800,-5.372365474700928,3841,,
1160,0.5699999928474426,1.559809684753418,-24.57,15,1.1,0.5989565849304199,0.004637207370251417,0.0003,57899,50.0,58000,-5.417864799499512,3854,,
1164,0.5799999833106995,2.344034194946289,-24.31,15,1.1,0.5271685123443604,0.004658983554691076,0.0003,58099,50.0,58200,-5.022870063781738,3867,,
1168,0.5899999737739563,-0.6474603414535522,-24.04,15,1.1,0.49517005681991577,0.004614177625626326,0.0003,58299,50.0,58400,-5.849219799041748,3880,,
1172,0.5899999737739563,-1.3593130111694336,-23.59,15,1.1,0.4428846538066864,0.004682515747845173,0.0003,58499,50.0,58600,-5.571732044219971,3893,,
1176,0.5799999833106995,-1.566971778869629,-23.94,15,1.1,0.6049796342849731,0.004700228571891785,0.0003,58699,50.0,58800,-5.282270431518555,3907,,
1180,0.5699999928474426,0.9036351442337036,-24.38,15,1.1,0.5919868350028992,0.0046591609716415405,0.0003,58899,50.0,59000,-5.3491411209106445,3920,,
1184,0.5799999833106995,2.299133777618408,-23.63,15,1.1,0.5069509744644165,0.004596270155161619,0.0003,59099,50.0,59200,-5.8482537269592285,3933,,
1188,0.5600000023841858,0.1727217137813568,-24.01,15,1.1,0.5576819181442261,0.004663328640162945,0.0003,59299,50.0,59400,-5.4572906494140625,3946,,
1192,0.550000011920929,0.26939117908477783,-24.29,15,1.1,0.5080874562263489,0.004605650901794434,0.0003,59499,50.0,59600,-5.557507514953613,3959,,
1196,0.5400000214576721,2.0236423015594482,-25.0,15,1.1,0.6878237724304199,0.004631713964045048,0.0003,59699,50.0,59800,-5.547305583953857,3972,,
1200,0.5400000214576721,1.320991039276123,-24.43,15,1.1,0.6292306184768677,0.004624772816896439,0.0003,59899,50.0,60000,-5.478411674499512,3989,0.02930350724051319,1.0
1204,0.5299999713897705,-0.11990377306938171,-25.09,15,1.1,0.5333247184753418,0.004874407779425383,0.0003,60099,50.0,60200,-5.723520278930664,4002,,
1208,0.5400000214576721,2.458496332168579,-24.82,15,1.1,0.7952271699905396,0.005088431760668755,0.0003,60299,50.0,60400,-5.272502899169922,4016,,
1212,0.5199999809265137,-0.2662249207496643,-25.39,15,1.1,0.6770486831665039,0.005272886715829372,0.0003,60499,50.0,60600,-5.121437072753906,4029,,
1216,0.5,0.023670531809329987,-26.17,15,1.1,0.5808348655700684,0.005391339305788279,0.0003,60699,50.0,60800,-5.3585405349731445,4043,,
1220,0.49000000953674316,-0.8681581616401672,-25.51,15,1.1,0.6647306680679321,0.005484691821038723,0.0003,60899,50.0,61000,-5.371002674102783,4056,,
1224,0.5,2.4386112689971924,-25.26,15,1.1,0.7524669170379639,0.005725717172026634,0.0003,61099,50.0,61200,-5.072048187255859,4069,,
1228,0.5099999904632568,-0.3021997809410095,-24.59,15,1.1,0.6183327436447144,0.005718416068702936,0.0003,61299,50.0,61400,-5.662396430969238,4082,,
1232,0.5,0.20092439651489258,-25.23,15,1.1,0.6097425818443298,0.00596586475148797,0.0003,61499,50.0,61600,-5.9493184089660645,4095,,
1236,0.49000000953674316,-2.509267807006836,-25.24,15,1.1,0.6045634746551514,0.005971238017082214,0.0003,61699,50.0,61800,-5.621993541717529,4108,,
1240,0.47999998927116394,-1.1626917123794556,-25.66,15,1.1,0.6109803915023804,0.0058716339990496635,0.0003,61899,50.0,62000,-5.790724754333496,4121,,
1244,0.47999998927116394,-1.8267316818237305,-25.69,15,1.1,0.5887401103973389,0.005687572527676821,0.0003,62099,50.0,62200,-5.3480401039123535,4134,,
1248,0.47999998927116394,-2.4983696937561035,-25.68,15,1.1,0.7630611658096313,0.0055626328103244305,0.0003,62299,50.0,62400,-5.121438980102539,4147,,
1252,0.47999998927116394,1.270451545715332,-26.07,15,1.1,0.6419536471366882,0.005374647211283445,0.0003,62499,50.0,62600,-5.068235397338867,4160,,
1256,0.4699999988079071,-1.3420071601867676,-26.78,15,1.1,0.6105951070785522,0.005497642792761326,0.0003,62699,50.0,62800,-5.711918354034424,4174,,
1260,0.5,-2.5904319286346436,-25.67,15,1.1,0.8025736808776855,0.0054352437146008015,0.0003,62899,50.0,63000,-5.543406963348389,4187,,
1264,0.46000000834465027,0.6020078063011169,-27.32,15,1.1,0.597783088684082,0.005242598708719015,0.0003,63099,50.0,63200,-5.72327995300293,4200,,
1268,0.4399999976158142,-3.1997439861297607,-28.4,15,1.1,0.7021509408950806,0.005161765497177839,0.0003,63299,50.0,63400,-5.652660846710205,4213,,
1272,0.46000000834465027,0.027144312858581543,-27.84,15,1.1,0.6799088716506958,0.005041914526373148,0.0003,63499,50.0,63600,-5.186781883239746,4226,,
1276,0.44999998807907104,-0.25739726424217224,-27.99,15,1.1,0.6716183423995972,0.004940565209835768,0.0003,63699,50.0,63800,-4.835163116455078,4239,,
1280,0.46000000834465027,1.106013298034668,-27.92,15,1.1,0.6609775424003601,0.005036395043134689,0.0003,63899,50.0,64000,-6.067161560058594,4252,,
1284,0.44999998807907104,-1.604517936706543,-28.61,15,1.1,0.8937152624130249,0.005162875633686781,0.0003,64099,50.0,64200,-5.261495590209961,4265,,
1288,0.46000000834465027,-3.4645488262176514,-28.27,15,1.1,1.020934820175171,0.005047974176704884,0.0003,64299,50.0,64400,-5.43882942199707,4278,,
1292,0.4699999988079071,-2.227323055267334,-27.86,15,1.1,0.7558891177177429,0.004864898975938559,0.0003,64499,50.0,64600,-5.3833818435668945,4291,,
1296,0.49000000953674316,-0.24512192606925964,-27.09,15,1.1,0.5757313966751099,0.0047480338253080845,0.0003,64699,50.0,64800,-5.5037126541137695,4305,,
1300,0.49000000953674316,3.593655586242676,-26.75,15,1.1,0.6705645322799683,0.004730298649519682,0.0003,64899,50.0,65000,-5.180207252502441,4322,0.029764522268643966,1.0
1304,0.47999998927116394,4.919889450073242,-26.68,15,1.1,0.9714040160179138,0.00473362673074007,0.0003,65099,50.0,65200,-4.49566125869751,4335,,
1308,0.4699999988079071,-3.2710537910461426,-26.72,15,1.1,0.6206741333007812,0.004630625247955322,0.0003,65299,50.0,65400,-5.8883562088012695,4348,,
1312,0.49000000953674316,-0.4770526885986328,-25.91,15,1.1,0.6789457201957703,0.0045472728088498116,0.0003,65499,50.0,65600,-4.904895782470703,4362,,
1316,0.5,1.0050723552703857,-25.44,15,1.1,0.6166471838951111,0.004582611843943596,0.0003,65699,50.0,65800,-5.934073448181152,4375,,
1320,0.5199999809265137,5.929271221160889,-25.32,15,1.1,0.6386919617652893,0.004813618957996368,0.0003,65899,50.0,66000,-5.346952438354492,4388,,
1324,0.5,1.1227331161499023,-26.17,15,1.1,0.6754017472267151,0.005005789455026388,0.0003,66099,50.0,66200,-5.547069072723389,4401,,
1328,0.47999998927116394,-1.1861445903778076,-26.7,15,1.1,0.9895299673080444,0.004994852468371391,0.0003,66299,50.0,66400,-4.142718315124512,4414,,
1332,0.5,-3.206056833267212,-25.58,15,1.1,0.7495608329772949,0.0050047654658555984,0.0003,66499,50.0,66600,-6.056565761566162,4427,,
1336,0.5199999809265137,1.8368016481399536,-25.26,15,1.1,0.7755151987075806,0.004981133621186018,0.0003,66699,50.0,66800,-5.114227771759033,4440,,
1340,0.5,0.7368656992912292,-26.04,15,1.1,0.6817240715026855,0.005075349006801844,0.0003,66899,50.0,67000,-5.7121100425720215,4453,,
1344,0.5,-0.6341803073883057,-25.77,15,1.1,0.6768885254859924,0.005169995129108429,0.0003,67099,50.0,67200,-4.403676986694336,4466,,
1348,0.5,0.25580033659935,-25.81,15,1.1,0.7240332365036011,0.005185510031878948,0.0003,67299,50.0,67400,-5.469203472137451,4480,,
1352,0.49000000953674316,0.0963122546672821,-25.74,15,1.1,0.6966644525527954,0.005115469917654991,0.0003,67499,50.0,67600,-6.013703346252441,4493,,
1356,0.47999998927116394,0.6031860113143921,-25.93,15,1.1,0.5844963788986206,0.005190942902117968,0.0003,67699,50.0,67800,-6.155782699584961,4506,,
1360,0.49000000953674316,0.8760467767715454,-25.4,15,1.1,0.6044882535934448,0.005209572613239288,0.0003,67899,50.0,68000,-5.74191951751709,4519,,
1364,0.5099999904632568,1.026932954788208,-24.5,15,1.1,0.7821565866470337,0.005175853613764048,0.0003,68099,50.0,68200,-5.927628517150879,4532,,
