rollout/success_rate,train/ent_coef_loss,time/total_timesteps,time/episodes,train/actor_loss,curriculum/epsilon,train/critic_loss,rollout/ep_len_mean,train/n_updates,train/ent_coef,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/learning_rate,eval/clean_mean_d,eval/clean_success_rate
0.011904762126505375,-8.204188346862793,4200,84,-13.832448959350586,0.0924,0.2019161731004715,50.0,4099,0.2928374409675598,-49.45238095238095,261,16,0.0003,,
0.011363636702299118,-8.486180305480957,4400,88,-13.690030097961426,0.0968,0.17633652687072754,50.0,4299,0.27587026357650757,-49.47727272727273,274,16,0.0003,,
0.010869565419852734,-8.982124328613281,4600,92,-13.445062637329102,0.1012,0.17958196997642517,50.0,4499,0.2598952054977417,-49.5,286,16,0.0003,,
0.010416666977107525,-9.375125885009766,4800,96,-13.26752758026123,0.1056,0.19383248686790466,50.0,4699,0.24486523866653442,-49.520833333333336,299,16,0.0003,,
0.009999999776482582,-9.734674453735352,5000,100,-12.926076889038086,0.11,0.1688707172870636,50.0,4899,0.23069119453430176,-49.52,315,15,0.0003,0.31410298483466065,0.2
0.009999999776482582,-10.030546188354492,5200,104,-12.594260215759277,0.1144,0.18553081154823303,50.0,5099,0.21735575795173645,-49.52,328,15,0.0003,,
0.009999999776482582,-10.311802864074707,5400,108,-11.97311019897461,0.1188,0.1844175159931183,50.0,5299,0.204825296998024,-49.64,341,15,0.0003,,
0.009999999776482582,-10.697446823120117,5600,112,-11.997333526611328,0.12319999999999999,0.17175805568695068,50.0,5499,0.1930578500032425,-49.66,353,15,0.0003,,
0.009999999776482582,-11.0487060546875,5800,116,-11.418012619018555,0.1276,0.15104100108146667,50.0,5699,0.1820005476474762,-49.66,366,15,0.0003,,
0.009999999776482582,-11.475375175476074,6000,120,-10.949743270874023,0.132,0.17110468447208405,50.0,5899,0.17159606516361237,-49.62,379,15,0.0003,,
0.009999999776482582,-11.506314277648926,6200,124,-10.576452255249023,0.1364,0.15144860744476318,50.0,6099,0.1618400514125824,-49.61,392,15,0.0003,,
0.009999999776482582,-11.659335136413574,6400,128,-10.17432689666748,0.1408,0.16891299188137054,50.0,6299,0.15268133580684662,-49.53,404,15,0.0003,,
0.009999999776482582,-12.096261024475098,6600,132,-9.654471397399902,0.1452,0.12980122864246368,50.0,6499,0.14410005509853363,-49.53,417,15,0.0003,,
0.009999999776482582,-12.09206771850586,6800,136,-9.35112190246582,0.14959999999999998,0.15143808722496033,50.0,6699,0.13604755699634552,-49.43,430,15,0.0003,,
0.009999999776482582,-12.157750129699707,7000,140,-8.618571281433105,0.154,0.14689350128173828,50.0,6899,0.12850427627563477,-49.49,443,15,0.0003,,
0.019999999552965164,-12.315657615661621,7200,144,-8.50755500793457,0.15839999999999999,0.1627330780029297,50.0,7099,0.12142783403396606,-49.44,456,15,0.0003,,
0.019999999552965164,-12.231831550598145,7400,148,-7.792515754699707,0.1628,0.13265380263328552,50.0,7299,0.11477899551391602,-49.36,468,15,0.0003,,
0.019999999552965164,-12.900829315185547,7600,152,-7.57978630065918,0.1672,0.16359710693359375,50.0,7499,0.10854130983352661,-49.18,481,15,0.0003,,
0.019999999552965164,-12.627761840820312,7800,156,-7.150298118591309,0.1716,0.1505587100982666,50.0,7699,0.10265939682722092,-49.06,497,15,0.0003,,
0.019999999552965164,-12.843411445617676,8000,160,-6.793900489807129,0.176,0.1464635133743286,50.0,7899,0.09714289009571075,-49.0,511,15,0.0003,,
0.019999999552965164,-12.359349250793457,8200,164,-6.271780490875244,0.1804,0.1370602548122406,50.0,8099,0.09196867793798447,-48.64,526,15,0.0003,,
0.019999999552965164,-12.363533020019531,8400,168,-5.686313152313232,0.1848,0.13484735786914825,50.0,8299,0.08713925629854202,-48.37,540,15,0.0003,,
0.029999999329447746,-12.260478019714355,8600,172,-5.289949417114258,0.1892,0.13227181136608124,50.0,8499,0.08257757127285004,-47.89,553,15,0.0003,,
0.029999999329447746,-12.138481140136719,8800,176,-4.962777137756348,0.1936,0.1420159637928009,50.0,8699,0.07831182330846786,-47.16,570,15,0.0003,,
0.029999999329447746,-12.29401969909668,9000,180,-4.920135974884033,0.19799999999999998,0.14198341965675354,50.0,8899,0.0743088647723198,-46.4,585,15,0.0003,,
0.03999999910593033,-11.8743896484375,9200,184,-4.287678241729736,0.2024,0.14177760481834412,50.0,9099,0.07054979354143143,-45.5,602,15,0.0003,,
0.03999999910593033,-12.430244445800781,9400,188,-4.345873832702637,0.20679999999999998,0.1586039662361145,50.0,9299,0.06701353937387466,-44.83,616,15,0.0003,,
0.05999999865889549,-11.43183422088623,9600,192,-3.7829599380493164,0.2112,0.13547806441783905,50.0,9499,0.06368834525346756,-43.92,630,15,0.0003,,
0.07999999821186066,-11.702688217163086,9800,196,-3.7571897506713867,0.21559999999999999,0.17765355110168457,50.0,9699,0.060569509863853455,-42.76,643,15,0.0003,,
0.10999999940395355,-11.833770751953125,10000,200,-3.336413860321045,0.22,0.14189207553863525,50.0,9899,0.057637497782707214,-41.85,661,15,0.0003,0.029244920534941127,1.0
0.12999999523162842,-10.490379333496094,10200,204,-3.111156463623047,0.2244,0.14349111914634705,50.0,10099,0.054870858788490295,-40.45,677,15,0.0003,,
0.17000000178813934,-10.217509269714355,10400,208,-2.8080947399139404,0.2288,0.1287401020526886,50.0,10299,0.05226169526576996,-38.73,690,15,0.0003,,
0.20999999344348907,-10.43072509765625,10600,212,-2.738905906677246,0.2332,0.14313024282455444,50.0,10499,0.049772635102272034,-37.04,705,15,0.0003,,
0.25,-10.846952438354492,10800,216,-2.4718739986419678,0.2376,0.15626317262649536,50.0,10699,0.04741980507969856,-35.32,718,15,0.0003,,
0.2800000011920929,-9.822075843811035,11000,220,-2.3844430446624756,0.242,0.1471703052520752,50.0,10899,0.04515548050403595,-33.87,735,14,0.0003,,
0.3199999928474426,-9.044181823730469,11200,224,-2.2490618228912354,0.24639999999999998,0.16983619332313538,50.0,11099,0.04301179200410843,-32.22,753,14,0.0003,,
0.3400000035762787,-9.903215408325195,11400,228,-1.9109524488449097,0.25079999999999997,0.14155593514442444,50.0,11299,0.04100513458251953,-30.73,768,14,0.0003,,
0.3700000047683716,-9.334061622619629,11600,232,-1.8588690757751465,0.2552,0.14810293912887573,50.0,11499,0.03909599781036377,-29.23,782,14,0.0003,,
0.4099999964237213,-9.761646270751953,11800,236,-1.903672218322754,0.2596,0.13321292400360107,50.0,11699,0.037257954478263855,-27.79,798,14,0.0003,,
0.44999998807907104,-8.454802513122559,12000,240,-1.5395143032073975,0.264,0.12228435277938843,50.0,11899,0.03557891398668289,-25.87,812,14,0.0003,,
0.47999998927116394,-8.591170310974121,12200,244,-1.6510412693023682,0.26839999999999997,0.14857646822929382,50.0,12099,0.033967532217502594,-24.25,829,14,0.0003,,
0.5199999809265137,-8.520013809204102,12400,248,-1.7597228288650513,0.2728,0.12764716148376465,50.0,12299,0.032409168779850006,-22.42,844,14,0.0003,,
0.550000011920929,-6.650603771209717,12600,252,-1.1739130020141602,0.2772,0.14375874400138855,50.0,12499,0.030895279720425606,-20.98,858,14,0.0003,,
0.5899999737739563,-7.157540798187256,12800,256,-1.2154000997543335,0.2816,0.14594393968582153,50.0,12699,0.029528843238949776,-19.29,875,14,0.0003,,
0.6299999952316284,-6.989269733428955,13000,260,-1.317190170288086,0.286,0.1225619986653328,50.0,12899,0.02816232107579708,-17.56,891,14,0.0003,,
0.6700000166893005,-5.829046249389648,13200,264,-1.3693253993988037,0.2904,0.14199046790599823,50.0,13099,0.026991670951247215,-16.03,907,14,0.0003,,
0.7099999785423279,-6.51958703994751,13400,268,-1.3812029361724854,0.2948,0.14980067312717438,50.0,13299,0.025898853316903114,-14.41,924,14,0.0003,,
0.7400000095367432,-6.415655612945557,13600,272,-1.5562257766723633,0.29919999999999997,0.11595934629440308,50.0,13499,0.024742471054196358,-13.02,940,14,0.0003,,
0.7699999809265137,-6.993678569793701,13800,276,-1.193800926208496,0.3036,0.1493166834115982,50.0,13699,0.023638354614377022,-11.92,954,14,0.0003,,
0.8100000023841858,-4.764756202697754,14000,280,-1.0031722784042358,0.308,0.1257999986410141,50.0,13899,0.02257128246128559,-10.91,969,14,0.0003,,
0.8299999833106995,-5.352734088897705,14200,284,-1.6250500679016113,0.3124,0.12995703518390656,50.0,14099,0.021672997623682022,-9.89,988,14,0.0003,,
0.8700000047683716,-4.6170501708984375,14400,288,-1.7175230979919434,0.31679999999999997,0.12179405987262726,50.0,14299,0.020896200090646744,-8.67,1005,14,0.0003,,
0.8899999856948853,-5.916617393493652,14600,292,-1.8557242155075073,0.3212,0.12880831956863403,50.0,14499,0.020148159936070442,-7.62,1023,14,0.0003,,
0.9100000262260437,-3.0610523223876953,14800,296,-1.4870691299438477,0.3256,0.11915458738803864,50.0,14699,0.01929495669901371,-6.91,1039,14,0.0003,,
0.9200000166893005,-3.5426974296569824,15000,300,-1.848949909210205,0.33,0.11101966351270676,50.0,14899,0.018559282645583153,-5.91,1060,14,0.0003,0.013394321145809084,1.0
0.9399999976158142,-3.6320409774780273,15200,304,-1.8475319147109985,0.3344,0.1113956868648529,50.0,15099,0.01790202409029007,-5.42,1074,14,0.0003,,
0.9399999976158142,-4.534789562225342,15400,308,-1.9039021730422974,0.3388,0.11374662816524506,50.0,15299,0.017243502661585808,-5.28,1088,14,0.0003,,
0.9399999976158142,-2.2587924003601074,15600,312,-1.9120105504989624,0.3432,0.09386759996414185,50.0,15499,0.01660027913749218,-5.06,1101,14,0.0003,,
0.9399999976158142,-3.324599027633667,15800,316,-1.9785559177398682,0.34759999999999996,0.09101545065641403,50.0,15699,0.01602800004184246,-4.84,1115,14,0.0003,,
0.949999988079071,-4.884275436401367,16000,320,-2.4293363094329834,0.352,0.10314550250768661,50.0,15899,0.015444789081811905,-4.42,1129,14,0.0003,,
0.949999988079071,-3.0815505981445312,16200,324,-2.2802693843841553,0.3564,0.08892123401165009,50.0,16099,0.014900516718626022,-4.14,1142,14,0.0003,,
0.9700000286102295,-4.21768856048584,16400,328,-2.540031671524048,0.3608,0.09694310277700424,50.0,16299,0.01437393669039011,-3.83,1156,14,0.0003,,
0.9800000190734863,-2.6884541511535645,16600,332,-2.340970277786255,0.36519999999999997,0.09734082221984863,50.0,16499,0.013852762058377266,-3.42,1170,14,0.0003,,
0.9800000190734863,-2.86635684967041,16800,336,-2.5189924240112305,0.3696,0.08603401482105255,50.0,16699,0.013392923399806023,-3.07,1184,14,0.0003,,
0.9800000190734863,-3.1820003986358643,17000,340,-2.513791561126709,0.374,0.09818313270807266,50.0,16899,0.012915512546896935,-3.07,1198,14,0.0003,,
0.9800000190734863,-2.4791159629821777,17200,344,-2.445143938064575,0.3784,0.09567387402057648,50.0,17099,0.01244633924216032,-2.84,1211,14,0.0003,,
0.9800000190734863,-2.5959861278533936,17400,348,-2.3856759071350098,0.3828,0.07942907512187958,50.0,17299,0.01206151396036148,-2.78,1225,14,0.0003,,
0.9900000095367432,-2.308788776397705,17600,352,-2.636528491973877,0.3872,0.07953260838985443,50.0,17499,0.01171739213168621,-2.55,1239,14,0.0003,,
0.9900000095367432,-1.3036737442016602,17800,356,-2.38632869720459,0.3916,0.08709695190191269,50.0,17699,0.011339964345097542,-2.5,1252,14,0.0003,,
0.9900000095367432,-0.5816399455070496,18000,360,-2.5588061809539795,0.39599999999999996,0.08890125900506973,50.0,17899,0.011014974676072598,-2.43,1266,14,0.0003,,
0.9900000095367432,-1.3026353120803833,18200,364,-2.6527252197265625,0.4004,0.07308372855186462,50.0,18099,0.010655135847628117,-2.42,1280,14,0.0003,,
0.9900000095367432,-0.7015594244003296,18400,368,-2.5192601680755615,0.4048,0.07033766806125641,50.0,18299,0.010341642424464226,-2.4,1293,14,0.0003,,
0.9900000095367432,-2.3251428604125977,18600,372,-3.021815776824951,0.4092,0.09846951067447662,50.0,18499,0.010106212459504604,-2.33,1307,14,0.0003,,
1.0,-2.900555372238159,18800,376,-2.9326257705688477,0.41359999999999997,0.07699008285999298,50.0,18699,0.009937681257724762,-2.25,1321,14,0.0003,,
1.0,-1.6191539764404297,19000,380,-2.9065113067626953,0.418,0.06798771023750305,50.0,18899,0.009718437679111958,-2.11,1334,14,0.0003,,
1.0,0.10530918836593628,19200,384,-3.0361738204956055,0.4224,0.07336079329252243,50.0,19099,0.009556500241160393,-2.16,1348,14,0.0003,,
1.0,-1.3684134483337402,19400,388,-3.065612316131592,0.4268,0.08034408092498779,50.0,19299,0.0093971723690629,-2.13,1362,14,0.0003,,
1.0,0.1290818750858307,19600,392,-2.9297332763671875,0.43119999999999997,0.07523895800113678,50.0,19499,0.009436309337615967,-2.23,1375,14,0.0003,,
1.0,1.5429439544677734,19800,396,-2.9462039470672607,0.4356,0.08601365983486176,50.0,19699,0.009202674962580204,-2.21,1389,14,0.0003,,
1.0,-0.7565525770187378,20000,400,-3.1089985370635986,0.44,0.07963031530380249,50.0,19899,0.009136838838458061,-2.23,1407,14,0.0003,0.009645788423386198,1.0
1.0,-0.49457213282585144,20200,404,-3.3847098350524902,0.44439999999999996,0.07457888126373291,50.0,20099,0.009099751710891724,-2.25,1422,14,0.0003,,
1.0,1.1655890941619873,20400,408,-3.1720221042633057,0.4488,0.06905283778905869,50.0,20299,0.00895687472075224,-2.2,1436,14,0.0003,,
1.0,0.5699850916862488,20600,412,-3.155231475830078,0.4532,0.07215875387191772,50.0,20499,0.008880529552698135,-2.21,1449,14,0.0003,,
1.0,-0.2342078983783722,20800,416,-3.521904468536377,0.4576,0.07717813551425934,50.0,20699,0.008800050243735313,-2.22,1463,14,0.0003,,
1.0,0.178500235080719,21000,420,-3.359231472015381,0.46199999999999997,0.07438988983631134,50.0,20899,0.008725444786250591,-2.26,1477,14,0.0003,,
1.0,-0.3527665138244629,21200,424,-3.579113245010376,0.4664,0.06955264508724213,50.0,21099,0.008617591112852097,-2.27,1490,14,0.0003,,
1.0,-0.99454265832901,21400,428,-3.3928942680358887,0.4708,0.06958882510662079,50.0,21299,0.008428459987044334,-2.24,1504,14,0.0003,,
1.0,-0.8894250392913818,21600,432,-3.3692245483398438,0.4752,0.06553123891353607,50.0,21499,0.008214881643652916,-2.23,1518,14,0.0003,,
1.0,1.4461983442306519,21800,436,-3.4021735191345215,0.47959999999999997,0.08391674607992172,50.0,21699,0.008148811757564545,-2.23,1531,14,0.0003,,
1.0,-1.5610227584838867,22000,440,-3.5812618732452393,0.484,0.06796365976333618,50.0,21899,0.007948123849928379,-2.24,1545,14,0.0003,,
1.0,-1.7028878927230835,22200,444,-3.4406585693359375,0.4884,0.06406416743993759,50.0,22099,0.00779102323576808,-2.3,1559,14,0.0003,,
1.0,-0.7383512258529663,22400,448,-3.7818667888641357,0.49279999999999996,0.056261755526065826,50.0,22299,0.007689064368605614,-2.4,1573,14,0.0003,,
1.0,0.19354593753814697,22600,452,-3.6200714111328125,0.4972,0.058187298476696014,50.0,22499,0.007689177989959717,-2.34,1586,14,0.0003,,
1.0,1.5903215408325195,22800,456,-3.5751559734344482,0.5015999999999999,0.0619124174118042,50.0,22699,0.007702638395130634,-2.34,1600,14,0.0003,,
1.0,-0.02196010947227478,23000,460,-3.8492515087127686,0.506,0.04719875752925873,50.0,22899,0.007866302505135536,-2.33,1614,14,0.0003,,
1.0,-1.2700090408325195,23200,464,-3.791001558303833,0.5104,0.068564772605896,50.0,23099,0.007576450705528259,-2.32,1628,14,0.0003,,
1.0,0.38506945967674255,23400,468,-3.9931204319000244,0.5148,0.07375435531139374,50.0,23299,0.007465767208486795,-2.35,1641,14,0.0003,,
1.0,-0.09359681606292725,23600,472,-3.799809694290161,0.5192,0.06866868585348129,50.0,23499,0.007367611397057772,-2.38,1655,14,0.0003,,
1.0,0.5289494395256042,23800,476,-3.643146276473999,0.5236,0.07164175063371658,50.0,23699,0.007207085378468037,-2.36,1669,14,0.0003,,
1.0,-1.6490980386734009,24000,480,-4.065780162811279,0.528,0.054521650075912476,50.0,23899,0.007110557518899441,-2.36,1682,14,0.0003,,
1.0,-0.8949501514434814,24200,484,-4.103396892547607,0.5324,0.05606687068939209,50.0,24099,0.0070894621312618256,-2.4,1696,14,0.0003,,
1.0,-0.8023190498352051,24400,488,-4.171319961547852,0.5367999999999999,0.05555100739002228,50.0,24299,0.006816731300204992,-2.39,1710,14,0.0003,,
1.0,-1.1369121074676514,24600,492,-4.068427085876465,0.5412,0.05873315408825874,50.0,24499,0.006778163369745016,-2.34,1723,14,0.0003,,
1.0,-1.510178804397583,24800,496,-4.405163764953613,0.5456,0.05083097517490387,50.0,24699,0.006533884909003973,-2.33,1737,14,0.0003,,
1.0,-1.9130160808563232,25000,500,-4.02174186706543,0.5499999999999999,0.059177644550800323,50.0,24899,0.0063841743394732475,-2.28,1755,14,0.0003,0.026379653765603965,1.0
1.0,-0.732176661491394,25200,504,-4.077110290527344,0.5544,0.05681668594479561,50.0,25099,0.006308385170996189,-2.39,1769,14,0.0003,,
1.0,-0.3964681029319763,25400,508,-4.112678527832031,0.5588,0.064832404255867,50.0,25299,0.006293830927461386,-2.37,1782,14,0.0003,,
1.0,0.4921308159828186,25600,512,-4.145257949829102,0.5632,0.051287271082401276,50.0,25499,0.006159208249300718,-2.38,1796,14,0.0003,,
1.0,2.2513606548309326,25800,516,-4.057869911193848,0.5676,0.0520002543926239,50.0,25699,0.006114833056926727,-2.41,1810,14,0.0003,,
0.9900000095367432,-0.42560815811157227,26000,520,-4.417794704437256,0.572,0.0590658113360405,50.0,25899,0.006087584886699915,-2.43,1824,14,0.0003,,
0.9900000095367432,-0.21386590600013733,26200,524,-4.3753886222839355,0.5764,0.062174905091524124,50.0,26099,0.006229763850569725,-2.43,1837,14,0.0003,,
0.9900000095367432,0.08069959282875061,26400,528,-4.0603227615356445,0.5808,0.04891396313905716,50.0,26299,0.006045818328857422,-2.43,1851,14,0.0003,,
0.9900000095367432,-1.3767300844192505,26600,532,-4.241423606872559,0.5851999999999999,0.043114472180604935,50.0,26499,0.0058791423216462135,-2.54,1865,14,0.0003,,
0.9900000095367432,0.5295325517654419,26800,536,-4.222464084625244,0.5896,0.050296492874622345,50.0,26699,0.005838541314005852,-2.51,1878,14,0.0003,,
0.9900000095367432,1.284691333770752,27000,540,-4.267436981201172,0.594,0.0472320020198822,50.0,26899,0.006017451174557209,-2.47,1892,14,0.0003,,
0.9900000095367432,0.10262706130743027,27200,544,-4.167905330657959,0.5983999999999999,0.043200068175792694,50.0,27099,0.005994417238980532,-2.62,1906,14,0.0003,,
0.9900000095367432,1.378197193145752,27400,548,-4.358301639556885,0.6028,0.0773870199918747,50.0,27299,0.005998557899147272,-2.59,1920,14,0.0003,,
0.9900000095367432,0.10782039165496826,27600,552,-4.0567097663879395,0.6072,0.04584593325853348,50.0,27499,0.005865348968654871,-2.57,1933,14,0.0003,,
0.9900000095367432,-0.5554709434509277,27800,556,-4.5284624099731445,0.6116,0.04891017824411392,50.0,27699,0.00579102011397481,-2.57,1947,14,0.0003,,
0.9900000095367432,-0.01873151957988739,28000,560,-4.324038982391357,0.616,0.05491788685321808,50.0,27899,0.005677524954080582,-2.57,1961,14,0.0003,,
0.9900000095367432,2.529581308364868,28200,564,-4.182319641113281,0.6204,0.043337009847164154,50.0,28099,0.005679168738424778,-2.65,1974,14,0.0003,,
0.9900000095367432,-0.7838952541351318,28400,568,-4.242396831512451,0.6248,0.05540046840906143,50.0,28299,0.005721315275877714,-2.62,1988,14,0.0003,,
0.9900000095367432,-0.5870526432991028,28600,572,-4.256092071533203,0.6292,0.0662706270813942,50.0,28499,0.00549708679318428,-2.61,2002,14,0.0003,,
0.9900000095367432,-0.6632535457611084,28800,576,-4.378530979156494,0.6335999999999999,0.04998447746038437,50.0,28699,0.005278048571199179,-2.62,2015,14,0.0003,,
0.9900000095367432,0.6076244115829468,29000,580,-4.342957019805908,0.638,0.058846503496170044,50.0,28899,0.005281026940792799,-2.63,2029,14,0.0003,,
0.9900000095367432,-0.630402147769928,29200,584,-4.507798194885254,0.6424,0.0477069616317749,50.0,29099,0.005405651871114969,-2.65,2043,14,0.0003,,
0.9900000095367432,-1.9315282106399536,29400,588,-4.665561676025391,0.6467999999999999,0.051482316106557846,50.0,29299,0.005400422029197216,-2.65,2057,14,0.0003,,
0.9900000095367432,0.8575164675712585,29600,592,-4.350311756134033,0.6512,0.04580845311284065,50.0,29499,0.005346550606191158,-2.64,2071,14,0.0003,,
0.9900000095367432,-0.7694528698921204,29800,596,-4.452190399169922,0.6556,0.04854819178581238,50.0,29699,0.005221696570515633,-2.71,2085,14,0.0003,,
0.9900000095367432,-0.7057623863220215,30000,600,-4.4413933753967285,0.66,0.03221035748720169,50.0,29899,0.005229702685028315,-2.77,2103,14,0.0003,0.01070910206314404,1.0
0.9900000095367432,0.020075440406799316,30200,604,-4.400787353515625,0.6644,0.05087984725832939,50.0,30099,0.005123332608491182,-2.67,2117,14,0.0003,,
0.9900000095367432,2.3925507068634033,30400,608,-4.228209018707275,0.6688,0.04579397290945053,50.0,30299,0.005190883297473192,-2.82,2131,14,0.0003,,
0.9800000190734863,-1.8002582788467407,30600,612,-4.38527774810791,0.6732,0.03351028263568878,50.0,30499,0.005128277465701103,-2.96,2148,14,0.0003,,
0.9800000190734863,-1.2213406562805176,30800,616,-4.394702434539795,0.6776,0.04799572378396988,50.0,30699,0.004944416228681803,-3.02,2165,14,0.0003,,
0.9900000095367432,-1.9516408443450928,31000,620,-4.630887031555176,0.6819999999999999,0.042051173746585846,50.0,30899,0.004909816198050976,-2.98,2179,14,0.0003,,
0.9900000095367432,1.4203920364379883,31200,624,-4.314401626586914,0.6864,0.038643695414066315,50.0,31099,0.004886786453425884,-3.0,2194,14,0.0003,,
0.9900000095367432,-1.6525146961212158,31400,628,-4.52481746673584,0.6908,0.04278404265642166,50.0,31299,0.0049037630669772625,-3.08,2212,14,0.0003,,
0.9900000095367432,-0.07392559200525284,31600,632,-4.442053318023682,0.6951999999999999,0.041656218469142914,50.0,31499,0.00486614927649498,-3.03,2229,14,0.0003,,
0.9800000190734863,-1.0470796823501587,31800,636,-4.520178318023682,0.6996,0.04771457612514496,50.0,31699,0.004747243598103523,-3.62,2243,14,0.0003,,
0.9800000190734863,-1.6736958026885986,32000,640,-4.2997331619262695,0.704,0.04128391295671463,50.0,31899,0.004669699352234602,-3.64,2258,14,0.0003,,
0.9800000190734863,-1.903463363647461,32200,644,-4.163768768310547,0.7084,0.0512705072760582,50.0,32099,0.004492131527513266,-3.46,2272,14,0.0003,,
0.9800000190734863,0.4705272316932678,32400,648,-4.32316780090332,0.7128,0.04917903244495392,50.0,32299,0.004303947556763887,-3.42,2287,14,0.0003,,
0.9800000190734863,-0.9555609822273254,32600,652,-4.316964626312256,0.7172,0.049322713166475296,50.0,32499,0.004071077331900597,-3.42,2305,14,0.0003,,
0.9800000190734863,-0.6254856586456299,32800,656,-4.3435750007629395,0.7216,0.04541604220867157,50.0,32699,0.004014295991510153,-3.44,2318,14,0.0003,,
0.9800000190734863,-0.7897940874099731,33000,660,-4.359687805175781,0.726,0.03657205030322075,50.0,32899,0.004050930961966515,-3.49,2336,14,0.0003,,
0.9800000190734863,-1.4724392890930176,33200,664,-4.514682769775391,0.7303999999999999,0.05025956407189369,50.0,33099,0.004064025357365608,-3.43,2349,14,0.0003,,
0.9800000190734863,0.13742032647132874,33400,668,-4.211611747741699,0.7348,0.04050428047776222,50.0,33299,0.00391411455348134,-3.52,2363,14,0.0003,,
0.9800000190734863,-2.4289944171905518,33600,672,-4.637534141540527,0.7392,0.03775583207607269,50.0,33499,0.0037508741952478886,-3.5,2377,14,0.0003,,
0.9800000190734863,-0.8526948094367981,33800,676,-4.284121513366699,0.7435999999999999,0.04123154282569885,50.0,33699,0.003747608046978712,-3.58,2390,14,0.0003,,
0.9800000190734863,-0.20355068147182465,34000,680,-4.429449081420898,0.748,0.0374474823474884,50.0,33899,0.00371045945212245,-3.55,2403,14,0.0003,,
0.9800000190734863,-0.9504560232162476,34200,684,-4.454686164855957,0.7524,0.037174202501773834,50.0,34099,0.0036278716288506985,-3.55,2417,14,0.0003,,
0.9800000190734863,-0.1647045612335205,34400,688,-4.326167583465576,0.7568,0.04613891988992691,50.0,34299,0.0035359407775104046,-3.59,2431,14,0.0003,,
0.9800000190734863,-1.6437454223632812,34600,692,-4.404390811920166,0.7612,0.04646822810173035,50.0,34499,0.0034468211233615875,-3.85,2445,14,0.0003,,
