time/episodes,time/fps,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,rollout/success_rate,curriculum/epsilon,train/n_updates,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/ent_coef_loss,eval/clean_mean_d,eval/clean_success_rate
212,48,-2.867750644683838,0.1339702159166336,-37.83,0.049919094890356064,219,0.20999999344348907,0.15546666666666667,10499,10600,0.0003,50.0,-10.769546508789062,,
216,48,-2.67692232131958,0.13750500977039337,-36.09,0.047547321766614914,223,0.25,0.15839999999999999,10699,10800,0.0003,50.0,-10.398674964904785,,
220,48,-2.692030429840088,0.15158212184906006,-34.32,0.04530365765094757,227,0.2800000011920929,0.16133333333333333,10899,11000,0.0003,50.0,-9.803213119506836,,
224,48,-2.200547218322754,0.15068235993385315,-32.65,0.04312659054994583,231,0.3100000023841858,0.16426666666666667,11099,11200,0.0003,50.0,-9.46560287475586,,
228,48,-2.2069926261901855,0.1219467744231224,-31.04,0.04112386703491211,236,0.3400000035762787,0.1672,11299,11400,0.0003,50.0,-9.721577644348145,,
232,48,-1.9163737297058105,0.14442786574363708,-29.19,0.03920689970254898,240,0.3799999952316284,0.17013333333333333,11499,11600,0.0003,50.0,-8.921319007873535,,
236,48,-2.0540051460266113,0.12852594256401062,-27.61,0.03738894313573837,244,0.4099999964237213,0.17306666666666667,11699,11800,0.0003,50.0,-9.202479362487793,,
240,48,-1.4952490329742432,0.12523412704467773,-25.8,0.03565637022256851,248,0.44999998807907104,0.176,11899,12000,0.0003,50.0,-9.014310836791992,,
244,48,-1.5608997344970703,0.12809942662715912,-23.95,0.03401077166199684,252,0.49000000953674316,0.17893333333333333,12099,12200,0.0003,50.0,-8.49681282043457,,
248,48,-1.6296093463897705,0.10981841385364532,-22.08,0.03250380605459213,256,0.5199999809265137,0.18186666666666665,12299,12400,0.0003,50.0,-8.00324821472168,,
252,48,-1.181956171989441,0.13234607875347137,-20.55,0.03094996139407158,261,0.5600000023841858,0.1848,12499,12600,0.0003,50.0,-7.751339912414551,,
256,48,-1.3819411993026733,0.11596941947937012,-18.73,0.029544547200202942,265,0.6000000238418579,0.18773333333333334,12699,12800,0.0003,50.0,-7.875657081604004,,
260,48,-1.2833119630813599,0.1062062531709671,-17.16,0.028278132900595665,269,0.6299999952316284,0.19066666666666665,12899,13000,0.0003,50.0,-7.223384380340576,,
264,48,-0.9787816405296326,0.13620525598526,-15.54,0.027026578783988953,272,0.6700000166893005,0.1936,13099,13200,0.0003,50.0,-7.2609333992004395,,
268,48,-1.0800366401672363,0.10891198366880417,-13.87,0.025761466473340988,276,0.699999988079071,0.19653333333333334,13299,13400,0.0003,50.0,-6.060347557067871,,
272,48,-1.1337542533874512,0.12263699620962143,-12.17,0.02464357204735279,280,0.7200000286102295,0.19946666666666665,13499,13600,0.0003,50.0,-7.068872451782227,,
276,48,-0.997128963470459,0.12003126740455627,-11.31,0.0235616285353899,284,0.75,0.2024,13699,13800,0.0003,50.0,-7.036014556884766,,
280,48,-0.6153509616851807,0.13562029600143433,-10.44,0.022511117160320282,287,0.7699999809265137,0.20533333333333334,13899,14000,0.0003,50.0,-5.379515171051025,,
284,48,-0.8047698140144348,0.15084336698055267,-9.47,0.021447373554110527,291,0.800000011920929,0.20826666666666666,14099,14200,0.0003,50.0,-6.526653289794922,,
288,48,-1.1315608024597168,0.12993037700653076,-8.35,0.020504429936408997,294,0.8299999833106995,0.2112,14299,14400,0.0003,50.0,-4.972827911376953,,
292,48,-1.1628235578536987,0.1476680040359497,-7.45,0.01963014155626297,298,0.8500000238418579,0.21413333333333331,14499,14600,0.0003,50.0,-6.775396823883057,,
296,48,-0.7516558170318604,0.12947936356067657,-6.54,0.018788740038871765,302,0.8700000047683716,0.21706666666666666,14699,14800,0.0003,50.0,-4.566510200500488,,
300,48,-1.1092129945755005,0.17159101366996765,-5.5,0.017948701977729797,307,0.8999999761581421,0.22,14899,15000,0.0003,50.0,-5.235213756561279,0.011187728347217771,1.0
304,48,-0.7724095582962036,0.131851464509964,-5.09,0.017112215980887413,311,0.9100000262260437,0.22293333333333332,15099,15200,0.0003,50.0,-5.612279891967773,,
308,48,-0.8420617580413818,0.1192258894443512,-5.05,0.016429990530014038,314,0.9100000262260437,0.22586666666666666,15299,15400,0.0003,50.0,-4.965353965759277,,
312,48,-0.6329781413078308,0.10365667939186096,-4.82,0.015739845111966133,318,0.9200000166893005,0.2288,15499,15600,0.0003,50.0,-4.536358833312988,,
316,49,-0.8123137950897217,0.09989956766366959,-4.62,0.01504972018301487,322,0.9200000166893005,0.23173333333333332,15699,15800,0.0003,50.0,-4.612255096435547,,
320,49,-1.199512004852295,0.08956491947174072,-4.47,0.014541271142661572,325,0.9300000071525574,0.23466666666666666,15899,16000,0.0003,50.0,-3.746286392211914,,
324,49,-0.9763835668563843,0.09387724101543427,-4.21,0.014124440960586071,329,0.9399999976158142,0.2376,16099,16200,0.0003,50.0,-2.5339291095733643,,
328,49,-1.31104576587677,0.12474412471055984,-3.95,0.013653923757374287,333,0.949999988079071,0.24053333333333332,16299,16400,0.0003,50.0,-5.077622413635254,,
332,49,-1.1278712749481201,0.1069425716996193,-3.93,0.013201963156461716,336,0.949999988079071,0.24346666666666666,16499,16600,0.0003,50.0,-2.5164594650268555,,
336,49,-1.2252789735794067,0.08610948920249939,-3.63,0.01295043621212244,340,0.9599999785423279,0.24639999999999998,16699,16800,0.0003,50.0,-1.37942373752594,,
340,49,-1.3764734268188477,0.1165958046913147,-3.52,0.012765036895871162,344,0.9599999785423279,0.24933333333333332,16899,17000,0.0003,50.0,-1.4076323509216309,,
344,49,-1.2729135751724243,0.10362556576728821,-3.43,0.012575944885611534,347,0.9599999785423279,0.25226666666666664,17099,17200,0.0003,50.0,-1.3465685844421387,,
348,49,-1.2014687061309814,0.088471919298172,-3.36,0.012453362345695496,351,0.9700000286102295,0.2552,17299,17400,0.0003,50.0,-1.128585696220398,,
352,49,-1.4675921201705933,0.08720575273036957,-3.08,0.012330475263297558,355,0.9700000286102295,0.2581333333333333,17499,17600,0.0003,50.0,-1.242811918258667,,
356,49,-1.294018030166626,0.09633763134479523,-3.09,0.012125413864850998,359,0.9700000286102295,0.26106666666666667,17699,17800,0.0003,50.0,-1.096077799797058,,
360,49,-1.2933071851730347,0.0958637073636055,-3.04,0.011868121102452278,362,0.9700000286102295,0.264,17899,18000,0.0003,50.0,0.005178317427635193,,
364,49,-1.5531394481658936,0.07519183307886124,-2.98,0.011688591912388802,366,0.9700000286102295,0.2669333333333333,18099,18200,0.0003,50.0,-1.0757288932800293,,
368,49,-1.347724437713623,0.09300795197486877,-2.84,0.0115244435146451,370,0.9800000190734863,0.26986666666666664,18299,18400,0.0003,50.0,-0.7996485829353333,,
372,49,-1.758504033088684,0.08525337278842926,-2.79,0.011346465907990932,373,0.9900000095367432,0.2728,18499,18600,0.0003,50.0,-1.5670890808105469,,
376,49,-1.8807975053787231,0.08361203968524933,-2.72,0.011185490526258945,377,0.9900000095367432,0.27573333333333333,18699,18800,0.0003,50.0,-2.4873828887939453,,
380,49,-1.6622966527938843,0.06957077980041504,-2.59,0.010965629480779171,381,0.9800000190734863,0.2786666666666667,18899,19000,0.0003,50.0,-1.1607887744903564,,
384,49,-1.9573819637298584,0.07539501786231995,-2.54,0.010716898366808891,384,0.9800000190734863,0.2816,19099,19200,0.0003,50.0,-0.7332286834716797,,
388,49,-1.7983384132385254,0.0861329734325409,-2.32,0.010476906783878803,388,0.9900000095367432,0.2845333333333333,19299,19400,0.0003,50.0,-1.0411326885223389,,
392,49,-1.857133150100708,0.08636687695980072,-2.36,0.01038644090294838,392,0.9900000095367432,0.28746666666666665,19499,19600,0.0003,50.0,0.4477161169052124,,
396,50,-1.8985917568206787,0.07994461059570312,-2.35,0.010238943621516228,395,0.9900000095367432,0.2904,19699,19800,0.0003,50.0,0.7521820068359375,,
400,49,-1.8812958002090454,0.07295127213001251,-2.31,0.010006682015955448,401,0.9900000095367432,0.29333333333333333,19899,20000,0.0003,50.0,-1.03032386302948,0.007429925978632607,1.0
404,49,-2.11806058883667,0.06492938101291656,-2.28,0.009999784640967846,404,0.9900000095367432,0.2962666666666667,20099,20200,0.0003,50.0,-0.31238359212875366,,
408,49,-1.9043302536010742,0.08709467202425003,-2.17,0.009773838333785534,408,0.9900000095367432,0.29919999999999997,20299,20400,0.0003,50.0,1.482619047164917,,
412,49,-1.7983648777008057,0.074992835521698,-2.17,0.009556504897773266,412,0.9900000095367432,0.3021333333333333,20499,20600,0.0003,50.0,0.4813195466995239,,
416,50,-2.3501596450805664,0.06910338997840881,-2.17,0.009369011037051678,415,0.9900000095367432,0.30506666666666665,20699,20800,0.0003,50.0,-1.1285641193389893,,
420,50,-2.194906711578369,0.06838677823543549,-2.21,0.009142862632870674,419,0.9900000095367432,0.308,20899,21000,0.0003,50.0,0.16716675460338593,,
424,50,-2.2614593505859375,0.07106156647205353,-2.21,0.0091096805408597,423,0.9900000095367432,0.31093333333333334,21099,21200,0.0003,50.0,-1.0268394947052002,,
428,50,-2.106682300567627,0.06362846493721008,-2.25,0.009021693840622902,426,0.9900000095367432,0.3138666666666667,21299,21400,0.0003,50.0,-0.23593339323997498,,
432,50,-2.2832255363464355,0.05488872155547142,-2.19,0.00872543640434742,430,0.9900000095367432,0.31679999999999997,21499,21600,0.0003,50.0,-0.5188381671905518,,
436,50,-2.4002811908721924,0.07584500312805176,-2.18,0.008536461740732193,434,0.9900000095367432,0.3197333333333333,21699,21800,0.0003,50.0,-0.1192474365234375,,
440,50,-2.3603339195251465,0.060050319880247116,-2.18,0.008444104343652725,437,0.9900000095367432,0.32266666666666666,21899,22000,0.0003,50.0,-0.4320484399795532,,
444,50,-2.351145029067993,0.07476426661014557,-2.23,0.008366551250219345,441,0.9900000095367432,0.3256,22099,22200,0.0003,50.0,-0.6619094014167786,,
448,50,-2.5418155193328857,0.06661927700042725,-2.31,0.008324230089783669,445,0.9900000095367432,0.32853333333333334,22299,22400,0.0003,50.0,0.5190056562423706,,
452,50,-2.5102598667144775,0.05012757331132889,-2.29,0.008285346440970898,448,0.9900000095367432,0.33146666666666663,22499,22600,0.0003,50.0,0.6298114657402039,,
456,50,-2.4043362140655518,0.06376448273658752,-2.28,0.008145630359649658,452,0.9900000095367432,0.3344,22699,22800,0.0003,50.0,0.812995433807373,,
460,50,-2.485197067260742,0.054053112864494324,-2.28,0.007918259128928185,456,0.9900000095367432,0.3373333333333333,22899,23000,0.0003,50.0,-1.725681185722351,,
464,50,-2.5719165802001953,0.06544919312000275,-2.27,0.007635851390659809,459,0.9900000095367432,0.34026666666666666,23099,23200,0.0003,50.0,-1.6508616209030151,,
468,50,-2.643390655517578,0.05158287286758423,-2.29,0.007464251015335321,463,0.9900000095367432,0.3432,23299,23400,0.0003,50.0,-0.26630744338035583,,
472,50,-2.5034050941467285,0.06152433156967163,-2.31,0.00724053243175149,467,0.9900000095367432,0.34613333333333335,23499,23600,0.0003,50.0,0.2312999665737152,,
476,50,-2.432258367538452,0.0668213814496994,-2.29,0.007122930139303207,470,0.9900000095367432,0.34906666666666664,23699,23800,0.0003,50.0,-0.23563334345817566,,
480,50,-2.6223413944244385,0.053826380521059036,-2.19,0.006839307490736246,474,1.0,0.352,23899,24000,0.0003,50.0,-1.9247143268585205,,
484,50,-2.648932933807373,0.04944182187318802,-2.23,0.006664244458079338,477,1.0,0.3549333333333333,24099,24200,0.0003,50.0,-0.9945117235183716,,
488,50,-2.728827714920044,0.04735235497355461,-2.22,0.006509715225547552,481,1.0,0.35786666666666667,24299,24400,0.0003,50.0,-1.1160047054290771,,
492,50,-2.702627420425415,0.05786921828985214,-2.2,0.006303715519607067,485,1.0,0.3608,24499,24600,0.0003,50.0,-1.7577581405639648,,
496,50,-2.952404022216797,0.06148894131183624,-2.19,0.006223344709724188,488,1.0,0.3637333333333333,24699,24800,0.0003,50.0,-1.1018322706222534,,
500,50,-2.625180244445801,0.0424400232732296,-2.14,0.006094201002269983,494,1.0,0.36666666666666664,24899,25000,0.0003,50.0,-2.432018280029297,0.01162416564081879,1.0
504,50,-2.603706121444702,0.05185446888208389,-2.15,0.006000511813908815,497,1.0,0.3696,25099,25200,0.0003,50.0,-0.8940194249153137,,
508,50,-2.5124459266662598,0.06463634967803955,-2.14,0.005814908072352409,501,1.0,0.3725333333333333,25299,25400,0.0003,50.0,-0.3980456590652466,,
512,50,-2.678055763244629,0.048337243497371674,-2.14,0.005636225454509258,504,1.0,0.37546666666666667,25499,25600,0.0003,50.0,-1.3829175233840942,,
516,50,-2.4130301475524902,0.0441155880689621,-2.16,0.005491210613399744,508,1.0,0.3784,25699,25800,0.0003,50.0,2.107564926147461,,
520,50,-2.552257537841797,0.04866261035203934,-2.15,0.005424377042800188,512,1.0,0.3813333333333333,25899,26000,0.0003,50.0,-0.124990314245224,,
524,50,-2.8048183917999268,0.04455987364053726,-2.14,0.0052214800380170345,516,1.0,0.38426666666666665,26099,26200,0.0003,50.0,-1.0528839826583862,,
528,50,-2.3560142517089844,0.04732712358236313,-2.06,0.005013306625187397,519,1.0,0.3872,26299,26400,0.0003,50.0,0.2094956338405609,,
532,50,-2.418961763381958,0.040876686573028564,-2.1,0.004867792595177889,523,1.0,0.39013333333333333,26499,26600,0.0003,50.0,-1.049658179283142,,
536,50,-2.4681413173675537,0.05023691803216934,-2.07,0.004791899584233761,527,1.0,0.3930666666666667,26699,26800,0.0003,50.0,2.51387882232666,,
540,50,-2.2442359924316406,0.04685359448194504,-2.04,0.004733773414045572,531,1.0,0.39599999999999996,26899,27000,0.0003,50.0,-0.3204869031906128,,
544,50,-2.403643846511841,0.047479044646024704,-2.06,0.004572370555251837,534,1.0,0.3989333333333333,27099,27200,0.0003,50.0,-0.22247976064682007,,
548,50,-2.466738700866699,0.04548442363739014,-2.05,0.004467732273042202,538,1.0,0.40186666666666665,27299,27400,0.0003,50.0,0.5195662975311279,,
552,50,-2.233785390853882,0.03629567474126816,-2.02,0.004375385120511055,542,1.0,0.4048,27499,27600,0.0003,50.0,1.358086109161377,,
556,50,-2.3853273391723633,0.042862411588430405,-2.01,0.004309183917939663,546,1.0,0.40773333333333334,27699,27800,0.0003,50.0,1.7554389238357544,,
560,50,-2.35463285446167,0.044828735291957855,-1.99,0.004256451036781073,550,1.0,0.4106666666666667,27899,28000,0.0003,50.0,-0.2969355881214142,,
564,50,-2.154405117034912,0.03752545639872551,-1.99,0.0041842469945549965,554,1.0,0.41359999999999997,28099,28200,0.0003,50.0,1.6176767349243164,,
568,50,-2.1841976642608643,0.0418521985411644,-1.99,0.004238176625221968,558,1.0,0.4165333333333333,28299,28400,0.0003,50.0,0.3268507719039917,,
572,50,-2.299623727798462,0.0442994087934494,-1.96,0.004191178362816572,562,1.0,0.41946666666666665,28499,28600,0.0003,50.0,0.9461312294006348,,
576,50,-2.2881100177764893,0.04174639657139778,-1.96,0.004068451933562756,566,1.0,0.4224,28699,28800,0.0003,50.0,-1.1014914512634277,,
580,50,-2.239927291870117,0.04804025590419769,-1.96,0.003933441825211048,570,1.0,0.42533333333333334,28899,29000,0.0003,50.0,-1.0025542974472046,,
584,50,-2.3097007274627686,0.03899363428354263,-1.97,0.003922630567103624,573,1.0,0.42826666666666663,29099,29200,0.0003,50.0,-1.4305378198623657,,
588,50,-2.454097270965576,0.048255521804094315,-1.95,0.003922013565897942,577,1.0,0.43119999999999997,29299,29400,0.0003,50.0,-2.771641492843628,,
592,50,-2.268446922302246,0.041727013885974884,-1.94,0.003879308933392167,581,1.0,0.4341333333333333,29499,29600,0.0003,50.0,-0.18574783205986023,,
596,50,-2.0123085975646973,0.0464782640337944,-1.98,0.0038519161753356457,584,1.0,0.43706666666666666,29699,29800,0.0003,50.0,0.49232739210128784,,
600,50,-2.1169607639312744,0.036803774535655975,-2.03,0.003727117320522666,590,1.0,0.44,29899,30000,0.0003,50.0,-0.852361261844635,0.007805644176959366,1.0
604,50,-2.277024269104004,0.03949641063809395,-2.01,0.0036653466522693634,593,1.0,0.44293333333333335,30099,30200,0.0003,50.0,-1.7565404176712036,,
608,50,-1.979279637336731,0.03177691623568535,-2.06,0.0036331135779619217,597,1.0,0.44586666666666663,30299,30400,0.0003,50.0,1.2470221519470215,,
612,50,-2.106961488723755,0.03433138132095337,-2.11,0.0035530247259885073,600,1.0,0.4488,30499,30600,0.0003,50.0,-3.3892483711242676,,
616,50,-2.0919766426086426,0.036510221660137177,-2.14,0.003525458974763751,604,1.0,0.4517333333333333,30699,30800,0.0003,50.0,-0.1857060194015503,,
620,50,-2.4024176597595215,0.028950409963726997,-2.12,0.003513262141495943,608,1.0,0.45466666666666666,30899,31000,0.0003,50.0,-2.03444504737854,,
624,50,-2.064873695373535,0.03450779616832733,-2.14,0.003434652229771018,611,1.0,0.4576,31099,31200,0.0003,50.0,1.3004612922668457,,
628,51,-2.174330234527588,0.04221253842115402,-2.17,0.0034608941059559584,615,1.0,0.4605333333333333,31299,31400,0.0003,50.0,-1.4167622327804565,,
632,51,-2.1377906799316406,0.03818303346633911,-2.17,0.0034531035926193,619,1.0,0.46346666666666664,31499,31600,0.0003,50.0,2.847374200820923,,
636,51,-2.119462251663208,0.03645528852939606,-2.33,0.0034449941013008356,622,1.0,0.4664,31699,31800,0.0003,50.0,-0.42437100410461426,,
640,51,-1.9243112802505493,0.035674840211868286,-2.35,0.003406323492527008,626,1.0,0.4693333333333333,31899,32000,0.0003,50.0,-0.5044891834259033,,
644,51,-1.9721500873565674,0.04640791565179825,-2.29,0.003438288578763604,629,1.0,0.47226666666666667,32099,32200,0.0003,50.0,-0.1180410385131836,,
648,51,-2.112229824066162,0.04455152899026871,-2.24,0.0033784632105380297,633,1.0,0.4752,32299,32400,0.0003,50.0,-0.281061053276062,,
652,51,-1.989790916442871,0.03962443768978119,-2.24,0.0033282553777098656,637,1.0,0.4781333333333333,32499,32600,0.0003,50.0,1.1310248374938965,,
656,51,-1.9346513748168945,0.036088891327381134,-2.27,0.003281169570982456,640,1.0,0.48106666666666664,32699,32800,0.0003,50.0,-2.063121795654297,,
660,51,-2.0501484870910645,0.03375502675771713,-2.31,0.0031806628685444593,644,1.0,0.484,32899,33000,0.0003,50.0,-2.358513116836548,,
664,51,-2.0972838401794434,0.03555590659379959,-2.28,0.003175328718498349,648,1.0,0.48693333333333333,33099,33200,0.0003,50.0,-2.940288543701172,,
668,51,-1.8183157444000244,0.027271829545497894,-2.29,0.003144008805975318,651,1.0,0.4898666666666667,33299,33400,0.0003,50.0,0.033775150775909424,,
672,51,-2.082155466079712,0.042472414672374725,-2.3,0.003126312978565693,655,1.0,0.49279999999999996,33499,33600,0.0003,50.0,-1.2801870107650757,,
676,51,-1.9436954259872437,0.03064381703734398,-2.34,0.0031124455854296684,658,1.0,0.4957333333333333,33699,33800,0.0003,50.0,-1.415866494178772,,
680,51,-1.9660191535949707,0.03905988857150078,-2.32,0.003130800323560834,662,1.0,0.49866666666666665,33899,34000,0.0003,50.0,-0.04930473864078522,,
684,51,-2.014991283416748,0.032901130616664886,-2.25,0.003103483933955431,666,1.0,0.5015999999999999,34099,34200,0.0003,50.0,0.3235931098461151,,
688,51,-1.992455005645752,0.036398280411958694,-2.27,0.0031232181936502457,669,1.0,0.5045333333333333,34299,34400,0.0003,50.0,0.31192106008529663,,
