time/episodes,rollout/success_rate,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,curriculum/epsilon,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,time/time_elapsed,eval/clean_mean_d,eval/clean_success_rate
660,0.6899999976158142,1.3670971393585205,-18.45,20,1.1,0.182072252035141,0.0036939464043825865,0.0003,32899,50.0,33000,-4.215088844299316,1595,,
664,0.7200000286102295,0.2328941822052002,-17.12,20,1.1,0.18112774193286896,0.0037695772480219603,0.0003,33099,50.0,33200,-3.958109140396118,1605,,
668,0.7099999785423279,-0.6374366283416748,-17.37,20,1.1,0.19450238347053528,0.0037832502275705338,0.0003,33299,50.0,33400,-3.9706637859344482,1614,,
672,0.7300000190734863,2.844083547592163,-16.87,20,1.1,0.17590183019638062,0.0037509207613766193,0.0003,33499,50.0,33600,-4.120089530944824,1624,,
676,0.7400000095367432,0.7680033445358276,-16.14,20,1.1,0.1539190709590912,0.003827599575743079,0.0003,33699,50.0,33800,-4.254384994506836,1634,,
680,0.7599999904632568,-0.9621574282646179,-15.34,20,1.1,0.16305023431777954,0.0037489021196961403,0.0003,33899,50.0,34000,-4.275691986083984,1643,,
684,0.75,2.8968515396118164,-15.85,20,1.1,0.19052070379257202,0.003824592800810933,0.0003,34099,50.0,34200,-4.058106899261475,1653,,
688,0.7300000190734863,-0.3903476595878601,-16.35,20,1.1,0.2208060324192047,0.0038768178783357143,0.0003,34299,50.0,34400,-4.053506374359131,1663,,
692,0.7200000286102295,3.127161979675293,-16.3,20,1.1,0.1910286545753479,0.003876183880493045,0.0003,34499,50.0,34600,-4.174233436584473,1672,,
696,0.7200000286102295,0.0412745475769043,-15.95,20,1.1,0.23008406162261963,0.0038702627643942833,0.0003,34699,50.0,34800,-3.8012595176696777,1682,,
700,0.699999988079071,1.226823091506958,-16.81,20,1.1,0.2398940920829773,0.003948999103158712,0.0003,34899,50.0,35000,-4.175226211547852,1695,0.02668633719386774,1.0
704,0.699999988079071,1.388269305229187,-16.82,20,1.1,0.1940377652645111,0.004051100928336382,0.0003,35099,50.0,35200,-4.246326446533203,1705,,
708,0.699999988079071,1.2256004810333252,-16.85,20,1.1,0.20000678300857544,0.004133911803364754,0.0003,35299,50.0,35400,-4.001723289489746,1714,,
712,0.7099999785423279,-0.6185590028762817,-16.62,20,1.1,0.20762969553470612,0.004221390001475811,0.0003,35499,50.0,35600,-4.269107341766357,1724,,
716,0.699999988079071,2.0889015197753906,-16.97,20,1.1,0.2112283706665039,0.0041510239243507385,0.0003,35699,50.0,35800,-4.003381252288818,1733,,
720,0.6800000071525574,0.4558029770851135,-17.7,20,1.1,0.21845082938671112,0.004198577255010605,0.0003,35899,50.0,36000,-4.211561679840088,1743,,
724,0.6700000166893005,0.1384826898574829,-17.92,20,1.1,0.25073760747909546,0.004026156384497881,0.0003,36099,50.0,36200,-3.9544336795806885,1753,,
728,0.6600000262260437,-2.361116886138916,-18.78,20,1.1,0.23310993611812592,0.0038283441681414843,0.0003,36299,50.0,36400,-4.192421913146973,1762,,
732,0.6499999761581421,-1.8017686605453491,-19.56,20,1.1,0.20064131915569305,0.003762919921427965,0.0003,36499,50.0,36600,-4.359010696411133,1772,,
736,0.6499999761581421,-0.8229585289955139,-19.41,20,1.1,0.2257128655910492,0.0036416607908904552,0.0003,36699,50.0,36800,-3.9908108711242676,1782,,
740,0.6399999856948853,0.5116623044013977,-19.68,20,1.1,0.25051313638687134,0.0035907914862036705,0.0003,36899,50.0,37000,-4.2388739585876465,1791,,
744,0.6399999856948853,-0.8511296510696411,-19.15,20,1.1,0.22913958132266998,0.0034586736001074314,0.0003,37099,50.0,37200,-4.196993827819824,1801,,
748,0.6600000262260437,-2.9468119144439697,-18.77,20,1.1,0.2648620009422302,0.0034193992614746094,0.0003,37299,50.0,37400,-4.1226325035095215,1811,,
752,0.6399999856948853,3.761998176574707,-19.67,20,1.1,0.2108481526374817,0.0033886891324073076,0.0003,37499,50.0,37600,-3.8814191818237305,1820,,
756,0.6399999856948853,-0.36767444014549255,-19.33,20,1.1,0.27833276987075806,0.0033063378650695086,0.0003,37699,50.0,37800,-4.003785610198975,1830,,
760,0.6600000262260437,2.147245168685913,-17.85,20,1.1,0.3268965184688568,0.0032062954269349575,0.0003,37899,50.0,38000,-4.165405750274658,1840,,
764,0.6399999856948853,-4.543984889984131,-18.74,20,1.1,0.2460896223783493,0.0031610133592039347,0.0003,38099,50.0,38200,-4.188779354095459,1849,,
768,0.6399999856948853,2.6827917098999023,-18.7,20,1.1,0.24829518795013428,0.003076213877648115,0.0003,38299,50.0,38400,-3.8605451583862305,1859,,
772,0.6100000143051147,-1.207542896270752,-19.99,20,1.1,0.22380031645298004,0.003063417272642255,0.0003,38499,50.0,38600,-4.342311382293701,1869,,
776,0.5799999833106995,-0.5230729579925537,-21.37,20,1.1,0.2715827524662018,0.0029916956555098295,0.0003,38699,50.0,38800,-4.406367778778076,1878,,
780,0.5799999833106995,2.5307517051696777,-21.44,20,1.1,0.23808181285858154,0.0030507801566272974,0.0003,38899,50.0,39000,-4.246347904205322,1888,,
784,0.5699999928474426,5.565354824066162,-21.93,20,1.1,0.2798168659210205,0.003174110082909465,0.0003,39099,50.0,39200,-4.1908111572265625,1898,,
788,0.5899999737739563,-1.8102951049804688,-21.5,20,1.1,0.22729884088039398,0.003290352411568165,0.0003,39299,50.0,39400,-4.316765308380127,1907,,
792,0.5899999737739563,2.071589708328247,-22.22,20,1.1,0.30015185475349426,0.0032549321185797453,0.0003,39499,50.0,39600,-3.921311378479004,1917,,
796,0.5899999737739563,-3.1766061782836914,-22.53,20,1.1,0.29948824644088745,0.0031854088883847,0.0003,39699,50.0,39800,-4.530611038208008,1927,,
800,0.5899999737739563,1.6462689638137817,-22.58,20,1.1,0.23129335045814514,0.003264528699219227,0.0003,39899,50.0,40000,-4.155685901641846,1940,0.020991560500818275,1.0
804,0.5699999928474426,-0.3557575047016144,-23.37,20,1.1,0.1967463195323944,0.003336769761517644,0.0003,40099,50.0,40200,-4.107118606567383,1950,,
808,0.5600000023841858,4.165523529052734,-23.57,20,1.1,0.29473555088043213,0.0032948488369584084,0.0003,40299,50.0,40400,-4.040498733520508,1959,,
812,0.550000011920929,0.09799811244010925,-24.19,20,1.1,0.26462623476982117,0.0033767367713153362,0.0003,40499,50.0,40600,-4.343360424041748,1969,,
816,0.5299999713897705,-1.6157251596450806,-24.91,20,1.1,0.24207668006420135,0.0032779150642454624,0.0003,40699,50.0,40800,-4.234869956970215,1979,,
820,0.5299999713897705,0.7550515532493591,-24.71,20,1.1,0.33668994903564453,0.0032805718947201967,0.0003,40899,50.0,41000,-4.014006614685059,1988,,
824,0.5,2.8615152835845947,-26.05,20,1.1,0.26237359642982483,0.0032430849969387054,0.0003,41099,50.0,41200,-4.2448201179504395,1998,,
828,0.5,5.634993553161621,-25.29,20,1.1,0.2804930508136749,0.0031843155156821012,0.0003,41299,50.0,41400,-3.782961130142212,2008,,
832,0.5099999904632568,4.460777759552002,-25.21,20,1.1,0.31345224380493164,0.0032456268090754747,0.0003,41499,50.0,41600,-4.239313125610352,2017,,
836,0.5099999904632568,-1.6564390659332275,-25.49,20,1.1,0.2460198849439621,0.0032404616940766573,0.0003,41699,50.0,41800,-3.9542336463928223,2027,,
840,0.5299999713897705,-2.835536479949951,-24.6,20,1.1,0.32127130031585693,0.003251537913456559,0.0003,41899,50.0,42000,-4.347928524017334,2037,,
844,0.5199999809265137,1.7654398679733276,-25.48,20,1.1,0.3324351906776428,0.00331643084064126,0.0003,42099,50.0,42200,-4.122917652130127,2046,,
848,0.5099999904632568,0.0806492418050766,-25.91,20,1.1,0.28322017192840576,0.003416683990508318,0.0003,42299,50.0,42400,-4.379932403564453,2056,,
852,0.5199999809265137,-0.3806621730327606,-25.46,20,1.1,0.2993314266204834,0.0034349667839705944,0.0003,42499,50.0,42600,-3.913191080093384,2066,,
856,0.5199999809265137,1.386138916015625,-25.73,20,1.1,0.2948518693447113,0.0034048943780362606,0.0003,42699,50.0,42800,-3.96079421043396,2076,,
860,0.5199999809265137,3.587214469909668,-26.12,20,1.1,0.23298050463199615,0.0034681730903685093,0.0003,42899,50.0,43000,-4.205672740936279,2086,,
864,0.5299999713897705,0.9756985902786255,-25.7,20,1.1,0.26383817195892334,0.003535365918651223,0.0003,43099,50.0,43200,-4.166707515716553,2095,,
868,0.5299999713897705,1.9662669897079468,-25.81,20,1.1,0.3122108578681946,0.0035229718778282404,0.0003,43299,50.0,43400,-4.006734848022461,2105,,
872,0.5400000214576721,0.30363374948501587,-25.48,20,1.1,0.32666024565696716,0.0035284440964460373,0.0003,43499,50.0,43600,-4.182314395904541,2115,,
876,0.5600000023841858,-0.9094221591949463,-24.08,20,1.1,0.32153522968292236,0.0035703000612556934,0.0003,43699,50.0,43800,-4.30374002456665,2124,,
880,0.5299999713897705,3.0527586936950684,-25.04,20,1.1,0.34975749254226685,0.003538302145898342,0.0003,43899,50.0,44000,-4.19420862197876,2134,,
884,0.550000011920929,-4.303878307342529,-24.3,20,1.1,0.2652430534362793,0.0034828479401767254,0.0003,44099,50.0,44200,-4.464077949523926,2143,,
888,0.5600000023841858,-1.1227561235427856,-23.73,20,1.1,0.2461739331483841,0.003414893988519907,0.0003,44299,50.0,44400,-4.572210311889648,2153,,
892,0.5600000023841858,3.5334243774414062,-23.44,20,1.1,0.21783840656280518,0.0034541923087090254,0.0003,44499,50.0,44600,-4.449966907501221,2163,,
896,0.5699999928474426,1.6969726085662842,-22.94,20,1.1,0.3205016255378723,0.0035390479024499655,0.0003,44699,50.0,44800,-4.721600532531738,2172,,
900,0.5799999833106995,0.1684304177761078,-22.46,20,1.1,0.26445311307907104,0.0036290395073592663,0.0003,44899,50.0,45000,-4.485188007354736,2186,0.020322292451830825,1.0
904,0.6000000238418579,-0.6034771800041199,-21.65,20,1.1,0.30735471844673157,0.0036343210376799107,0.0003,45099,50.0,45200,-4.593588352203369,2196,,
908,0.5899999737739563,2.791365385055542,-22.2,20,1.1,0.4301290512084961,0.0037430664524435997,0.0003,45299,50.0,45400,-4.261402606964111,2206,,
912,0.5899999737739563,1.4217075109481812,-22.35,20,1.1,0.3069569766521454,0.0036320965737104416,0.0003,45499,50.0,45600,-4.595216274261475,2215,,
916,0.6000000238418579,0.8404969573020935,-21.95,20,1.1,0.2935146689414978,0.0036415080539882183,0.0003,45699,50.0,45800,-4.494719505310059,2225,,
920,0.6100000143051147,-1.8734251260757446,-21.4,20,1.1,0.2645963132381439,0.003654143074527383,0.0003,45899,50.0,46000,-4.8242340087890625,2235,,
924,0.6299999952316284,0.3185870945453644,-20.94,20,1.1,0.33863043785095215,0.0037580979987978935,0.0003,46099,50.0,46200,-4.63808536529541,2245,,
928,0.6299999952316284,-1.0450615882873535,-21.29,20,1.1,0.33173930644989014,0.0037912556435912848,0.0003,46299,50.0,46400,-4.665689945220947,2255,,
932,0.6200000047683716,4.194888114929199,-21.06,20,1.1,0.31559690833091736,0.0038974143099039793,0.0003,46499,50.0,46600,-4.496306419372559,2264,,
936,0.6000000238418579,-1.3748371601104736,-21.25,20,1.1,0.3299676775932312,0.003992912359535694,0.0003,46699,50.0,46800,-4.736828804016113,2274,,
940,0.5799999833106995,-0.4240233302116394,-22.39,20,1.1,0.2955433130264282,0.00396393146365881,0.0003,46899,50.0,47000,-4.5155744552612305,2284,,
944,0.5699999928474426,-0.5081101655960083,-22.9,20,1.1,0.2781641483306885,0.0039727455005049706,0.0003,47099,50.0,47200,-4.4856719970703125,2294,,
948,0.5799999833106995,-0.2469920814037323,-22.81,20,1.1,0.3233363628387451,0.004049111623317003,0.0003,47299,50.0,47400,-4.558864116668701,2303,,
952,0.5699999928474426,-4.094852924346924,-23.44,20,1.1,0.2562035918235779,0.0041084145195782185,0.0003,47499,50.0,47600,-4.327744483947754,2313,,
956,0.5400000214576721,0.7576521635055542,-24.32,20,1.1,0.2839832603931427,0.004020870663225651,0.0003,47699,50.0,47800,-4.539082050323486,2323,,
960,0.5400000214576721,1.4311071634292603,-24.26,20,1.1,0.30463817715644836,0.003930800128728151,0.0003,47899,50.0,48000,-4.582302570343018,2333,,
964,0.5400000214576721,2.850224733352661,-24.13,20,1.1,0.3215593695640564,0.003905864432454109,0.0003,48099,50.0,48200,-4.4915571212768555,2342,,
968,0.5400000214576721,1.9710602760314941,-24.14,20,1.1,0.3313756585121155,0.0038805650547146797,0.0003,48299,50.0,48400,-4.625303268432617,2352,,
972,0.5299999713897705,-0.20175281167030334,-24.55,20,1.1,0.33546048402786255,0.00393015518784523,0.0003,48499,50.0,48600,-4.430535793304443,2362,,
976,0.5,-0.9285135865211487,-26.34,20,1.1,0.3529733419418335,0.003973593935370445,0.0003,48699,50.0,48800,-4.545511245727539,2372,,
980,0.5199999809265137,1.0359513759613037,-25.47,20,1.1,0.33321964740753174,0.003921919967979193,0.0003,48899,50.0,49000,-4.501437187194824,2382,,
984,0.5099999904632568,1.3029996156692505,-25.4,20,1.1,0.3731839656829834,0.003948541358113289,0.0003,49099,50.0,49200,-4.444887638092041,2391,,
988,0.47999998927116394,5.197538375854492,-26.99,20,1.1,0.32810336351394653,0.0038799303583800793,0.0003,49299,50.0,49400,-4.025445938110352,2401,,
992,0.4699999988079071,-0.3653017282485962,-27.45,20,1.1,0.299407958984375,0.003932601772248745,0.0003,49499,50.0,49600,-4.59554386138916,2411,,
996,0.44999998807907104,4.478565216064453,-28.28,20,1.1,0.3564186096191406,0.0040336004458367825,0.0003,49699,50.0,49800,-4.4950480461120605,2421,,
1000,0.4300000071525574,1.2025792598724365,-28.76,20,1.1,0.36074304580688477,0.004213589243590832,0.0003,49899,50.0,50000,-4.409550666809082,2434,0.022541071538526383,1.0
1004,0.4099999964237213,3.7136621475219727,-29.53,20,1.1,0.4268049895763397,0.0043257856741547585,0.0003,50099,50.0,50200,-4.316047191619873,2444,,
1008,0.41999998688697815,2.1059563159942627,-28.6,20,1.1,0.33638399839401245,0.004558596760034561,0.0003,50299,50.0,50400,-4.547677040100098,2454,,
1012,0.4099999964237213,0.9806859493255615,-28.83,20,1.1,0.35389629006385803,0.004766362253576517,0.0003,50499,50.0,50600,-4.27799654006958,2464,,
1016,0.4099999964237213,-3.1853220462799072,-28.66,20,1.1,0.35773545503616333,0.0048227631486952305,0.0003,50699,50.0,50800,-4.951739311218262,2474,,
1020,0.41999998688697815,4.348708152770996,-28.71,20,1.1,0.3349331319332123,0.0048172264359891415,0.0003,50899,50.0,51000,-4.347535610198975,2484,,
1024,0.4300000071525574,-2.0718913078308105,-28.03,20,1.1,0.3346841335296631,0.004783240146934986,0.0003,51099,50.0,51200,-4.2887396812438965,2493,,
1028,0.4300000071525574,-1.5928246974945068,-28.06,20,1.1,0.38931775093078613,0.004736417438834906,0.0003,51299,50.0,51400,-4.370307922363281,2503,,
1032,0.4300000071525574,-0.7672849893569946,-28.19,20,1.1,0.44971969723701477,0.004693992901593447,0.0003,51499,50.0,51600,-4.267035007476807,2513,,
1036,0.4300000071525574,0.23369210958480835,-28.81,20,1.1,0.3407924175262451,0.004542195238173008,0.0003,51699,50.0,51800,-4.24946403503418,2523,,
1040,0.41999998688697815,-2.8393332958221436,-28.85,20,1.1,0.42241033911705017,0.004484399221837521,0.0003,51899,50.0,52000,-4.326389312744141,2533,,
1044,0.4099999964237213,-1.8311176300048828,-29.29,20,1.1,0.3412744998931885,0.0042928182519972324,0.0003,52099,50.0,52200,-4.25333309173584,2543,,
1048,0.4000000059604645,-1.5675359964370728,-29.31,20,1.1,0.34749168157577515,0.0041496641933918,0.0003,52299,50.0,52400,-4.191928863525391,2553,,
1052,0.4099999964237213,2.164456844329834,-29.02,20,1.1,0.4773281514644623,0.004046338144689798,0.0003,52499,50.0,52600,-3.919484853744507,2562,,
1056,0.4099999964237213,0.3546658158302307,-29.15,20,1.1,0.4553738236427307,0.003978324122726917,0.0003,52699,50.0,52800,-4.175111770629883,2572,,
1060,0.4000000059604645,-1.4927558898925781,-29.74,20,1.1,0.47965285181999207,0.0038450639694929123,0.0003,52899,50.0,53000,-3.7869222164154053,2582,,
1064,0.4000000059604645,1.7386115789413452,-30.11,20,1.1,0.3530259132385254,0.003916539717465639,0.0003,53099,50.0,53200,-4.426884174346924,2592,,
1068,0.3799999952316284,-4.359912395477295,-30.95,20,1.1,0.41430994868278503,0.003974596504122019,0.0003,53299,50.0,53400,-4.624963760375977,2602,,
1072,0.38999998569488525,-0.6069289445877075,-30.5,20,1.1,0.32362034916877747,0.003964192233979702,0.0003,53499,50.0,53600,-4.267799377441406,2613,,
1076,0.4099999964237213,-2.4267334938049316,-29.1,20,1.1,0.3698124885559082,0.003983867354691029,0.0003,53699,50.0,53800,-4.403791427612305,2623,,
1080,0.4000000059604645,1.0588462352752686,-29.56,20,1.1,0.48007404804229736,0.004012684337794781,0.0003,53899,50.0,54000,-4.07884407043457,2633,,
1084,0.4000000059604645,-0.545411229133606,-29.86,20,1.1,0.3672977387905121,0.004040166735649109,0.0003,54099,50.0,54200,-4.298281192779541,2644,,
1088,0.4099999964237213,0.4329473078250885,-28.83,20,1.1,0.41308021545410156,0.0040266322903335094,0.0003,54299,50.0,54400,-3.9437930583953857,2654,,
1092,0.4300000071525574,-0.9322943091392517,-28.04,20,1.1,0.4152592122554779,0.004068234469741583,0.0003,54499,50.0,54600,-4.190832138061523,2664,,
1096,0.4399999976158142,3.2781107425689697,-27.68,20,1.1,0.5652952790260315,0.004089601803570986,0.0003,54699,50.0,54800,-3.2335445880889893,2674,,
1100,0.4399999976158142,0.20328611135482788,-27.96,20,1.1,0.4095810353755951,0.004082831088453531,0.0003,54899,50.0,55000,-4.1088337898254395,2688,0.02553402171325215,1.0
1104,0.4399999976158142,-0.579991340637207,-27.98,20,1.1,0.3635489344596863,0.004064647480845451,0.0003,55099,50.0,55200,-4.386196613311768,2698,,
1108,0.41999998688697815,-0.15373194217681885,-29.26,20,1.1,0.43534713983535767,0.004031495191156864,0.0003,55299,50.0,55400,-4.22387170791626,2708,,
1112,0.44999998807907104,-0.5946170091629028,-27.9,20,1.1,0.42483460903167725,0.004004274494946003,0.0003,55499,50.0,55600,-3.9665346145629883,2718,,
1116,0.4399999976158142,-1.1762433052062988,-28.64,20,1.1,0.4054884612560272,0.003989701624959707,0.0003,55699,50.0,55800,-3.8120110034942627,2728,,
1120,0.4399999976158142,1.3488752841949463,-28.58,20,1.1,0.3868967890739441,0.004022964742034674,0.0003,55899,50.0,56000,-4.18561315536499,2738,,
1124,0.44999998807907104,-0.7844576835632324,-28.13,20,1.1,0.32778340578079224,0.004070184659212828,0.0003,56099,50.0,56200,-4.254133224487305,2747,,
1128,0.4399999976158142,2.7222986221313477,-28.69,20,1.1,0.47404801845550537,0.0040534911677241325,0.0003,56299,50.0,56400,-4.065964698791504,2757,,
1132,0.41999998688697815,2.938061475753784,-29.43,20,1.1,0.4803418517112732,0.004023490473628044,0.0003,56499,50.0,56600,-3.467262029647827,2768,,
1136,0.41999998688697815,-0.2780536413192749,-29.37,20,1.1,0.4244115352630615,0.004133484326303005,0.0003,56699,50.0,56800,-4.503681659698486,2777,,
1140,0.41999998688697815,-1.289233922958374,-29.87,20,1.1,0.514363169670105,0.0042284089140594006,0.0003,56899,50.0,57000,-4.369335651397705,2788,,
1144,0.44999998807907104,-1.9990897178649902,-28.84,20,1.1,0.4355210065841675,0.004321641754359007,0.0003,57099,50.0,57200,-4.4601149559021,2798,,
1148,0.4399999976158142,-1.4783155918121338,-29.06,20,1.1,0.495705246925354,0.004333300516009331,0.0003,57299,50.0,57400,-4.116819381713867,2807,,
1152,0.41999998688697815,-2.0565807819366455,-29.74,20,1.1,0.5998293161392212,0.004338057711720467,0.0003,57499,50.0,57600,-4.182037353515625,2817,,
1156,0.4099999964237213,0.7194831967353821,-30.18,20,1.1,0.5363258719444275,0.004238532390445471,0.0003,57699,50.0,57800,-3.6212549209594727,2828,,
1160,0.4099999964237213,-0.7500776052474976,-30.05,20,1.1,0.6012557148933411,0.004136120434850454,0.0003,57899,50.0,58000,-4.404452800750732,2837,,
1164,0.38999998569488525,-2.8803274631500244,-30.54,20,1.1,0.45327940583229065,0.004077282268553972,0.0003,58099,50.0,58200,-4.490306854248047,2848,,
1168,0.4000000059604645,-1.3655694723129272,-30.17,20,1.1,0.4635482132434845,0.003958138171583414,0.0003,58299,50.0,58400,-4.510392665863037,2858,,
1172,0.4099999964237213,0.9447132349014282,-29.72,20,1.1,0.4134654402732849,0.004126099403947592,0.0003,58499,50.0,58600,-4.303709506988525,2868,,
1176,0.4000000059604645,-0.0156325101852417,-30.66,20,1.1,0.606166660785675,0.004066971596330404,0.0003,58699,50.0,58800,-3.993028163909912,2877,,
1180,0.3799999952316284,1.2669349908828735,-31.17,20,1.1,0.41986584663391113,0.004205814562737942,0.0003,58899,50.0,59000,-3.423856019973755,2887,,
1184,0.36000001430511475,-0.2242450714111328,-31.92,20,1.1,0.5390496850013733,0.004342662636190653,0.0003,59099,50.0,59200,-3.94179630279541,2897,,
1188,0.3499999940395355,2.9643301963806152,-32.81,20,1.1,0.7609288692474365,0.004409032873809338,0.0003,59299,50.0,59400,-3.8718509674072266,2907,,
1192,0.3400000035762787,1.38958740234375,-33.21,20,1.1,0.4967188537120819,0.004334104247391224,0.0003,59499,50.0,59600,-3.570681095123291,2917,,
1196,0.3499999940395355,-1.7909808158874512,-32.81,20,1.1,0.7818628549575806,0.0044186594896018505,0.0003,59699,50.0,59800,-4.167462348937988,2927,,
1200,0.3499999940395355,1.7890067100524902,-32.84,20,1.1,0.7887532711029053,0.00449391407892108,0.0003,59899,50.0,60000,-2.6330087184906006,2941,0.026302913383458998,1.0
1204,0.3499999940395355,2.287537097930908,-32.8,20,1.1,0.5705355405807495,0.004581967368721962,0.0003,60099,50.0,60200,-3.873323678970337,2951,,
1208,0.3700000047683716,-0.7546887397766113,-32.1,20,1.1,0.6367698907852173,0.004566962365061045,0.0003,60299,50.0,60400,-4.114609241485596,2961,,
1212,0.36000001430511475,1.6980862617492676,-32.6,20,1.1,0.5698085427284241,0.004603095352649689,0.0003,60499,50.0,60600,-3.7869584560394287,2975,,
1216,0.3700000047683716,-0.9963136315345764,-32.22,20,1.1,0.47155794501304626,0.004714279901236296,0.0003,60699,50.0,60800,-4.6995134353637695,2989,,
1220,0.36000001430511475,-1.3167110681533813,-32.06,20,1.1,0.6417557001113892,0.004859453067183495,0.0003,60899,50.0,61000,-4.071564197540283,3002,,
1224,0.3499999940395355,-1.4138013124465942,-32.72,20,1.1,0.626538872718811,0.0049505759961903095,0.0003,61099,50.0,61200,-4.506497859954834,3015,,
1228,0.36000001430511475,-1.1211349964141846,-32.07,20,1.1,0.5957138538360596,0.004969456698745489,0.0003,61299,50.0,61400,-4.70976448059082,3028,,
1232,0.38999998569488525,1.1660926342010498,-30.72,20,1.1,0.8865793943405151,0.005126561038196087,0.0003,61499,50.0,61600,-4.516471862792969,3044,,
1236,0.4000000059604645,-1.730306625366211,-30.25,20,1.1,0.720655083656311,0.005205465480685234,0.0003,61699,50.0,61800,-3.4028806686401367,3057,,
1240,0.4000000059604645,0.3111414313316345,-29.72,20,1.1,0.6689385771751404,0.005177151877433062,0.0003,61899,50.0,62000,-3.823147773742676,3070,,
1244,0.3700000047683716,0.9126817584037781,-30.69,20,1.1,0.710990309715271,0.005107716657221317,0.0003,62099,50.0,62200,-4.5650763511657715,3083,,
1248,0.3700000047683716,-0.5320111513137817,-31.07,20,1.1,0.6060184240341187,0.004962305538356304,0.0003,62299,50.0,62400,-4.54409646987915,3096,,
1252,0.3799999952316284,-0.17728126049041748,-30.56,20,1.1,0.7044164538383484,0.004977704957127571,0.0003,62499,50.0,62600,-4.183372497558594,3110,,
1256,0.4000000059604645,0.9832093119621277,-29.34,20,1.1,0.6904342770576477,0.0050860061310231686,0.0003,62699,50.0,62800,-4.557687759399414,3123,,
1260,0.4099999964237213,-0.9369139671325684,-28.76,20,1.1,0.7427129745483398,0.005166667979210615,0.0003,62899,50.0,63000,-3.6376354694366455,3136,,
1264,0.41999998688697815,0.8469677567481995,-28.41,20,1.1,0.6670175790786743,0.005338133778423071,0.0003,63099,50.0,63200,-3.897881507873535,3149,,
1268,0.4099999964237213,0.2886706590652466,-28.46,20,1.1,0.7451600432395935,0.005407657939940691,0.0003,63299,50.0,63400,-4.594159126281738,3162,,
1272,0.3799999952316284,-0.2877523899078369,-29.52,20,1.1,0.564342737197876,0.005389992613345385,0.0003,63499,50.0,63600,-4.322581768035889,3175,,
1276,0.4000000059604645,2.6190130710601807,-28.63,20,1.1,0.8382002711296082,0.005443118046969175,0.0003,63699,50.0,63800,-4.488742828369141,3187,,
1280,0.4099999964237213,1.2669684886932373,-28.57,19,1.1,0.6704792976379395,0.005722826812416315,0.0003,63899,50.0,64000,-4.73785400390625,3200,,
1284,0.4399999976158142,0.04225239157676697,-27.36,19,1.1,0.7256646156311035,0.006045959424227476,0.0003,64099,50.0,64200,-4.4520978927612305,3214,,
1288,0.44999998807907104,3.147531509399414,-26.83,19,1.1,0.7507826685905457,0.006275075022131205,0.0003,64299,50.0,64400,-5.0432915687561035,3227,,
1292,0.44999998807907104,-2.389946699142456,-26.84,19,1.1,0.6261223554611206,0.006545790936797857,0.0003,64499,50.0,64600,-4.839217662811279,3240,,
1296,0.4399999976158142,-0.7179149389266968,-27.31,19,1.1,0.9114902019500732,0.006507756654173136,0.0003,64699,50.0,64800,-4.809183120727539,3253,,
1300,0.46000000834465027,1.221903681755066,-26.94,19,1.1,0.6389478445053101,0.006648038513958454,0.0003,64899,50.0,65000,-3.470982074737549,3270,0.024805831636850344,1.0
1304,0.47999998927116394,-1.0527119636535645,-26.09,19,1.1,0.628065824508667,0.0066762445494532585,0.0003,65099,50.0,65200,-5.323448657989502,3283,,
1308,0.44999998807907104,-1.4395177364349365,-26.63,19,1.1,0.6505715847015381,0.006548681762069464,0.0003,65299,50.0,65400,-4.574526309967041,3296,,
1312,0.4300000071525574,-1.0828406810760498,-27.3,19,1.1,0.9295759797096252,0.006543319206684828,0.0003,65499,50.0,65600,-4.012119293212891,3309,,
1316,0.4300000071525574,-1.7165117263793945,-27.06,19,1.1,0.8618704676628113,0.006480052135884762,0.0003,65699,50.0,65800,-4.765410900115967,3322,,
1320,0.41999998688697815,-1.8991992473602295,-28.01,19,1.1,0.8360968828201294,0.006249844562262297,0.0003,65899,50.0,66000,-5.054934978485107,3336,,
1324,0.41999998688697815,-3.366281747817993,-27.81,19,1.1,0.722775936126709,0.0061356727965176105,0.0003,66099,50.0,66200,-5.134077548980713,3349,,
1328,0.4000000059604645,-3.2488129138946533,-28.2,19,1.1,0.896229088306427,0.005833301227539778,0.0003,66299,50.0,66400,-4.692861080169678,3361,,
1332,0.3799999952316284,-1.0793955326080322,-29.28,19,1.1,0.9671210050582886,0.005628724116832018,0.0003,66499,50.0,66600,-4.395368576049805,3375,,
1336,0.3799999952316284,1.214136004447937,-29.37,19,1.1,0.9781511425971985,0.005780607927590609,0.0003,66699,50.0,66800,-4.10864782333374,3388,,
1340,0.38999998569488525,-0.882709801197052,-29.15,19,1.1,0.8919271230697632,0.005724341608583927,0.0003,66899,50.0,67000,-4.824136257171631,3401,,
1344,0.4099999964237213,-0.18091163039207458,-28.33,19,1.1,0.7868629693984985,0.005674361251294613,0.0003,67099,50.0,67200,-3.897624969482422,3414,,
1348,0.4099999964237213,0.10119468718767166,-27.99,19,1.1,0.8034746050834656,0.0057295216247439384,0.0003,67299,50.0,67400,-5.131769180297852,3427,,
1352,0.4099999964237213,1.6276779174804688,-27.24,19,1.1,1.2081353664398193,0.005522103048861027,0.0003,67499,50.0,67600,-3.7741951942443848,3440,,
