train/actor_loss,train/ent_coef_loss,train/n_updates,time/episodes,time/fps,train/ent_coef,time/total_timesteps,curriculum/epsilon,rollout/success_rate,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,rollout/ep_len_mean,time/time_elapsed,eval/clean_success_rate,eval/clean_mean_d
-13.848092079162598,-6.614370346069336,3299,68,22,0.3718678653240204,3400,0.0,0.0,-49.48529411764706,0.17853841185569763,0.0003,50.0,152,,
-13.75223159790039,-7.0394134521484375,3499,72,22,0.3502383232116699,3600,0.0,0.0,-49.486111111111114,0.18005111813545227,0.0003,50.0,162,,
-13.587249755859375,-7.422756195068359,3699,76,21,0.3298865556716919,3800,0.0,0.0,-49.328947368421055,0.19327077269554138,0.0003,50.0,173,,
-13.432848930358887,-7.840624809265137,3899,80,21,0.3107244670391083,4000,0.0,0.0,-49.25,0.19071871042251587,0.0003,50.0,182,,
-13.169977188110352,-8.226151466369629,4099,84,21,0.29269498586654663,4200,0.0,0.0,-49.285714285714285,0.20188555121421814,0.0003,50.0,192,,
-12.868498802185059,-8.476835250854492,4299,88,21,0.27573254704475403,4400,0.0,0.0,-49.31818181818182,0.18147747218608856,0.0003,50.0,202,,
-12.615768432617188,-8.939817428588867,4499,92,21,0.2597859501838684,4600,0.0,0.0,-49.20652173913044,0.1870226263999939,0.0003,50.0,211,,
-12.116950988769531,-9.221381187438965,4699,96,21,0.24480301141738892,4800,0.0,0.0,-49.239583333333336,0.1833156794309616,0.0003,50.0,221,,
-11.893353462219238,-9.750492095947266,4899,100,21,0.23070502281188965,5000,0.0,0.0,-49.2,0.16105078160762787,0.0003,50.0,236,0.35,0.16097501771645084
-11.490472793579102,-10.046113014221191,5099,104,21,0.21744884550571442,5200,0.0,0.0,-49.2,0.19624203443527222,0.0003,50.0,246,,
-11.22780990600586,-10.28492259979248,5299,108,21,0.20501220226287842,5400,0.0,0.0,-49.25,0.18205374479293823,0.0003,50.0,255,,
-10.775392532348633,-10.566017150878906,5499,112,21,0.19333961606025696,5600,0.0,0.009999999776482582,-49.16,0.16172966361045837,0.0003,50.0,264,,
-10.347421646118164,-10.811186790466309,5699,116,21,0.1823909729719162,5800,0.0,0.009999999776482582,-49.14,0.1714676171541214,0.0003,50.0,274,,
-9.815868377685547,-10.852571487426758,5899,120,21,0.17212507128715515,6000,0.0,0.019999999552965164,-48.82,0.16453656554222107,0.0003,50.0,283,,
-9.751526832580566,-11.090890884399414,6099,124,21,0.16249758005142212,6200,0.0,0.019999999552965164,-48.52,0.15591903030872345,0.0003,50.0,293,,
-9.195212364196777,-11.523590087890625,6299,128,21,0.1534624695777893,6400,0.0,0.029999999329447746,-48.22,0.15324190258979797,0.0003,50.0,302,,
-8.647764205932617,-11.61430549621582,6499,132,21,0.14499935507774353,6600,0.0,0.029999999329447746,-48.12,0.14676383137702942,0.0003,50.0,312,,
-8.2361421585083,-11.539939880371094,6699,136,21,0.13704009354114532,6800,0.0,0.029999999329447746,-47.97,0.1507258266210556,0.0003,50.0,321,,
-7.978769302368164,-11.60992431640625,6899,140,21,0.12960104644298553,7000,0.0,0.029999999329447746,-47.43,0.1310620903968811,0.0003,50.0,330,,
-7.5551886558532715,-11.281970024108887,7099,144,21,0.12263431400060654,7200,0.0011,0.05000000074505806,-46.34,0.16300567984580994,0.0003,50.0,340,,
-7.140679836273193,-11.566202163696289,7299,148,21,0.11611416935920715,7400,0.0055,0.05000000074505806,-45.42,0.15604126453399658,0.0003,50.0,349,,
-6.789682388305664,-11.744682312011719,7499,152,21,0.10999630391597748,7600,0.009899999999999999,0.07999999821186066,-44.05,0.16206178069114685,0.0003,50.0,359,,
-6.475175857543945,-11.599163055419922,7699,156,21,0.10426396876573563,7800,0.0143,0.10000000149011612,-42.4,0.15775689482688904,0.0003,50.0,368,,
-6.080153465270996,-10.964077949523926,7899,160,21,0.0988486036658287,8000,0.018699999999999998,0.11999999731779099,-41.05,0.13255901634693146,0.0003,50.0,378,,
-5.871561527252197,-10.801504135131836,8099,164,21,0.09374861419200897,8200,0.0231,0.1599999964237213,-39.6,0.14239701628684998,0.0003,50.0,387,,
-5.679492473602295,-11.400310516357422,8299,168,21,0.08896016329526901,8400,0.0275,0.1899999976158142,-38.29,0.13087397813796997,0.0003,50.0,397,,
-5.45841121673584,-10.723639488220215,8499,172,21,0.08446259051561356,8600,0.0319,0.23000000417232513,-36.55,0.14640352129936218,0.0003,50.0,406,,
-5.409472942352295,-11.014636993408203,8699,176,21,0.08023084700107574,8800,0.0363,0.27000001072883606,-35.16,0.15099647641181946,0.0003,50.0,416,,
-5.039719581604004,-10.672104835510254,8899,180,21,0.0762566328048706,9000,0.0407,0.3100000023841858,-33.49,0.12505070865154266,0.0003,50.0,425,,
-4.788076400756836,-10.078298568725586,9099,184,21,0.07252199947834015,9200,0.0451,0.3400000035762787,-31.61,0.12398660182952881,0.0003,50.0,435,,
-4.797427177429199,-10.426827430725098,9299,188,21,0.06901421397924423,9400,0.049499999999999995,0.3799999952316284,-29.68,0.1568099707365036,0.0003,50.0,444,,
-4.590127468109131,-10.514826774597168,9499,192,21,0.06560487300157547,9600,0.053899999999999997,0.41999998688697815,-27.95,0.13153792917728424,0.0003,50.0,454,,
-4.629242420196533,-10.236368179321289,9699,196,21,0.06242342293262482,9800,0.0583,0.46000000834465027,-26.02,0.12007717788219452,0.0003,50.0,463,,
-4.426614761352539,-9.468676567077637,9899,200,20,0.05944771692156792,10000,0.06269999999999999,0.5,-24.17,0.13171550631523132,0.0003,50.0,476,1.0,0.010540922146386704
-4.449346542358398,-9.312402725219727,10099,204,20,0.05666431039571762,10200,0.06709999999999999,0.5400000214576721,-22.24,0.13650350272655487,0.0003,50.0,487,,
-4.67599630355835,-9.614203453063965,10299,208,20,0.05394845828413963,10400,0.0715,0.5799999833106995,-20.33,0.11483854055404663,0.0003,50.0,497,,
-4.553241729736328,-9.410784721374512,10499,212,20,0.05141071602702141,10600,0.0759,0.6100000143051147,-18.54,0.11817647516727448,0.0003,50.0,507,,
-4.4265031814575195,-8.639829635620117,10699,216,20,0.049062520265579224,10800,0.0803,0.6499999761581421,-16.64,0.11782313883304596,0.0003,50.0,517,,
-4.554529190063477,-8.300261497497559,10899,220,20,0.046807412058115005,11000,0.0847,0.6800000071525574,-15.04,0.11334645748138428,0.0003,50.0,526,,
-4.167788505554199,-7.650409698486328,11099,224,20,0.0446525402367115,11200,0.0891,0.7200000286102295,-13.42,0.1496385931968689,0.0003,50.0,536,,
-4.710052490234375,-9.020479202270508,11299,228,20,0.04258470982313156,11400,0.0935,0.75,-11.8,0.12014466524124146,0.0003,50.0,545,,
-4.185048580169678,-6.896736145019531,11499,232,20,0.04060311242938042,11600,0.0979,0.7900000214576721,-9.97,0.12493078410625458,0.0003,50.0,555,,
-4.5695719718933105,-7.91160774230957,11699,236,20,0.03867962211370468,11800,0.1023,0.8299999833106995,-8.2,0.09965039789676666,0.0003,50.0,565,,
-4.788427829742432,-7.708069324493408,11899,240,20,0.03687078133225441,12000,0.1067,0.8700000047683716,-6.82,0.10384492576122284,0.0003,50.0,574,,
-4.703309059143066,-7.118072032928467,12099,244,20,0.03513763099908829,12200,0.11109999999999999,0.8899999856948853,-5.97,0.10529662668704987,0.0003,50.0,584,,
-4.668248176574707,-7.49207878112793,12299,248,20,0.03346088156104088,12400,0.11549999999999999,0.9300000071525574,-5.0,0.09923912584781647,0.0003,50.0,593,,
-4.925450325012207,-7.577879428863525,12499,252,20,0.031844910234212875,12600,0.11989999999999999,0.9399999976158142,-4.46,0.09884694218635559,0.0003,50.0,602,,
-4.661212921142578,-7.261763572692871,12699,256,20,0.030284544453024864,12800,0.1243,0.9599999785423279,-4.2,0.09558515250682831,0.0003,50.0,612,,
-5.148958683013916,-8.34481430053711,12899,260,20,0.028795026242733,13000,0.1287,0.9800000190734863,-3.61,0.08930528163909912,0.0003,50.0,621,,
-4.887275695800781,-7.178388595581055,13099,264,20,0.027357282117009163,13200,0.1331,0.9800000190734863,-3.31,0.07836779952049255,0.0003,50.0,631,,
-5.076806545257568,-7.3736090660095215,13299,268,20,0.02597619593143463,13400,0.13749999999999998,0.9900000095367432,-2.69,0.08262224495410919,0.0003,50.0,640,,
-5.055570602416992,-8.217260360717773,13499,272,20,0.024684658274054527,13600,0.1419,0.9900000095367432,-2.52,0.07864758372306824,0.0003,50.0,650,,
-4.9672675132751465,-8.3651762008667,13699,276,20,0.023430388420820236,13800,0.14629999999999999,0.9900000095367432,-2.11,0.0802757665514946,0.0003,50.0,659,,
-4.9047746658325195,-7.710083961486816,13899,280,20,0.02222650684416294,14000,0.1507,0.9900000095367432,-1.95,0.07884255796670914,0.0003,50.0,669,,
-4.806368350982666,-6.706579685211182,14099,284,20,0.021092986688017845,14200,0.1551,1.0,-1.91,0.0829383134841919,0.0003,50.0,678,,
-4.808310031890869,-6.08966064453125,14299,288,20,0.020018719136714935,14400,0.1595,1.0,-1.91,0.07148366421461105,0.0003,50.0,688,,
-4.79566764831543,-6.953595161437988,14499,292,20,0.01901409588754177,14600,0.1639,1.0,-1.84,0.0723838061094284,0.0003,50.0,697,,
-4.947243690490723,-6.86049747467041,14699,296,20,0.018053293228149414,14800,0.1683,1.0,-1.83,0.08016934990882874,0.0003,50.0,707,,
-5.066829204559326,-6.877702236175537,14899,300,20,0.01716349646449089,15000,0.1727,1.0,-1.81,0.061049677431583405,0.0003,50.0,720,1.0,0.012064106320359511
-5.008188247680664,-8.300798416137695,15099,304,20,0.016316192224621773,15200,0.1771,1.0,-1.81,0.0634402334690094,0.0003,50.0,729,,
-4.830705642700195,-5.844761848449707,15299,308,20,0.015497573651373386,15400,0.1815,1.0,-1.82,0.0680140033364296,0.0003,50.0,739,,
-4.864672660827637,-6.768344402313232,15499,312,20,0.014738589525222778,15600,0.18589999999999998,1.0,-1.82,0.07609666883945465,0.0003,50.0,748,,
-4.948291778564453,-6.974882125854492,15699,316,20,0.014011824503540993,15800,0.1903,1.0,-1.79,0.056357961148023605,0.0003,50.0,758,,
-4.906364917755127,-6.070560932159424,15899,320,20,0.01333997119218111,16000,0.19469999999999998,1.0,-1.78,0.06453944742679596,0.0003,50.0,768,,
-5.040347576141357,-7.018824577331543,16099,324,20,0.012713379226624966,16200,0.1991,1.0,-1.77,0.0684574693441391,0.0003,50.0,777,,
-4.816962242126465,-6.044090270996094,16299,328,20,0.012124170549213886,16400,0.2035,1.0,-1.77,0.05064595490694046,0.0003,50.0,787,,
-4.720417499542236,-4.076811790466309,16499,332,20,0.011566173285245895,16600,0.2079,1.0,-1.76,0.07002700120210648,0.0003,50.0,796,,
-4.848356246948242,-5.162563800811768,16699,336,20,0.011021221056580544,16800,0.2123,1.0,-1.75,0.06308995932340622,0.0003,50.0,806,,
-4.930508613586426,-3.8316900730133057,16899,340,20,0.010549068450927734,17000,0.2167,1.0,-1.78,0.06330657750368118,0.0003,50.0,815,,
-4.726904392242432,-4.2668867111206055,17099,344,20,0.010083391331136227,17200,0.2211,1.0,-1.77,0.06209252402186394,0.0003,50.0,825,,
-4.720309734344482,-3.8910436630249023,17299,348,20,0.009639153257012367,17400,0.2255,1.0,-1.76,0.04099071025848389,0.0003,50.0,834,,
-4.8250412940979,-4.837797164916992,17499,352,20,0.009234985336661339,17600,0.2299,1.0,-1.73,0.06383951008319855,0.0003,50.0,844,,
-4.77338171005249,-3.834883213043213,17699,356,20,0.008844899013638496,17800,0.23429999999999998,1.0,-1.77,0.040983542799949646,0.0003,50.0,853,,
-4.816393852233887,-4.936028957366943,17899,360,20,0.008482431061565876,18000,0.2387,1.0,-1.81,0.05476393550634384,0.0003,50.0,863,,
-4.584159851074219,-4.446842670440674,18099,364,20,0.008145187981426716,18200,0.24309999999999998,1.0,-1.77,0.05865737423300743,0.0003,50.0,873,,
-4.665605068206787,-2.8765416145324707,18299,368,20,0.007804431486874819,18400,0.2475,1.0,-1.79,0.056157998740673065,0.0003,50.0,882,,
-4.597882270812988,-1.2311476469039917,18499,372,20,0.007532905321568251,18600,0.2519,1.0,-1.8,0.0437120720744133,0.0003,50.0,892,,
-4.669740200042725,-2.8253707885742188,18699,376,20,0.007253933697938919,18800,0.2563,1.0,-1.78,0.05097266286611557,0.0003,50.0,901,,
-4.673513412475586,-1.368750810623169,18899,380,20,0.006990625057369471,19000,0.2607,1.0,-1.81,0.05080085247755051,0.0003,50.0,911,,
-4.670856475830078,-2.1452794075012207,19099,384,20,0.006771011743694544,19200,0.2651,1.0,-1.83,0.047057412564754486,0.0003,50.0,921,,
-4.858191013336182,-3.689208745956421,19299,388,20,0.00654404005035758,19400,0.2695,1.0,-1.81,0.05537271499633789,0.0003,50.0,930,,
-4.37238073348999,-0.1057189404964447,19499,392,20,0.006293836981058121,19600,0.2739,1.0,-1.83,0.04946362227201462,0.0003,50.0,940,,
-4.610978126525879,-2.0609264373779297,19699,396,20,0.006075648590922356,19800,0.2783,1.0,-1.87,0.04637656360864639,0.0003,50.0,949,,
-4.675002098083496,-2.195248603820801,19899,400,20,0.0058751036413013935,20000,0.2827,1.0,-1.88,0.04455243796110153,0.0003,50.0,962,1.0,0.007226680697677715
-4.540812969207764,0.024787545204162598,20099,404,20,0.005786366295069456,20200,0.28709999999999997,1.0,-1.85,0.044459693133831024,0.0003,50.0,972,,
-4.562432765960693,-0.9713221192359924,20299,408,20,0.005609247833490372,20400,0.2915,1.0,-1.86,0.043325312435626984,0.0003,50.0,981,,
-4.504008769989014,-0.9083553552627563,20499,412,20,0.0054261647164821625,20600,0.2959,1.0,-1.84,0.03970618546009064,0.0003,50.0,991,,
-4.472140789031982,-1.4097381830215454,20699,416,20,0.005279370117932558,20800,0.3003,1.0,-1.87,0.040133409202098846,0.0003,50.0,1001,,
-4.564803600311279,-1.3281500339508057,20899,420,20,0.0051629445515573025,21000,0.30469999999999997,1.0,-1.91,0.04748542606830597,0.0003,50.0,1010,,
-4.518110275268555,-1.9197009801864624,21099,424,20,0.005036675836890936,21200,0.3091,1.0,-1.9,0.043225668370723724,0.0003,50.0,1020,,
-4.569835662841797,-1.4431140422821045,21299,428,20,0.005016176030039787,21400,0.3135,1.0,-1.91,0.040210165083408356,0.0003,50.0,1029,,
-4.292042255401611,0.14178913831710815,21499,432,20,0.004901670850813389,21600,0.3179,1.0,-1.95,0.04350109398365021,0.0003,50.0,1039,,
-4.448782444000244,0.2957569658756256,21699,436,20,0.0048229931853711605,21800,0.3223,1.0,-1.96,0.03607823699712753,0.0003,50.0,1048,,
-4.4229044914245605,-0.35967445373535156,21899,440,20,0.00477999122813344,22000,0.3267,1.0,-1.92,0.03901529312133789,0.0003,50.0,1058,,
-4.4732794761657715,-0.026007622480392456,22099,444,20,0.004689784720540047,22200,0.3311,1.0,-1.97,0.040040139108896255,0.0003,50.0,1068,,
-4.356583595275879,-3.4399285316467285,22299,448,20,0.004604491870850325,22400,0.33549999999999996,1.0,-1.94,0.03654979541897774,0.0003,50.0,1077,,
-4.560125350952148,-0.37567344307899475,22499,452,20,0.004511197563260794,22600,0.3399,1.0,-2.0,0.03950886428356171,0.0003,50.0,1087,,
-4.331608295440674,-0.36606383323669434,22699,456,20,0.004400566220283508,22800,0.3443,1.0,-1.95,0.04099510610103607,0.0003,50.0,1096,,
-4.221193790435791,1.0026921033859253,22899,460,20,0.004335375502705574,23000,0.3487,1.0,-1.98,0.0469604954123497,0.0003,50.0,1106,,
-4.325057029724121,0.735507071018219,23099,464,20,0.004281009081751108,23200,0.35309999999999997,1.0,-2.0,0.03686852753162384,0.0003,50.0,1115,,
-4.321710109710693,-1.491828441619873,23299,468,20,0.004253022372722626,23400,0.3575,1.0,-2.01,0.0367012545466423,0.0003,50.0,1125,,
-4.467832565307617,-1.2476074695587158,23499,472,20,0.004310121294111013,23600,0.3619,1.0,-2.03,0.04670106619596481,0.0003,50.0,1135,,
-4.3217668533325195,0.5273829698562622,23699,476,20,0.004267018288373947,23800,0.3663,1.0,-2.08,0.03290538117289543,0.0003,50.0,1144,,
-4.287765979766846,-1.8501884937286377,23899,480,20,0.0042364210821688175,24000,0.3707,1.0,-2.09,0.03704100102186203,0.0003,50.0,1154,,
-4.231867790222168,1.5060311555862427,24099,484,20,0.004183662589639425,24200,0.3751,1.0,-2.12,0.045333586633205414,0.0003,50.0,1164,,
-4.372336387634277,0.7222519516944885,24299,488,20,0.0042490228079259396,24400,0.3795,1.0,-2.17,0.039093367755413055,0.0003,50.0,1174,,
-4.179283142089844,0.9007108807563782,24499,492,20,0.0042643677443265915,24600,0.38389999999999996,1.0,-2.15,0.038876332342624664,0.0003,50.0,1183,,
-4.342255592346191,-1.1212737560272217,24699,496,20,0.0041535384953022,24800,0.3883,1.0,-2.16,0.02890651300549507,0.0003,50.0,1193,,
-4.172656536102295,-0.7278750538825989,24899,500,20,0.003991827368736267,25000,0.3927,1.0,-2.15,0.035307466983795166,0.0003,50.0,1206,1.0,0.013789726139027634
-4.353679180145264,-1.4851901531219482,25099,504,20,0.003953390754759312,25200,0.3971,1.0,-2.23,0.026865951716899872,0.0003,50.0,1216,,
-4.271551609039307,-0.06616419553756714,25299,508,20,0.003846479579806328,25400,0.40149999999999997,1.0,-2.21,0.043558280915021896,0.0003,50.0,1225,,
-4.273179531097412,-1.4835929870605469,25499,512,20,0.0037530676927417517,25600,0.4059,1.0,-2.27,0.03347853571176529,0.0003,50.0,1235,,
-4.157442569732666,-0.45188260078430176,25699,516,20,0.0037403134629130363,25800,0.4103,1.0,-2.3,0.030575722455978394,0.0003,50.0,1244,,
-4.147582054138184,-1.8656522035598755,25899,520,20,0.0037049928214401007,26000,0.4147,1.0,-2.29,0.03058949112892151,0.0003,50.0,1254,,
-4.146209716796875,-3.124619483947754,26099,524,20,0.0036563826724886894,26200,0.4191,1.0,-2.32,0.0361427366733551,0.0003,50.0,1264,,
-4.209603309631348,-0.3911946415901184,26299,528,20,0.0036109613720327616,26400,0.4235,1.0,-2.28,0.031243357807397842,0.0003,50.0,1273,,
-4.308744430541992,-1.9066991806030273,26499,532,20,0.0036500003188848495,26600,0.4279,1.0,-2.28,0.0388459637761116,0.0003,50.0,1283,,
-4.03395938873291,-1.4442309141159058,26699,536,20,0.003621682059019804,26800,0.43229999999999996,1.0,-2.28,0.02853383496403694,0.0003,50.0,1292,,
-4.072340488433838,-0.8161065578460693,26899,540,20,0.0036702489014714956,27000,0.4367,1.0,-2.27,0.03417272865772247,0.0003,50.0,1302,,
-4.015717029571533,-0.5333377122879028,27099,544,20,0.0036625198554247618,27200,0.4411,1.0,-2.26,0.03906366974115372,0.0003,50.0,1311,,
-3.9944543838500977,0.5440249443054199,27299,548,20,0.003729561809450388,27400,0.4455,1.0,-2.29,0.038882311433553696,0.0003,50.0,1321,,
-4.0058064460754395,1.7564681768417358,27499,552,20,0.0036293682642281055,27600,0.44989999999999997,1.0,-2.27,0.03512876480817795,0.0003,50.0,1330,,
-4.085200309753418,-2.1099767684936523,27699,556,20,0.0035537956282496452,27800,0.4543,1.0,-2.28,0.030408106744289398,0.0003,50.0,1340,,
-3.8935117721557617,2.618612289428711,27899,560,20,0.0035160777624696493,28000,0.4587,1.0,-2.27,0.03243665769696236,0.0003,50.0,1351,,
-3.8678884506225586,0.6009776592254639,28099,564,20,0.0034857422579079866,28200,0.4631,1.0,-2.29,0.029597610235214233,0.0003,50.0,1362,,
-3.9225125312805176,-2.851163864135742,28299,568,20,0.0034288382157683372,28400,0.46749999999999997,1.0,-2.26,0.0383884534239769,0.0003,50.0,1372,,
-3.9858102798461914,1.5809299945831299,28499,572,20,0.0033523221500217915,28600,0.4719,1.0,-2.27,0.045047614723443985,0.0003,50.0,1382,,
-3.932971715927124,1.3400733470916748,28699,576,20,0.0033473800867795944,28800,0.4763,1.0,-2.26,0.030840333551168442,0.0003,50.0,1391,,
-4.085543155670166,0.03951239585876465,28899,580,20,0.003479012055322528,29000,0.48069999999999996,1.0,-2.22,0.03176068887114525,0.0003,50.0,1401,,
-3.8848886489868164,-0.05993407964706421,29099,584,20,0.0033934172242879868,29200,0.4851,1.0,-2.16,0.03783797845244408,0.0003,50.0,1410,,
-3.784369945526123,0.993702232837677,29299,588,20,0.0033359217923134565,29400,0.4895,1.0,-2.13,0.026869960129261017,0.0003,50.0,1420,,
-3.8743410110473633,-2.7272658348083496,29499,592,20,0.0032599212136119604,29600,0.4939,1.0,-2.16,0.031075846403837204,0.0003,50.0,1429,,
-3.7733004093170166,-0.02118462324142456,29699,596,20,0.003260913072153926,29800,0.49829999999999997,1.0,-2.19,0.03314738720655441,0.0003,50.0,1439,,
-3.758690357208252,1.2533924579620361,29899,600,20,0.0032261512242257595,30000,0.5027,1.0,-2.2,0.03480297327041626,0.0003,50.0,1452,1.0,0.011798357197521526
-3.8375914096832275,0.8481139540672302,30099,604,20,0.0032627591863274574,30200,0.5071,1.0,-2.18,0.0362260676920414,0.0003,50.0,1462,,
-3.9208908081054688,-1.917147159576416,30299,608,20,0.0032549025490880013,30400,0.5115,1.0,-2.23,0.0274396613240242,0.0003,50.0,1471,,
-3.8023393154144287,0.09556162357330322,30499,612,20,0.00320674036629498,30600,0.5159,1.0,-2.21,0.03033602610230446,0.0003,50.0,1481,,
-3.857295513153076,-0.041082024574279785,30699,616,20,0.003145206719636917,30800,0.5203,1.0,-2.2,0.03305509686470032,0.0003,50.0,1491,,
-3.7437150478363037,-0.9226857423782349,30899,620,20,0.0031642375979572535,31000,0.5246999999999999,1.0,-2.2,0.03102204017341137,0.0003,50.0,1500,,
-3.8374366760253906,-0.581339955329895,31099,624,20,0.0030014836229383945,31200,0.5291,1.0,-2.19,0.03328004479408264,0.0003,50.0,1510,,
-3.652850866317749,2.931339979171753,31299,628,20,0.0029609345365315676,31400,0.5335,1.0,-2.21,0.03034409135580063,0.0003,50.0,1519,,
-3.7393696308135986,0.9659388661384583,31499,632,20,0.0028838887810707092,31600,0.5378999999999999,1.0,-2.18,0.0302252396941185,0.0003,50.0,1529,,
-3.787588357925415,-0.13222068548202515,31699,636,20,0.0029341205954551697,31800,0.5423,1.0,-2.17,0.02294483222067356,0.0003,50.0,1538,,
-3.644857406616211,-1.152604341506958,31899,640,20,0.0030025443993508816,32000,0.5467,1.0,-2.23,0.024477519094944,0.0003,50.0,1548,,
-3.7005882263183594,0.05293375253677368,32099,644,20,0.0028993343003094196,32200,0.5511,1.0,-2.25,0.025753125548362732,0.0003,50.0,1557,,
-3.7632856369018555,-4.041312217712402,32299,648,20,0.0028647459112107754,32400,0.5555,1.0,-2.25,0.033928196877241135,0.0003,50.0,1567,,
-3.6935982704162598,-0.1281224936246872,32499,652,20,0.0028280282858759165,32600,0.5599,1.0,-2.21,0.02061663568019867,0.0003,50.0,1577,,
-3.624311923980713,1.2976033687591553,32699,656,20,0.002778239781036973,32800,0.5643,1.0,-2.23,0.03733751177787781,0.0003,50.0,1586,,
-3.6434824466705322,0.9889258146286011,32899,660,20,0.00278220372274518,33000,0.5687,1.0,-2.21,0.02417904883623123,0.0003,50.0,1596,,
-3.6385700702667236,1.7396950721740723,33099,664,20,0.0027795995119959116,33200,0.5730999999999999,1.0,-2.16,0.0332021489739418,0.0003,50.0,1605,,
-3.652303695678711,-2.212094306945801,33299,668,20,0.0028150249272584915,33400,0.5775,1.0,-2.21,0.02220260724425316,0.0003,50.0,1615,,
-3.594153881072998,0.2594218850135803,33499,672,20,0.0027796472422778606,33600,0.5819,1.0,-2.18,0.03346729278564453,0.0003,50.0,1625,,
-3.6125500202178955,0.04312947392463684,33699,676,20,0.0027653744909912348,33800,0.5862999999999999,1.0,-2.19,0.01895229145884514,0.0003,50.0,1634,,
-3.5854506492614746,0.3456232249736786,33899,680,20,0.0027725279796868563,34000,0.5907,1.0,-2.17,0.020052172243595123,0.0003,50.0,1644,,
-3.4547550678253174,1.8763487339019775,34099,684,20,0.002651090733706951,34200,0.5951,1.0,-2.21,0.023010918870568275,0.0003,50.0,1653,,
-3.6515583992004395,0.7516965866088867,34299,688,20,0.002621461870148778,34400,0.5995,1.0,-2.22,0.028939856216311455,0.0003,50.0,1663,,
-3.572279691696167,1.1421648263931274,34499,692,20,0.002605401212349534,34600,0.6039,1.0,-2.23,0.034949496388435364,0.0003,50.0,1673,,
-3.42535138130188,-1.464123249053955,34699,696,20,0.0025873666163533926,34800,0.6083,1.0,-2.17,0.02918529510498047,0.0003,50.0,1683,,
-3.461642265319824,1.923509955406189,34899,700,20,0.0025986130349338055,35000,0.6127,1.0,-2.23,0.03394905477762222,0.0003,50.0,1696,1.0,0.01577518516699996
-3.486231565475464,-0.9166842103004456,35099,704,20,0.0026741090696305037,35200,0.6171,1.0,-2.26,0.027112271636724472,0.0003,50.0,1705,,
-3.3669426441192627,1.2685658931732178,35299,708,20,0.0025858026929199696,35400,0.6214999999999999,1.0,-2.25,0.024785172194242477,0.0003,50.0,1715,,
-3.5482163429260254,-0.6226483583450317,35499,712,20,0.002564267022535205,35600,0.6259,1.0,-2.23,0.023913543671369553,0.0003,50.0,1725,,
-3.372166156768799,-0.2805340886116028,35699,716,20,0.0025140391662716866,35800,0.6303,1.0,-2.25,0.0334232896566391,0.0003,50.0,1734,,
