rollout/success_rate,train/ent_coef_loss,time/total_timesteps,time/episodes,train/actor_loss,curriculum/epsilon,train/critic_loss,rollout/ep_len_mean,train/n_updates,train/ent_coef,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/learning_rate,eval/clean_mean_d,eval/clean_success_rate
0.9900000095367432,-6.569330215454102,16400,328,-4.467870235443115,0.3608,0.06905170530080795,50.0,16299,0.01219322718679905,-1.95,1070,15,0.0003,,
0.9900000095367432,-3.0755083560943604,16600,332,-4.331073760986328,0.36519999999999997,0.07989226281642914,50.0,16499,0.011638548225164413,-1.91,1082,15,0.0003,,
0.9900000095367432,-5.222232341766357,16800,336,-4.350856304168701,0.3696,0.07968878746032715,50.0,16699,0.011112106032669544,-1.89,1095,15,0.0003,,
0.9900000095367432,-3.6452841758728027,17000,340,-4.609653472900391,0.374,0.06634107232093811,50.0,16899,0.010605213232338428,-1.89,1108,15,0.0003,,
0.9900000095367432,-4.210134983062744,17200,344,-4.395384311676025,0.3784,0.06682823598384857,50.0,17099,0.010122417472302914,-1.88,1121,15,0.0003,,
0.9900000095367432,-3.638849973678589,17400,348,-4.302586078643799,0.3828,0.06261958926916122,50.0,17299,0.009690159931778908,-1.89,1134,15,0.0003,,
0.9900000095367432,-4.661109924316406,17600,352,-4.317564964294434,0.3872,0.054391954094171524,50.0,17499,0.009282069280743599,-1.85,1147,15,0.0003,,
1.0,-3.2804605960845947,17800,356,-4.454380035400391,0.3916,0.05693826079368591,50.0,17699,0.00889467541128397,-1.88,1160,15,0.0003,,
1.0,-4.318852424621582,18000,360,-4.529341697692871,0.39599999999999996,0.06092673912644386,50.0,17899,0.008583896793425083,-1.92,1172,15,0.0003,,
1.0,-3.970860719680786,18200,364,-4.2013139724731445,0.4004,0.055434033274650574,50.0,18099,0.008259942755103111,-1.89,1186,15,0.0003,,
1.0,-3.0975489616394043,18400,368,-4.294926643371582,0.4048,0.06405720114707947,50.0,18299,0.007927268743515015,-1.91,1199,15,0.0003,,
1.0,-1.503721833229065,18600,372,-4.268835544586182,0.4092,0.06391710042953491,50.0,18499,0.00764458766207099,-1.92,1212,15,0.0003,,
1.0,-1.8307263851165771,18800,376,-4.227152347564697,0.41359999999999997,0.055821798741817474,50.0,18699,0.007351055275648832,-1.89,1225,15,0.0003,,
1.0,-2.1547861099243164,19000,380,-4.269455909729004,0.418,0.05983390286564827,50.0,18899,0.007116680033504963,-1.93,1238,15,0.0003,,
1.0,-1.8045369386672974,19200,384,-4.203658103942871,0.4224,0.05505228787660599,50.0,19099,0.006916944868862629,-1.96,1251,15,0.0003,,
1.0,-1.569131851196289,19400,388,-4.338728904724121,0.4268,0.0645890086889267,50.0,19299,0.006712974514812231,-1.95,1264,15,0.0003,,
1.0,-0.312916100025177,19600,392,-4.085877895355225,0.43119999999999997,0.07116875052452087,50.0,19499,0.006504322402179241,-1.98,1277,15,0.0003,,
1.0,-2.9261231422424316,19800,396,-4.306857585906982,0.4356,0.05306587740778923,50.0,19699,0.006216695066541433,-2.02,1290,15,0.0003,,
1.0,-1.988006591796875,20000,400,-4.24146032333374,0.44,0.04573137313127518,50.0,19899,0.006015672814100981,-2.03,1307,15,0.0003,0.018000947408448043,1.0
1.0,-1.6837977170944214,20200,404,-4.33726167678833,0.44439999999999996,0.05351243540644646,50.0,20099,0.0058818901889026165,-2.0,1321,15,0.0003,,
1.0,-1.053600549697876,20400,408,-4.267716407775879,0.4488,0.047990329563617706,50.0,20299,0.00574250565841794,-2.0,1334,15,0.0003,,
1.0,-0.42523834109306335,20600,412,-4.2582221031188965,0.4532,0.044233474880456924,50.0,20499,0.0055565484799444675,-1.98,1347,15,0.0003,,
1.0,-0.5130922794342041,20800,416,-4.222409248352051,0.4576,0.0500849112868309,50.0,20699,0.005431476514786482,-2.02,1360,15,0.0003,,
1.0,-2.0124030113220215,21000,420,-4.3325347900390625,0.46199999999999997,0.05699750408530235,50.0,20899,0.005278849042952061,-2.08,1373,15,0.0003,,
1.0,-3.6603035926818848,21200,424,-4.097037315368652,0.4664,0.04355177283287048,50.0,21099,0.005083772819489241,-2.08,1386,15,0.0003,,
1.0,-2.6692519187927246,21400,428,-4.204092025756836,0.4708,0.05301770567893982,50.0,21299,0.004860317334532738,-2.11,1399,15,0.0003,,
1.0,-1.5508148670196533,21600,432,-4.00351095199585,0.4752,0.047821059823036194,50.0,21499,0.004700934514403343,-2.16,1412,15,0.0003,,
1.0,-2.119563102722168,21800,436,-4.205554008483887,0.47959999999999997,0.050378356128931046,50.0,21699,0.004605826921761036,-2.17,1424,15,0.0003,,
1.0,-2.164175510406494,22000,440,-4.069504261016846,0.484,0.04342249035835266,50.0,21899,0.004486901685595512,-2.12,1437,15,0.0003,,
1.0,0.3090657591819763,22200,444,-4.012042045593262,0.4884,0.04118490219116211,50.0,22099,0.0043119690380990505,-2.18,1450,15,0.0003,,
1.0,-4.62661075592041,22400,448,-4.031979084014893,0.49279999999999996,0.046162255108356476,50.0,22299,0.0041893040761351585,-2.14,1463,15,0.0003,,
1.0,-0.8469996452331543,22600,452,-4.145471572875977,0.4972,0.04998759925365448,50.0,22499,0.004153441172093153,-2.2,1476,15,0.0003,,
1.0,-0.03696566820144653,22800,456,-3.802640438079834,0.5015999999999999,0.05001530051231384,50.0,22699,0.004039247520267963,-2.16,1489,15,0.0003,,
1.0,1.4515631198883057,23000,460,-3.8528740406036377,0.506,0.047653812915086746,50.0,22899,0.003931780345737934,-2.19,1502,15,0.0003,,
1.0,-0.668964147567749,23200,464,-3.947953939437866,0.5104,0.04036390036344528,50.0,23099,0.003821942023932934,-2.21,1515,15,0.0003,,
1.0,-0.7879467606544495,23400,468,-3.950061321258545,0.5148,0.03929167240858078,50.0,23299,0.0037548935506492853,-2.25,1528,15,0.0003,,
1.0,-0.9767928123474121,23600,472,-3.975295066833496,0.5192,0.05046498775482178,50.0,23499,0.0036747618578374386,-2.27,1541,15,0.0003,,
1.0,-0.245289146900177,23800,476,-3.9605653285980225,0.5236,0.03226584568619728,50.0,23699,0.003647018224000931,-2.33,1554,15,0.0003,,
1.0,-1.758101463317871,24000,480,-3.911867141723633,0.528,0.04093441367149353,50.0,23899,0.00358675979077816,-2.41,1567,15,0.0003,,
1.0,1.1594047546386719,24200,484,-3.744137763977051,0.5324,0.04585028439760208,50.0,24099,0.0034994366578757763,-2.43,1580,15,0.0003,,
1.0,-0.9459388852119446,24400,488,-3.82322359085083,0.5367999999999999,0.045784346759319305,50.0,24299,0.0034757587127387524,-2.48,1593,15,0.0003,,
1.0,0.38366806507110596,24600,492,-3.7075657844543457,0.5412,0.04135378450155258,50.0,24499,0.0032999117393046618,-2.44,1605,15,0.0003,,
1.0,-1.113157868385315,24800,496,-3.7457172870635986,0.5456,0.037987567484378815,50.0,24699,0.0031967617105692625,-2.47,1619,15,0.0003,,
1.0,-1.7149296998977661,25000,500,-3.607041835784912,0.5499999999999999,0.042496245354413986,50.0,24899,0.003122991882264614,-2.46,1636,15,0.0003,0.013090903848110003,1.0
1.0,-0.795380711555481,25200,504,-3.761610984802246,0.5544,0.04034963622689247,50.0,25099,0.003039667382836342,-2.57,1650,15,0.0003,,
1.0,0.4642780125141144,25400,508,-3.7002406120300293,0.5588,0.04497833549976349,50.0,25299,0.003025565529242158,-2.57,1662,15,0.0003,,
1.0,-1.8323915004730225,25600,512,-3.609020233154297,0.5632,0.0319657176733017,50.0,25499,0.0029271419625729322,-2.66,1675,15,0.0003,,
1.0,-1.0633444786071777,25800,516,-3.5172653198242188,0.5676,0.029250148683786392,50.0,25699,0.002917550504207611,-2.68,1688,15,0.0003,,
1.0,1.055732250213623,26000,520,-3.5540761947631836,0.572,0.036017805337905884,50.0,25899,0.0028479048050940037,-2.7,1701,15,0.0003,,
1.0,-1.3690435886383057,26200,524,-3.6574530601501465,0.5764,0.032645076513290405,50.0,26099,0.0027485957834869623,-2.73,1715,15,0.0003,,
1.0,-2.466078042984009,26400,528,-3.633904218673706,0.5808,0.036163631826639175,50.0,26299,0.0027131536044180393,-2.67,1728,15,0.0003,,
1.0,-2.70701265335083,26600,532,-3.7322545051574707,0.5851999999999999,0.03405538946390152,50.0,26499,0.0026635034009814262,-2.67,1741,15,0.0003,,
1.0,-1.999295949935913,26800,536,-3.4327499866485596,0.5896,0.03625494986772537,50.0,26699,0.0025716519448906183,-2.69,1754,15,0.0003,,
1.0,-0.8500758409500122,27000,540,-3.4466285705566406,0.594,0.033405084162950516,50.0,26899,0.0025765004102140665,-2.68,1767,15,0.0003,,
1.0,-1.9602769613265991,27200,544,-3.389237642288208,0.5983999999999999,0.029280781745910645,50.0,27099,0.0024960548616945744,-2.67,1780,15,0.0003,,
1.0,1.4875757694244385,27400,548,-3.2981555461883545,0.6028,0.030254937708377838,50.0,27299,0.0024954502005130053,-2.74,1793,15,0.0003,,
1.0,2.1557586193084717,27600,552,-3.2662153244018555,0.6072,0.04161885753273964,50.0,27499,0.002471145009621978,-2.75,1806,15,0.0003,,
1.0,-3.1080093383789062,27800,556,-3.4147825241088867,0.6116,0.03737914189696312,50.0,27699,0.00251363986171782,-2.75,1819,15,0.0003,,
1.0,0.6897181868553162,28000,560,-3.1466896533966064,0.616,0.038407716900110245,50.0,27899,0.0024120635353028774,-2.74,1832,15,0.0003,,
1.0,2.5183610916137695,28200,564,-3.187282085418701,0.6204,0.03242921829223633,50.0,28099,0.0023848852142691612,-2.76,1845,15,0.0003,,
1.0,-2.508620023727417,28400,568,-3.2374730110168457,0.6248,0.03892143815755844,50.0,28299,0.002298171166330576,-2.72,1858,15,0.0003,,
1.0,0.6334692239761353,28600,572,-3.2115960121154785,0.6292,0.032864220440387726,50.0,28499,0.0022322346922010183,-2.72,1871,15,0.0003,,
1.0,-1.1843321323394775,28800,576,-3.256389617919922,0.6335999999999999,0.030696522444486618,50.0,28699,0.0022428305819630623,-2.7,1884,15,0.0003,,
1.0,-2.7308688163757324,29000,580,-3.389922618865967,0.638,0.038753218948841095,50.0,28899,0.0021880168933421373,-2.61,1897,15,0.0003,,
1.0,-0.23199155926704407,29200,584,-3.1366167068481445,0.6424,0.046322301030159,50.0,29099,0.0021132801193743944,-2.54,1910,15,0.0003,,
1.0,4.058440685272217,29400,588,-3.0659284591674805,0.6467999999999999,0.031570352613925934,50.0,29299,0.0021051105577498674,-2.52,1923,15,0.0003,,
1.0,-2.3120248317718506,29600,592,-3.21277117729187,0.6512,0.035013146698474884,50.0,29499,0.0021822310518473387,-2.57,1937,15,0.0003,,
1.0,3.3222765922546387,29800,596,-3.0368800163269043,0.6556,0.03329893946647644,50.0,29699,0.0021550050005316734,-2.61,1950,15,0.0003,,
1.0,1.135143518447876,30000,600,-3.0141401290893555,0.66,0.030728906393051147,50.0,29899,0.0021706046536564827,-2.63,1967,15,0.0003,0.015378278413376283,1.0
1.0,1.1517448425292969,30200,604,-3.1040966510772705,0.6644,0.03576800599694252,50.0,30099,0.0021785753779113293,-2.61,1981,15,0.0003,,
1.0,-1.9204249382019043,30400,608,-3.158221483230591,0.6688,0.02630661241710186,50.0,30299,0.002143880585208535,-2.63,1994,15,0.0003,,
1.0,-1.7851409912109375,30600,612,-3.025346517562866,0.6732,0.032618071883916855,50.0,30499,0.0020675978157669306,-2.58,2007,15,0.0003,,
1.0,-1.1098490953445435,30800,616,-3.0845677852630615,0.6776,0.031312406063079834,50.0,30699,0.0020664248149842024,-2.57,2020,15,0.0003,,
1.0,-0.9986660480499268,31000,620,-2.9752211570739746,0.6819999999999999,0.033406976610422134,50.0,30899,0.0021063184831291437,-2.54,2033,15,0.0003,,
1.0,-0.08770217001438141,31200,624,-3.069990634918213,0.6864,0.033523984253406525,50.0,31099,0.002059210790321231,-2.52,2046,15,0.0003,,
1.0,2.374002695083618,31400,628,-2.792651891708374,0.6908,0.028578585013747215,50.0,31299,0.0020446907728910446,-2.54,2060,15,0.0003,,
1.0,-1.4779967069625854,31600,632,-2.9863667488098145,0.6951999999999999,0.029259825125336647,50.0,31499,0.002034568227827549,-2.52,2072,15,0.0003,,
1.0,-0.17152976989746094,31800,636,-2.99599027633667,0.6996,0.02466493472456932,50.0,31699,0.0019372225506231189,-2.49,2085,15,0.0003,,
1.0,-2.339165210723877,32000,640,-2.7775752544403076,0.704,0.03279761224985123,50.0,31899,0.0020034904591739178,-2.63,2098,15,0.0003,,
1.0,1.8237284421920776,32200,644,-2.775074005126953,0.7084,0.028280183672904968,50.0,32099,0.0019405970815569162,-2.66,2111,15,0.0003,,
1.0,-2.382266044616699,32400,648,-3.0144753456115723,0.7128,0.031995393335819244,50.0,32299,0.0018661597277969122,-2.63,2125,15,0.0003,,
1.0,0.7247271537780762,32600,652,-2.8811655044555664,0.7172,0.02650718204677105,50.0,32499,0.001910824328660965,-2.57,2138,15,0.0003,,
1.0,2.8999710083007812,32800,656,-2.6013410091400146,0.7216,0.03517518192529678,50.0,32699,0.0019283555448055267,-2.62,2151,15,0.0003,,
1.0,-0.4029724597930908,33000,660,-2.793968677520752,0.726,0.02880716696381569,50.0,32899,0.001980054657906294,-2.83,2164,15,0.0003,,
1.0,-1.4084994792938232,33200,664,-2.7740440368652344,0.7303999999999999,0.03248921036720276,50.0,33099,0.0018993954872712493,-2.77,2177,15,0.0003,,
1.0,-0.611621618270874,33400,668,-2.7848970890045166,0.7348,0.02815983071923256,50.0,33299,0.0018535938579589128,-2.88,2190,15,0.0003,,
1.0,0.8533286452293396,33600,672,-2.7087841033935547,0.7392,0.03442557901144028,50.0,33499,0.0018570555839687586,-2.85,2203,15,0.0003,,
1.0,-0.18494802713394165,33800,676,-2.7440438270568848,0.7435999999999999,0.018287422135472298,50.0,33699,0.001856121583841741,-2.87,2216,15,0.0003,,
1.0,0.3505289554595947,34000,680,-2.7389779090881348,0.748,0.02752315253019333,50.0,33899,0.0018149125389754772,-2.83,2228,15,0.0003,,
1.0,0.10523691773414612,34200,684,-2.6050260066986084,0.7524,0.02291213721036911,50.0,34099,0.0018657814944162965,-3.08,2242,15,0.0003,,
1.0,0.4023250937461853,34400,688,-2.7460012435913086,0.7568,0.03622015193104744,50.0,34299,0.0018467027693986893,-3.11,2255,15,0.0003,,
1.0,2.024721145629883,34600,692,-2.555403232574463,0.7612,0.034503024071455,50.0,34499,0.0018516883719712496,-3.15,2268,15,0.0003,,
0.9900000095367432,-0.5280067920684814,34800,696,-2.6805813312530518,0.7656,0.03236295282840729,50.0,34699,0.0018010507337749004,-3.4,2282,15,0.0003,,
0.9900000095367432,0.7673267126083374,35000,700,-2.5090160369873047,0.77,0.04939849674701691,50.0,34899,0.0017545633018016815,-3.58,2300,15,0.0003,0.01907879343821249,1.0
