rollout/success_rate,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,curriculum/epsilon,train/critic_loss,time/episodes,train/n_updates,train/actor_loss,time/time_elapsed,train/learning_rate,train/ent_coef_loss,train/ent_coef,eval/clean_success_rate,eval/clean_mean_d
0.009999999776482582,50.0,8200,66,-48.88,0.0,0.13154439628124237,164,8099,-6.815164566040039,123,0.0003,-11.941556930541992,0.09243249893188477,,
0.009999999776482582,50.0,8400,66,-48.71,0.0,0.1212758719921112,168,8299,-6.152890205383301,126,0.0003,-12.271543502807617,0.08756839483976364,,
0.009999999776482582,50.0,8600,66,-48.62,0.0,0.1259956657886505,172,8499,-5.74168062210083,129,0.0003,-12.454434394836426,0.08297739923000336,,
0.009999999776482582,50.0,8800,66,-47.79,0.0,0.11474287509918213,176,8699,-5.405476093292236,132,0.0003,-12.29472827911377,0.07868114858865738,,
0.019999999552965164,50.0,9000,66,-46.76,0.0,0.12652979791164398,180,8899,-5.25257682800293,135,0.0003,-12.416006088256836,0.07465013116598129,,
0.029999999329447746,50.0,9200,66,-45.86,0.0,0.12071721255779266,184,9099,-4.683359622955322,139,0.0003,-11.65195083618164,0.07085204124450684,,
0.03999999910593033,50.0,9400,66,-44.99,0.0,0.13763299584388733,188,9299,-4.679435729980469,142,0.0003,-12.156362533569336,0.06730539351701736,,
0.05999999865889549,50.0,9600,66,-43.89,0.0,0.13425342738628387,192,9499,-4.070169925689697,145,0.0003,-10.63276481628418,0.06396762281656265,,
0.07999999821186066,50.0,9800,66,-42.59,0.0,0.1419999748468399,196,9699,-4.13705587387085,148,0.0003,-11.700054168701172,0.060859378427267075,,
0.10000000149011612,50.0,10000,65,-41.54,0.0,0.13874919712543488,200,9899,-3.6131091117858887,152,0.0003,-11.225101470947266,0.05791255086660385,1.0,0.0275303775869997
0.14000000059604645,50.0,10200,65,-40.15,0.0,0.12961706519126892,204,10099,-3.3339531421661377,155,0.0003,-10.27708911895752,0.05515028163790703,,
0.17000000178813934,50.0,10400,65,-38.42,0.0,0.121881864964962,208,10299,-3.0275673866271973,158,0.0003,-9.694130897521973,0.05252624303102493,,
0.20000000298023224,50.0,10600,65,-36.85,0.0,0.1258322298526764,212,10499,-3.0019383430480957,161,0.0003,-10.390803337097168,0.0500108003616333,,
0.23999999463558197,50.0,10800,65,-34.96,0.0,0.13831445574760437,216,10699,-2.732278823852539,164,0.0003,-10.182523727416992,0.04765177518129349,,
0.2800000011920929,50.0,11000,65,-33.06,0.0,0.1401532143354416,220,10899,-2.683893918991089,167,0.0003,-9.819413185119629,0.04540826007723808,,
0.3199999928474426,50.0,11200,65,-31.16,0.0,0.14788398146629333,224,11099,-2.2169370651245117,170,0.0003,-8.964877128601074,0.043284278362989426,,
0.36000001430511475,50.0,11400,65,-29.31,0.0,0.1256343573331833,228,11299,-2.1896839141845703,174,0.0003,-9.455780029296875,0.04127676039934158,,
0.4000000059604645,50.0,11600,65,-27.56,0.0,0.12939921021461487,232,11499,-2.1902966499328613,177,0.0003,-9.001067161560059,0.03935616463422775,,
0.4399999976158142,50.0,11800,65,-25.72,0.0,0.12022198736667633,236,11699,-2.026501178741455,180,0.0003,-9.004737854003906,0.03755812346935272,,
0.47999998927116394,50.0,12000,65,-23.99,0.0,0.12248953431844711,240,11899,-1.466505527496338,183,0.0003,-8.70348072052002,0.035801950842142105,,
0.5199999809265137,50.0,12200,65,-22.11,0.0,0.12920713424682617,244,12099,-1.6023463010787964,186,0.0003,-8.57141399383545,0.03414750099182129,,
0.5600000023841858,50.0,12400,65,-20.19,0.0,0.11297759413719177,248,12299,-1.7218869924545288,189,0.0003,-8.15742015838623,0.03261413797736168,,
0.6000000238418579,50.0,12600,65,-18.35,0.0,0.13213039934635162,252,12499,-1.4696110486984253,192,0.0003,-7.089534759521484,0.031192058697342873,,
0.6399999856948853,50.0,12800,65,-16.7,0.0,0.11302655935287476,256,12699,-1.1675180196762085,195,0.0003,-7.44692325592041,0.029752083122730255,,
0.6700000166893005,50.0,13000,65,-15.17,0.0,0.09550175070762634,260,12899,-1.0786687135696411,198,0.0003,-7.367134094238281,0.028328562155365944,,
0.7099999785423279,50.0,13200,65,-13.65,0.0,0.15019506216049194,264,13099,-1.12098228931427,201,0.0003,-7.170155048370361,0.027032237499952316,,
0.75,50.0,13400,65,-11.96,0.0,0.15291902422904968,268,13299,-1.181462049484253,204,0.0003,-6.8499436378479,0.02575979009270668,,
0.7900000214576721,50.0,13600,65,-10.29,0.0,0.13375912606716156,272,13499,-1.069557785987854,207,0.0003,-7.477254390716553,0.02453659474849701,,
0.8299999833106995,50.0,13800,65,-9.19,0.0,0.12350980937480927,276,13699,-1.1265286207199097,210,0.0003,-6.8958353996276855,0.023429494351148605,,
0.8600000143051147,50.0,14000,65,-8.4,0.0,0.1398611068725586,280,13899,-0.6627094745635986,213,0.0003,-5.556299686431885,0.022375984117388725,,
0.8899999856948853,50.0,14200,65,-7.35,0.0,0.139225572347641,284,14099,-1.029126763343811,216,0.0003,-6.9539031982421875,0.021323449909687042,,
0.9200000166893005,50.0,14400,65,-6.36,0.0,0.11100894212722778,288,14299,-1.076588749885559,219,0.0003,-5.811442852020264,0.020339688286185265,,
0.9399999976158142,50.0,14600,65,-5.58,0.0,0.15256176888942719,292,14499,-0.9798268675804138,222,0.0003,-7.382254600524902,0.019427265971899033,,
0.9599999785423279,50.0,14800,65,-5.0,0.0,0.15078476071357727,296,14699,-0.7636715769767761,225,0.0003,-5.641571044921875,0.018547747284173965,,
0.9800000190734863,50.0,15000,65,-4.12,0.0,0.1114858090877533,300,14899,-0.8636084198951721,229,0.0003,-5.859987258911133,0.01769542507827282,1.0,0.031170560984790978
0.9800000190734863,50.0,15200,65,-3.6,0.0,0.10260479897260666,304,15099,-0.8113980293273926,232,0.0003,-5.623692989349365,0.01690569333732128,,
0.9900000095367432,50.0,15400,65,-3.45,0.0,0.11595247685909271,308,15299,-0.6813018918037415,235,0.0003,-5.4517436027526855,0.01627342775464058,,
1.0,50.0,15600,65,-3.12,0.0,0.10620161145925522,312,15499,-0.6542872190475464,238,0.0003,-3.790193557739258,0.015525051392614841,,
1.0,50.0,15800,65,-3.1,0.0,0.1109783798456192,316,15699,-0.803368091583252,241,0.0003,-4.398658275604248,0.014851055108010769,,
1.0,50.0,16000,65,-3.05,0.0,0.11066536605358124,320,15899,-0.9615227580070496,245,0.0003,-4.982168197631836,0.014291555620729923,,
1.0,50.0,16200,65,-3.02,0.0,0.12574413418769836,324,16099,-0.8887929320335388,248,0.0003,-3.3614935874938965,0.013734116218984127,,
1.0,50.0,16400,65,-2.99,0.0,0.13819843530654907,328,16299,-1.015974521636963,251,0.0003,-5.132967472076416,0.013215397484600544,,
1.0,50.0,16600,65,-2.83,0.0,0.09335404634475708,332,16499,-0.8166895508766174,254,0.0003,-3.052039384841919,0.012708972208201885,,
1.0,50.0,16800,65,-2.76,0.0,0.10651234537363052,336,16699,-0.9894109964370728,257,0.0003,-2.322740077972412,0.012344606220722198,,
1.0,50.0,17000,65,-2.56,0.0,0.09944340586662292,340,16899,-1.0883586406707764,260,0.0003,-2.939054250717163,0.011918247677385807,,
1.0,50.0,17200,65,-2.5,0.0,0.1030203104019165,344,17099,-0.9906261563301086,263,0.0003,-3.7221457958221436,0.011518405750393867,,
1.0,50.0,17400,65,-2.47,0.0,0.12148474156856537,348,17299,-0.6188455820083618,266,0.0003,-2.9484856128692627,0.011136948131024837,,
1.0,50.0,17600,65,-2.51,0.0,0.08412735164165497,352,17499,-1.0461292266845703,269,0.0003,-0.717615008354187,0.010866963304579258,,
1.0,50.0,17800,65,-2.38,0.0,0.10632447898387909,356,17699,-0.9921119809150696,272,0.0003,0.23533602058887482,0.01080949418246746,,
1.0,50.0,18000,65,-2.34,0.0,0.12339961528778076,360,17899,-1.0084240436553955,275,0.0003,0.6662511825561523,0.010788294486701488,,
1.0,50.0,18200,65,-2.33,0.0,0.08501911908388138,364,18099,-1.1422282457351685,278,0.0003,-0.48076075315475464,0.010741773061454296,,
1.0,50.0,18400,65,-2.25,0.0,0.07599256932735443,368,18299,-1.0888736248016357,281,0.0003,0.22756752371788025,0.010733534581959248,,
1.0,50.0,18600,65,-2.13,0.0,0.09132101386785507,372,18499,-1.4860174655914307,284,0.0003,-1.5278904438018799,0.010732654482126236,,
1.0,50.0,18800,65,-2.14,0.0,0.09578564763069153,376,18699,-1.5067486763000488,287,0.0003,-1.7926557064056396,0.010755873285233974,,
1.0,50.0,19000,65,-2.05,0.0,0.08012275397777557,380,18899,-1.358801245689392,291,0.0003,-0.8705437183380127,0.010769683867692947,,
1.0,50.0,19200,65,-2.07,0.0,0.08038882911205292,384,19099,-1.549129843711853,294,0.0003,-0.8106931447982788,0.010732736438512802,,
1.0,50.0,19400,65,-2.0,0.0,0.08212994784116745,388,19299,-1.4852774143218994,297,0.0003,-1.474748134613037,0.010494066402316093,,
1.0,50.0,19600,65,-1.98,0.0,0.07743816077709198,392,19499,-1.5903648138046265,300,0.0003,-0.4150739312171936,0.010336111299693584,,
1.0,50.0,19800,65,-1.95,0.0,0.09134872257709503,396,19699,-1.5660403966903687,303,0.0003,1.269519567489624,0.010128466412425041,,
1.0,50.0,20000,64,-1.96,0.0,0.06607192754745483,400,19899,-1.658216953277588,307,0.0003,-0.4466821551322937,0.010046115145087242,1.0,0.008149921177717966
1.0,50.0,20200,65,-1.99,0.0,0.07288144528865814,404,20099,-1.7422964572906494,310,0.0003,-0.7829630374908447,0.010041512548923492,,
1.0,50.0,20400,65,-1.95,0.0,0.07041116058826447,408,20299,-1.5144089460372925,313,0.0003,1.6121165752410889,0.009814716875553131,,
1.0,50.0,20600,65,-1.92,0.0,0.07721442729234695,412,20499,-1.6266924142837524,316,0.0003,0.4227210283279419,0.00968710146844387,,
1.0,50.0,20800,65,-1.9,0.0,0.07686619460582733,416,20699,-1.9508246183395386,319,0.0003,-0.9501458406448364,0.009505399502813816,,
1.0,50.0,21000,65,-1.95,0.0,0.07632128149271011,420,20899,-1.8939951658248901,322,0.0003,-0.12474916875362396,0.009291939437389374,,
1.0,50.0,21200,65,-1.95,0.0,0.07590726017951965,424,21099,-2.007871627807617,325,0.0003,-1.0084257125854492,0.009102550335228443,,
1.0,50.0,21400,65,-1.9,0.0,0.06572668254375458,428,21299,-1.8352235555648804,328,0.0003,-0.7577852010726929,0.009135994128882885,,
1.0,50.0,21600,65,-1.87,0.0,0.06438666582107544,432,21499,-1.9209578037261963,331,0.0003,-0.3087479770183563,0.009051459841430187,,
1.0,50.0,21800,65,-1.86,0.0,0.06358876824378967,436,21699,-2.0006582736968994,334,0.0003,-0.6076712608337402,0.008843330666422844,,
1.0,50.0,22000,65,-1.86,0.0,0.07403005659580231,440,21899,-1.9190747737884521,337,0.0003,0.4699562191963196,0.008761432953178883,,
1.0,50.0,22200,65,-1.9,0.0,0.07839794456958771,444,22099,-1.9535589218139648,340,0.0003,-0.6754854917526245,0.008490807376801968,,
1.0,50.0,22400,65,-1.95,0.0,0.05603395402431488,448,22299,-2.1790308952331543,344,0.0003,0.0009305141866207123,0.008348044008016586,,
1.0,50.0,22600,65,-1.96,0.0,0.048079997301101685,452,22499,-2.228428840637207,347,0.0003,0.7597941160202026,0.00835067592561245,,
1.0,50.0,22800,65,-1.95,0.0,0.07221496850252151,456,22699,-2.093238353729248,350,0.0003,1.1066277027130127,0.008232555352151394,,
1.0,50.0,23000,65,-1.94,0.0,0.05985812470316887,460,22899,-2.102064847946167,353,0.0003,-1.1042982339859009,0.008106919936835766,,
1.0,50.0,23200,65,-1.93,0.0,0.061311375349760056,464,23099,-2.2328999042510986,356,0.0003,-0.9400439858436584,0.007924895733594894,,
1.0,50.0,23400,65,-1.95,0.0,0.061100155115127563,468,23299,-2.2632944583892822,359,0.0003,0.6982507705688477,0.00786515511572361,,
1.0,50.0,23600,65,-1.96,0.0,0.06872600317001343,472,23499,-2.1077589988708496,362,0.0003,0.23073145747184753,0.007828292436897755,,
1.0,50.0,23800,65,-1.94,0.0,0.05939145013689995,476,23699,-2.1692514419555664,365,0.0003,-0.4596572518348694,0.007791881449520588,,
1.0,50.0,24000,65,-1.91,0.0,0.06611841917037964,480,23899,-2.2234842777252197,368,0.0003,-2.479015827178955,0.007572805974632502,,
1.0,50.0,24200,65,-1.93,0.0,0.0537649542093277,484,24099,-2.421823501586914,371,0.0003,-0.4897322654724121,0.007361280266195536,,
1.0,50.0,24400,65,-1.92,0.0,0.05340643227100372,488,24299,-2.4080851078033447,374,0.0003,-1.5499855279922485,0.00730087049305439,,
1.0,50.0,24600,65,-1.9,0.0,0.05678301304578781,492,24499,-2.4750077724456787,377,0.0003,-0.4441702365875244,0.007110069505870342,,
1.0,50.0,24800,65,-1.88,0.0,0.0638820007443428,496,24699,-2.707350969314575,380,0.0003,-1.3013821840286255,0.0070416745729744434,,
1.0,50.0,25000,64,-1.83,0.0,0.05927884578704834,500,24899,-2.339404582977295,385,0.0003,-1.1849051713943481,0.0068678539246320724,1.0,0.013635133325223087
1.0,50.0,25200,64,-1.83,0.0,0.057264480739831924,504,25099,-2.3182058334350586,388,0.0003,-1.1067345142364502,0.006853701546788216,,
1.0,50.0,25400,64,-1.81,0.0,0.05648430809378624,508,25299,-2.39620041847229,391,0.0003,0.8287737369537354,0.006819481961429119,,
1.0,50.0,25600,64,-1.8,0.0,0.06795401871204376,512,25499,-2.335667371749878,394,0.0003,0.07870751619338989,0.006696611642837524,,
1.0,50.0,25800,64,-1.81,0.0,0.0559738427400589,516,25699,-2.331221103668213,397,0.0003,1.4377988576889038,0.006506310775876045,,
1.0,50.0,26000,64,-1.79,0.0,0.05304080247879028,520,25899,-2.5396292209625244,400,0.0003,0.41295725107192993,0.006376705132424831,,
1.0,50.0,26200,64,-1.77,0.0,0.04770625755190849,524,26099,-2.645418882369995,403,0.0003,-1.670469045639038,0.006301737856119871,,
1.0,50.0,26400,64,-1.79,0.0,0.05994249880313873,528,26299,-2.2062392234802246,406,0.0003,-0.2440730333328247,0.0060789030976593494,,
1.0,50.0,26600,64,-1.83,0.0,0.055301837623119354,532,26499,-2.1975038051605225,409,0.0003,-0.8240047693252563,0.0060294512659311295,,
1.0,50.0,26800,64,-1.81,0.0,0.05056563764810562,536,26699,-2.4863693714141846,412,0.0003,0.6496437191963196,0.0059929112903773785,,
1.0,50.0,27000,64,-1.78,0.0,0.048690520226955414,540,26899,-2.3481898307800293,415,0.0003,-0.1658932864665985,0.005878987722098827,,
1.0,50.0,27200,64,-1.77,0.0,0.04166483134031296,544,27099,-2.2639718055725098,418,0.0003,-1.2216746807098389,0.0057877241633832455,,
1.0,50.0,27400,64,-1.75,0.0,0.051939934492111206,548,27299,-2.4764745235443115,421,0.0003,0.6065951585769653,0.005767086986452341,,
1.0,50.0,27600,64,-1.7,0.0,0.04548615962266922,552,27499,-2.184581995010376,424,0.0003,1.0254789590835571,0.005586737301200628,,
1.0,50.0,27800,64,-1.69,0.0,0.04850826784968376,556,27699,-2.310189723968506,427,0.0003,0.9951045513153076,0.005469056311994791,,
1.0,50.0,28000,64,-1.67,0.0,0.04792895168066025,560,27899,-2.280076265335083,430,0.0003,0.11677271127700806,0.005470277275890112,,
1.0,50.0,28200,65,-1.65,0.0,0.04362410306930542,564,28099,-2.2004337310791016,433,0.0003,1.52402925491333,0.005497395992279053,,
1.0,50.0,28400,65,-1.65,0.0,0.04178007319569588,568,28299,-2.2368946075439453,436,0.0003,0.9729967713356018,0.005550190806388855,,
1.0,50.0,28600,65,-1.62,0.0,0.04136468470096588,572,28499,-2.477879285812378,439,0.0003,-0.013448551297187805,0.005560972727835178,,
1.0,50.0,28800,65,-1.61,0.0,0.04575428366661072,576,28699,-2.375331401824951,442,0.0003,-0.8772838115692139,0.005457302555441856,,
1.0,50.0,29000,65,-1.62,0.0,0.044177159667015076,580,28899,-2.4466753005981445,445,0.0003,0.31515365839004517,0.0053846570663154125,,
1.0,50.0,29200,65,-1.63,0.0,0.04995433986186981,584,29099,-2.4615702629089355,448,0.0003,-2.408958673477173,0.00537841347977519,,
1.0,50.0,29400,65,-1.61,0.0,0.0497368723154068,588,29299,-2.5597352981567383,451,0.0003,-3.0059356689453125,0.005328272003680468,,
1.0,50.0,29600,65,-1.58,0.0,0.04080221801996231,592,29499,-2.4438648223876953,455,0.0003,0.047742441296577454,0.005334434099495411,,
1.0,50.0,29800,65,-1.6,0.0,0.0358622744679451,596,29699,-2.1243343353271484,458,0.0003,-0.1431857943534851,0.005254764575511217,,
1.0,50.0,30000,64,-1.65,0.0,0.04289177060127258,600,29899,-2.3730809688568115,462,0.0003,0.12410229444503784,0.005292287562042475,1.0,0.015967022202083268
1.0,50.0,30200,64,-1.62,0.0,0.041107431054115295,604,30099,-2.4890942573547363,465,0.0003,-0.08117038011550903,0.005296632647514343,,
1.0,50.0,30400,64,-1.65,0.0,0.039743661880493164,608,30299,-2.234355926513672,468,0.0003,1.5619621276855469,0.005228458903729916,,
1.0,50.0,30600,64,-1.69,0.0,0.04112558811903,612,30499,-2.301973342895508,471,0.0003,-0.8226486444473267,0.005178618244826794,,
1.0,50.0,30800,64,-1.72,0.0,0.043109338730573654,616,30699,-2.4525983333587646,474,0.0003,0.5083286762237549,0.005170823540538549,,
1.0,50.0,31000,64,-1.72,0.0,0.03449679911136627,620,30899,-2.5810587406158447,477,0.0003,-1.7157135009765625,0.005096362438052893,,
1.0,50.0,31200,64,-1.74,0.0,0.05196816474199295,624,31099,-2.4286115169525146,480,0.0003,-0.9686270952224731,0.004931145813316107,,
1.0,50.0,31400,64,-1.73,0.0,0.05390145629644394,628,31299,-2.4952218532562256,483,0.0003,-0.9475665092468262,0.004852022510021925,,
1.0,50.0,31600,64,-1.71,0.0,0.03687683492898941,632,31499,-2.3897526264190674,486,0.0003,1.8719534873962402,0.004867571871727705,,
1.0,50.0,31800,64,-1.77,0.0,0.05617685616016388,636,31699,-2.3506431579589844,489,0.0003,0.01628374308347702,0.004890851676464081,,
1.0,50.0,32000,64,-1.79,0.0,0.041049081832170486,640,31899,-2.3874902725219727,492,0.0003,0.9559887647628784,0.004848521202802658,,
1.0,50.0,32200,64,-1.74,0.0,0.04151613637804985,644,32099,-2.1659834384918213,495,0.0003,-0.9297205209732056,0.0048734224401414394,,
1.0,50.0,32400,64,-1.72,0.0,0.03965235501527786,648,32299,-2.4250988960266113,501,0.0003,-0.5116809010505676,0.004813747480511665,,
1.0,50.0,32600,64,-1.73,0.0,0.04266258329153061,652,32499,-2.2010128498077393,505,0.0003,0.9747655391693115,0.004708732943981886,,
1.0,50.0,32800,64,-1.75,0.0,0.03285166621208191,656,32699,-2.2548389434814453,510,0.0003,-0.36827749013900757,0.004505116026848555,,
1.0,50.0,33000,64,-1.78,0.0,0.03758201748132706,660,32899,-2.263242721557617,513,0.0003,-1.2247142791748047,0.0045998720452189445,,
1.0,50.0,33200,64,-1.75,0.0,0.03792718052864075,664,33099,-2.4527792930603027,517,0.0003,-1.327946662902832,0.004581506364047527,,
1.0,50.0,33400,64,-1.73,0.0,0.03247566521167755,668,33299,-2.1170220375061035,521,0.0003,0.16907191276550293,0.004460381809622049,,
1.0,50.0,33600,64,-1.75,0.0,0.03922445699572563,672,33499,-2.477919340133667,524,0.0003,-2.037606716156006,0.0043539730831980705,,
1.0,50.0,33800,63,-1.77,0.0,0.03153538703918457,676,33699,-2.2546546459198,528,0.0003,-1.270343542098999,0.004340031184256077,,
1.0,50.0,34000,63,-1.76,0.0,0.04452388733625412,680,33899,-2.367915630340576,531,0.0003,-0.6270827651023865,0.004332924261689186,,
1.0,50.0,34200,63,-1.7,0.0,0.03835633397102356,684,34099,-2.4798576831817627,535,0.0003,0.33732759952545166,0.004342997912317514,,
1.0,50.0,34400,63,-1.72,0.0,0.04160935804247856,688,34299,-2.469313144683838,538,0.0003,0.33810287714004517,0.0042990148067474365,,
1.0,50.0,34600,63,-1.74,0.0,0.038737453520298004,692,34499,-2.3056275844573975,542,0.0003,-1.340657353401184,0.004218884743750095,,
1.0,50.0,34800,63,-1.72,0.0,0.03530658408999443,696,34699,-2.2297849655151367,545,0.0003,-0.5646959543228149,0.004151318687945604,,
1.0,50.0,35000,63,-1.68,0.0,0.03052634745836258,700,34899,-2.224283456802368,550,0.0003,1.4373549222946167,0.004155983217060566,1.0,0.02117412428104403
1.0,50.0,35200,63,-1.69,0.0,0.0449662059545517,704,35099,-2.1626486778259277,553,0.0003,2.937056064605713,0.004094858653843403,,
1.0,50.0,35400,63,-1.66,0.0,0.05093111842870712,708,35299,-2.3859033584594727,557,0.0003,-2.309026002883911,0.004057973623275757,,
1.0,50.0,35600,63,-1.62,0.0,0.037841975688934326,712,35499,-2.3056983947753906,560,0.0003,-1.0142379999160767,0.0040168254636228085,,
1.0,50.0,35800,63,-1.59,0.0,0.03544461354613304,716,35699,-2.30177640914917,564,0.0003,-0.128719300031662,0.004081065766513348,,
1.0,50.0,36000,63,-1.6,0.0,0.03545365855097771,720,35899,-2.264164447784424,567,0.0003,-3.6343741416931152,0.003968099132180214,,
1.0,50.0,36200,63,-1.61,0.0,0.033333174884319305,724,36099,-2.2202835083007812,570,0.0003,0.16273128986358643,0.00394593458622694,,
1.0,50.0,36400,63,-1.62,0.0,0.0369197279214859,728,36299,-2.4330432415008545,574,0.0003,0.2555595338344574,0.003824169747531414,,
1.0,50.0,36600,63,-1.6,0.0,0.030329231172800064,732,36499,-2.251065492630005,577,0.0003,-1.0769686698913574,0.003901750547811389,,
