train/actor_loss,train/ent_coef_loss,train/n_updates,time/episodes,time/fps,train/ent_coef,time/total_timesteps,curriculum/epsilon,rollout/success_rate,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,rollout/ep_len_mean,time/time_elapsed,eval/clean_success_rate,eval/clean_mean_d
-3.886355400085449,-10.182839393615723,10299,208,14,0.05283000320196152,10400,0.037488,0.28999999165534973,-34.04,0.1410762369632721,0.0003,50.0,707,,
-3.840664863586426,-9.926263809204102,10499,212,14,0.05031416937708855,10600,0.041888,0.33000001311302185,-32.12,0.1224137395620346,0.0003,50.0,720,,
-3.426755428314209,-9.051834106445312,10699,216,14,0.04795101657509804,10800,0.046287999999999996,0.3700000047683716,-30.24,0.11793811619281769,0.0003,50.0,733,,
-3.4074296951293945,-9.035469055175781,10899,220,14,0.04570261016488075,11000,0.050688,0.4099999964237213,-28.4,0.1331387758255005,0.0003,50.0,747,,
-3.37294602394104,-8.485788345336914,11099,224,14,0.04357317090034485,11200,0.055088,0.44999998807907104,-26.55,0.11782523989677429,0.0003,50.0,760,,
-3.3427999019622803,-9.455703735351562,11299,228,14,0.04152515530586243,11400,0.059488,0.49000000953674316,-24.81,0.13992977142333984,0.0003,50.0,772,,
-3.0162813663482666,-7.683911323547363,11499,232,14,0.039617836475372314,11600,0.063888,0.5299999713897705,-22.94,0.11548563838005066,0.0003,50.0,785,,
-3.1889452934265137,-7.88771915435791,11699,236,14,0.03782770410180092,11800,0.068288,0.5699999928474426,-21.08,0.1065634936094284,0.0003,50.0,798,,
-3.166718006134033,-8.685338973999023,11899,240,14,0.036082033067941666,12000,0.072688,0.6100000143051147,-19.22,0.11342285573482513,0.0003,50.0,811,,
-2.9298388957977295,-7.182948589324951,12099,244,14,0.03442176431417465,12200,0.077088,0.6499999761581421,-17.37,0.14318177103996277,0.0003,50.0,824,,
-3.0281054973602295,-7.815611362457275,12299,248,14,0.032808080315589905,12400,0.08148799999999999,0.6899999976158142,-15.67,0.09709230065345764,0.0003,50.0,837,,
-3.187309741973877,-8.115918159484863,12499,252,14,0.031327731907367706,12600,0.08588799999999999,0.7300000190734863,-13.91,0.10783020406961441,0.0003,50.0,850,,
-2.9041693210601807,-7.077569484710693,12699,256,14,0.02984374389052391,12800,0.090288,0.7699999809265137,-12.25,0.10736091434955597,0.0003,50.0,862,,
-3.168724775314331,-6.521509170532227,12899,260,14,0.028467928990721703,13000,0.094688,0.8100000023841858,-10.85,0.10395283997058868,0.0003,50.0,875,,
-3.058232307434082,-6.353666305541992,13099,264,14,0.02718450129032135,13200,0.099088,0.8399999737739563,-9.13,0.09182198345661163,0.0003,50.0,888,,
-2.7676353454589844,-5.867828369140625,13299,268,14,0.025875812396407127,13400,0.103488,0.8600000143051147,-8.09,0.0997283011674881,0.0003,50.0,901,,
-2.938649892807007,-6.938735008239746,13499,272,14,0.02463744953274727,13600,0.107888,0.8999999761581421,-6.67,0.11304055899381638,0.0003,50.0,914,,
-2.7746853828430176,-5.887303829193115,13699,276,14,0.02348466031253338,13800,0.112288,0.9100000262260437,-5.72,0.0829823762178421,0.0003,50.0,926,,
-3.0159401893615723,-6.830676555633545,13899,280,14,0.02241300232708454,14000,0.116688,0.9399999976158142,-4.7,0.10003703832626343,0.0003,50.0,939,,
-2.984496593475342,-5.274179458618164,14099,284,14,0.021391810849308968,14200,0.121088,0.949999988079071,-3.9,0.08255533874034882,0.0003,50.0,952,,
-2.93212890625,-5.7463297843933105,14299,288,14,0.020406872034072876,14400,0.125488,0.9700000286102295,-3.2,0.09497682005167007,0.0003,50.0,965,,
-2.7583706378936768,-5.944157123565674,14499,292,14,0.01951207034289837,14600,0.129888,0.9900000095367432,-2.68,0.12442994862794876,0.0003,50.0,978,,
-2.915386438369751,-4.030365943908691,14699,296,14,0.018674887716770172,14800,0.134288,0.9900000095367432,-2.56,0.09772656857967377,0.0003,50.0,991,,
-3.022984027862549,-5.528528213500977,14899,300,14,0.017876988276839256,15000,0.138688,0.9900000095367432,-2.32,0.08939830958843231,0.0003,50.0,1008,1.0,0.017051059872425674
-3.043731689453125,-4.148393154144287,15099,304,14,0.017120100557804108,15200,0.143088,1.0,-2.17,0.09266932308673859,0.0003,50.0,1021,,
-2.8047051429748535,-3.733959674835205,15299,308,14,0.01637188531458378,15400,0.147488,1.0,-2.1,0.07692667096853256,0.0003,50.0,1034,,
-3.0049049854278564,-4.040760040283203,15499,312,14,0.015674490481615067,15600,0.151888,1.0,-2.14,0.08302547037601471,0.0003,50.0,1047,,
-2.8184056282043457,-4.70878267288208,15699,316,14,0.015010975301265717,15800,0.15628799999999998,1.0,-2.14,0.106925368309021,0.0003,50.0,1060,,
-2.89976167678833,-4.013479232788086,15899,320,14,0.014361481182277203,16000,0.160688,1.0,-2.07,0.08572116494178772,0.0003,50.0,1073,,
-2.9630637168884277,-3.8624393939971924,16099,324,14,0.0137599166482687,16200,0.16508799999999998,1.0,-2.05,0.0796586275100708,0.0003,50.0,1085,,
-2.784270763397217,-2.7671682834625244,16299,328,14,0.01320502907037735,16400,0.169488,1.0,-2.04,0.08505077660083771,0.0003,50.0,1098,,
-3.125337600708008,-2.519843339920044,16499,332,14,0.012657590210437775,16600,0.173888,1.0,-2.0,0.0728113055229187,0.0003,50.0,1111,,
-2.952122688293457,-2.0452661514282227,16699,336,14,0.012164358980953693,16800,0.178288,1.0,-1.98,0.08816996216773987,0.0003,50.0,1124,,
-3.0433146953582764,-4.610750198364258,16899,340,14,0.011698979884386063,17000,0.182688,1.0,-1.97,0.10268564522266388,0.0003,50.0,1136,,
-2.7541773319244385,-3.579239845275879,17099,344,14,0.01119406521320343,17200,0.187088,1.0,-1.98,0.08552055060863495,0.0003,50.0,1149,,
-2.878980875015259,-2.2835309505462646,17299,348,14,0.01067276019603014,17400,0.191488,1.0,-2.01,0.07942968606948853,0.0003,50.0,1162,,
-2.9769182205200195,-3.4368796348571777,17499,352,14,0.010254519991576672,17600,0.195888,1.0,-1.97,0.06296712160110474,0.0003,50.0,1175,,
-2.822915554046631,-2.610351800918579,17699,356,14,0.009845813736319542,17800,0.200288,1.0,-1.94,0.0679304301738739,0.0003,50.0,1188,,
-2.903701066970825,-1.6089389324188232,17899,360,14,0.0095165204256773,18000,0.20468799999999998,1.0,-1.91,0.07115595042705536,0.0003,50.0,1200,,
-2.7970376014709473,-2.7918174266815186,18099,364,14,0.009216859936714172,18200,0.209088,1.0,-1.92,0.06828905642032623,0.0003,50.0,1213,,
-3.016535758972168,-1.3701459169387817,18299,368,15,0.00895757507532835,18400,0.21348799999999998,1.0,-1.9,0.06960959732532501,0.0003,50.0,1225,,
-2.887533664703369,-3.0055654048919678,18499,372,15,0.00865535531193018,18600,0.217888,1.0,-1.86,0.07994517683982849,0.0003,50.0,1238,,
-2.7900731563568115,0.7694006562232971,18699,376,15,0.0083689009770751,18800,0.22228799999999999,1.0,-1.87,0.08069421350955963,0.0003,50.0,1251,,
-2.9984359741210938,-0.5942567586898804,18899,380,15,0.00815268699079752,19000,0.226688,1.0,-1.82,0.05684627965092659,0.0003,50.0,1264,,
-2.8766446113586426,-0.6012294292449951,19099,384,15,0.007987439632415771,19200,0.231088,1.0,-1.8,0.07093791663646698,0.0003,50.0,1276,,
-2.8689756393432617,-0.25987085700035095,19299,388,15,0.0077258385717868805,19400,0.235488,1.0,-1.8,0.06909306347370148,0.0003,50.0,1289,,
-2.90995192527771,-2.7726826667785645,19499,392,15,0.007554257288575172,19600,0.239888,1.0,-1.79,0.0810651183128357,0.0003,50.0,1302,,
-3.0135889053344727,-2.082090377807617,19699,396,15,0.007388914469629526,19800,0.244288,1.0,-1.83,0.06250068545341492,0.0003,50.0,1315,,
-3.0797524452209473,-1.6769108772277832,19899,400,15,0.007161922752857208,20000,0.248688,1.0,-1.84,0.06455067545175552,0.0003,50.0,1332,1.0,0.017347131015234163
-3.0401148796081543,-2.236611843109131,20099,404,15,0.007006466388702393,20200,0.253088,1.0,-1.82,0.05523432791233063,0.0003,50.0,1345,,
-2.770998477935791,0.7392517328262329,20299,408,15,0.006915111094713211,20400,0.257488,1.0,-1.85,0.06023566797375679,0.0003,50.0,1358,,
-3.1846461296081543,-0.09511199593544006,20499,412,15,0.006886791903525591,20600,0.261888,1.0,-1.81,0.07525946944952011,0.0003,50.0,1371,,
-3.13932728767395,0.7840303182601929,20699,416,15,0.006763696204870939,20800,0.26628799999999997,1.0,-1.79,0.0681450217962265,0.0003,50.0,1384,,
-3.151334285736084,-0.864857017993927,20899,420,15,0.0067398943938314915,21000,0.270688,1.0,-1.82,0.055761903524398804,0.0003,50.0,1397,,
-2.995579242706299,2.576075315475464,21099,424,15,0.00685928575694561,21200,0.275088,1.0,-1.82,0.05450432002544403,0.0003,50.0,1409,,
-3.1290369033813477,-0.6636965274810791,21299,428,15,0.006927157286554575,21400,0.279488,1.0,-1.81,0.053081780672073364,0.0003,50.0,1422,,
-3.0275001525878906,-1.6893974542617798,21499,432,15,0.006661965977400541,21600,0.283888,1.0,-1.85,0.05641499161720276,0.0003,50.0,1435,,
-3.1035685539245605,-0.01621045172214508,21699,436,15,0.006589537486433983,21800,0.288288,1.0,-1.87,0.05944292992353439,0.0003,50.0,1448,,
-3.2485878467559814,-2.074075698852539,21899,440,15,0.006574638653546572,22000,0.292688,1.0,-1.9,0.051951512694358826,0.0003,50.0,1461,,
-2.8594586849212646,-0.8109087944030762,22099,444,15,0.006565252784639597,22200,0.297088,1.0,-1.87,0.05172722041606903,0.0003,50.0,1474,,
-2.8757200241088867,-0.4531552195549011,22299,448,15,0.006345826201140881,22400,0.301488,1.0,-1.87,0.04734071344137192,0.0003,50.0,1487,,
-3.0240747928619385,-2.547222137451172,22499,452,15,0.006080938037484884,22600,0.305888,1.0,-1.89,0.057942986488342285,0.0003,50.0,1500,,
-3.0589919090270996,-0.4269803762435913,22699,456,15,0.005857952870428562,22800,0.310288,1.0,-1.91,0.05072123184800148,0.0003,50.0,1515,,
-2.9988467693328857,-0.4807405173778534,22899,460,15,0.005769482813775539,23000,0.31468799999999997,1.0,-1.92,0.041754573583602905,0.0003,50.0,1527,,
-2.8076891899108887,1.1678743362426758,23099,464,15,0.005639636889100075,23200,0.319088,1.0,-1.92,0.051216769963502884,0.0003,50.0,1540,,
-3.0133018493652344,-1.5976650714874268,23299,468,15,0.005659933667629957,23400,0.323488,1.0,-1.91,0.04950056970119476,0.0003,50.0,1553,,
-2.9275741577148438,-1.7101751565933228,23499,472,15,0.005525105632841587,23600,0.327888,1.0,-1.91,0.0596700981259346,0.0003,50.0,1566,,
-2.899216651916504,-0.9981842041015625,23699,476,15,0.005482377950102091,23800,0.332288,1.0,-1.92,0.0528583824634552,0.0003,50.0,1579,,
-2.920226812362671,-0.47820794582366943,23899,480,15,0.005334210116416216,24000,0.336688,1.0,-1.95,0.05049855262041092,0.0003,50.0,1592,,
-2.8696951866149902,-0.3834552764892578,24099,484,15,0.005135302897542715,24200,0.341088,1.0,-1.99,0.03756188601255417,0.0003,50.0,1605,,
-2.9902243614196777,-0.28781160712242126,24299,488,15,0.004998314194381237,24400,0.345488,1.0,-2.0,0.051870644092559814,0.0003,50.0,1618,,
-2.9081473350524902,-0.9492053985595703,24499,492,15,0.004971310030668974,24600,0.349888,1.0,-1.98,0.0530611053109169,0.0003,50.0,1632,,
-2.8002939224243164,-0.9063361287117004,24699,496,15,0.004794210195541382,24800,0.354288,1.0,-1.98,0.045514389872550964,0.0003,50.0,1645,,
-2.9177370071411133,-1.5707428455352783,24899,500,15,0.0047801099717617035,25000,0.358688,1.0,-1.99,0.04789254814386368,0.0003,50.0,1663,1.0,0.0086015188258678
-2.810039520263672,2.731541395187378,25099,504,15,0.004827192053198814,25200,0.36308799999999997,1.0,-2.01,0.048232678323984146,0.0003,50.0,1676,,
-2.910595178604126,-0.5027406215667725,25299,508,15,0.004798491485416889,25400,0.367488,1.0,-2.02,0.047743719071149826,0.0003,50.0,1689,,
-2.707656145095825,-0.12419095635414124,25499,512,15,0.0047479476779699326,25600,0.371888,1.0,-2.01,0.04323061183094978,0.0003,50.0,1703,,
-2.7884654998779297,-1.1274011135101318,25699,516,15,0.004736652597784996,25800,0.376288,1.0,-1.99,0.03798651695251465,0.0003,50.0,1716,,
-2.915989637374878,-0.3406675457954407,25899,520,15,0.00471220538020134,26000,0.38068799999999997,1.0,-1.99,0.042355604469776154,0.0003,50.0,1730,,
-2.7001450061798096,1.5706489086151123,26099,524,15,0.0046811094507575035,26200,0.385088,1.0,-1.99,0.05973901227116585,0.0003,50.0,1744,,
-2.682269334793091,0.5393825769424438,26299,528,15,0.004598505795001984,26400,0.389488,1.0,-2.04,0.03560599312186241,0.0003,50.0,1759,,
-2.862393379211426,-2.1277754306793213,26499,532,14,0.0044248756021261215,26600,0.393888,1.0,-2.06,0.039254166185855865,0.0003,50.0,1773,,
-2.6498324871063232,1.8114948272705078,26699,536,14,0.004318504128605127,26800,0.398288,1.0,-2.09,0.04617905616760254,0.0003,50.0,1787,,
-2.7284278869628906,0.6396153569221497,26899,540,14,0.004283796530216932,27000,0.402688,1.0,-2.07,0.03420201689004898,0.0003,50.0,1800,,
-2.764045000076294,-0.9889662265777588,27099,544,14,0.00419740192592144,27200,0.407088,1.0,-2.13,0.04266703501343727,0.0003,50.0,1814,,
-2.800747871398926,-1.2380412817001343,27299,548,14,0.004109874367713928,27400,0.41148799999999996,1.0,-2.14,0.047401491552591324,0.0003,50.0,1827,,
-2.5673153400421143,0.6756383180618286,27499,552,14,0.004135871771723032,27600,0.415888,1.0,-2.13,0.04375544562935829,0.0003,50.0,1840,,
-2.5683398246765137,1.4035724401474,27699,556,15,0.004145426210016012,27800,0.420288,1.0,-2.15,0.036082200706005096,0.0003,50.0,1853,,
-2.6871347427368164,-1.351083517074585,27899,560,15,0.004126076120883226,28000,0.424688,1.0,-2.1,0.0379289835691452,0.0003,50.0,1866,,
-2.6733694076538086,0.21354468166828156,28099,564,15,0.004187863785773516,28200,0.42908799999999997,1.0,-2.08,0.044097281992435455,0.0003,50.0,1879,,
-2.5028467178344727,-0.17068612575531006,28299,568,15,0.00419369712471962,28400,0.433488,1.0,-2.11,0.03767014294862747,0.0003,50.0,1892,,
-2.529062032699585,0.5687057375907898,28499,572,15,0.00417373375967145,28600,0.437888,1.0,-2.12,0.05100521445274353,0.0003,50.0,1905,,
-2.620962619781494,0.25862056016921997,28699,576,15,0.00402830122038722,28800,0.442288,1.0,-2.12,0.03670690953731537,0.0003,50.0,1918,,
-2.4707441329956055,0.8733964562416077,28899,580,15,0.00397710083052516,29000,0.446688,1.0,-2.12,0.03998878598213196,0.0003,50.0,1931,,
-2.5812079906463623,-1.9689558744430542,29099,584,15,0.003938432317227125,29200,0.451088,1.0,-2.1,0.040259987115859985,0.0003,50.0,1944,,
-2.493180751800537,-1.3857777118682861,29299,588,15,0.0038542936090379953,29400,0.455488,1.0,-2.09,0.04443740099668503,0.0003,50.0,1957,,
-2.319519519805908,0.5041293501853943,29499,592,15,0.003733136225491762,29600,0.45988799999999996,1.0,-2.1,0.046416275203228,0.0003,50.0,1970,,
-2.492551326751709,0.5219072103500366,29699,596,15,0.0036513302475214005,29800,0.464288,1.0,-2.06,0.037395328283309937,0.0003,50.0,1983,,
-2.296529769897461,1.7142696380615234,29899,600,14,0.0036630192771553993,30000,0.468688,1.0,-2.09,0.032851677387952805,0.0003,50.0,2001,1.0,0.013701382091791503
-2.3913514614105225,0.10475566983222961,30099,604,14,0.003672536928206682,30200,0.473088,1.0,-2.1,0.039091289043426514,0.0003,50.0,2013,,
-2.41656756401062,-0.025891005992889404,30299,608,14,0.0036797942593693733,30400,0.47748799999999997,1.0,-2.08,0.033659450709819794,0.0003,50.0,2026,,
-2.368401050567627,1.7141398191452026,30499,612,15,0.0037183924578130245,30600,0.481888,1.0,-2.1,0.045314446091651917,0.0003,50.0,2039,,
-2.352800130844116,-1.1520519256591797,30699,616,15,0.0036130661610513926,30800,0.486288,1.0,-2.14,0.040086038410663605,0.0003,50.0,2052,,
-2.391510248184204,-1.3446300029754639,30899,620,15,0.0035730863455682993,31000,0.490688,1.0,-2.1,0.050596967339515686,0.0003,50.0,2065,,
-2.282816171646118,-1.939023733139038,31099,624,15,0.0035189995542168617,31200,0.495088,1.0,-2.11,0.030789058655500412,0.0003,50.0,2078,,
-2.3272132873535156,0.05628928542137146,31299,628,15,0.003357467008754611,31400,0.499488,1.0,-2.08,0.04329769313335419,0.0003,50.0,2091,,
-2.24951434135437,1.1209790706634521,31499,632,15,0.0034384033642709255,31600,0.503888,1.0,-2.12,0.03738972544670105,0.0003,50.0,2103,,
-2.290647268295288,-0.742480993270874,31699,636,15,0.0034018773585557938,31800,0.508288,1.0,-2.09,0.03144858777523041,0.0003,50.0,2116,,
-2.3281638622283936,-1.7719523906707764,31899,640,15,0.003370586782693863,32000,0.512688,1.0,-2.11,0.040917929261922836,0.0003,50.0,2129,,
-2.1619575023651123,0.8424388766288757,32099,644,15,0.0033100182190537453,32200,0.517088,1.0,-2.03,0.03486093878746033,0.0003,50.0,2142,,
-2.252922773361206,0.360520601272583,32299,648,15,0.0032185714226216078,32400,0.521488,1.0,-2.01,0.03542955964803696,0.0003,50.0,2155,,
-2.2038257122039795,1.1679730415344238,32499,652,15,0.0032792361453175545,32600,0.525888,1.0,-2.11,0.028143279254436493,0.0003,50.0,2168,,
-2.1886610984802246,0.7812286019325256,32699,656,15,0.003320163581520319,32800,0.530288,1.0,-2.09,0.029374469071626663,0.0003,50.0,2181,,
-2.0422091484069824,2.020944118499756,32899,660,15,0.003297083778306842,33000,0.5346879999999999,1.0,-2.15,0.039241038262844086,0.0003,50.0,2194,,
-2.297577381134033,-3.3165550231933594,33099,664,15,0.003217661287635565,33200,0.539088,1.0,-2.2,0.030096091330051422,0.0003,50.0,2208,,
-2.1426215171813965,2.4420695304870605,33299,668,15,0.0032643636222928762,33400,0.543488,1.0,-2.15,0.03601342812180519,0.0003,50.0,2221,,
-2.415175437927246,-0.4252467155456543,33499,672,15,0.0033746312838047743,33600,0.5478879999999999,1.0,-2.15,0.05288080871105194,0.0003,50.0,2233,,
-2.240469455718994,-1.1738975048065186,33699,676,15,0.003422539448365569,33800,0.552288,1.0,-2.16,0.03160163015127182,0.0003,50.0,2247,,
-2.1811327934265137,2.1272501945495605,33899,680,15,0.0033423304557800293,34000,0.556688,1.0,-2.15,0.034836046397686005,0.0003,50.0,2260,,
-1.8542542457580566,-0.26762890815734863,34099,684,15,0.003341944655403495,34200,0.561088,1.0,-2.19,0.044835180044174194,0.0003,50.0,2273,,
-2.1365227699279785,-2.2079436779022217,34299,688,15,0.003298788331449032,34400,0.565488,1.0,-2.17,0.046484701335430145,0.0003,50.0,2286,,
-2.2262284755706787,-1.2728039026260376,34499,692,15,0.003250489942729473,34600,0.569888,1.0,-2.15,0.03298041597008705,0.0003,50.0,2300,,
-1.9982552528381348,1.8881914615631104,34699,696,15,0.00330575299449265,34800,0.574288,1.0,-2.16,0.04354594647884369,0.0003,50.0,2313,,
-2.0693321228027344,0.797440767288208,34899,700,15,0.0033590153325349092,35000,0.578688,1.0,-2.16,0.03778549283742905,0.0003,50.0,2330,1.0,0.00916351613761662
-2.1340389251708984,-0.4353538155555725,35099,704,15,0.00333156599663198,35200,0.5830879999999999,1.0,-2.18,0.03908674791455269,0.0003,50.0,2343,,
-2.076491117477417,-0.598410964012146,35299,708,15,0.0033093427773565054,35400,0.587488,1.0,-2.15,0.03030604124069214,0.0003,50.0,2356,,
-2.072478771209717,-2.478210687637329,35499,712,15,0.003196557518094778,35600,0.591888,1.0,-2.17,0.035683125257492065,0.0003,50.0,2369,,
-1.9469561576843262,1.1454877853393555,35699,716,15,0.00310938386246562,35800,0.5962879999999999,1.0,-2.22,0.03850517421960831,0.0003,50.0,2382,,
