rollout/success_rate,train/ent_coef_loss,time/total_timesteps,time/episodes,train/actor_loss,curriculum/epsilon,train/critic_loss,rollout/ep_len_mean,train/n_updates,train/ent_coef,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/learning_rate,eval/clean_mean_d,eval/clean_success_rate
0.0,-8.139429092407227,4200,84,-13.72433853149414,0.0924,0.18759685754776,50.0,4099,0.29305821657180786,-49.63095238095238,262,15,0.0003,,
0.0,-8.460294723510742,4400,88,-13.427677154541016,0.0968,0.1732465922832489,50.0,4299,0.2761209309101105,-49.64772727272727,275,15,0.0003,,
0.0,-8.95280647277832,4600,92,-13.09205150604248,0.1012,0.15034368634223938,50.0,4499,0.2601793706417084,-49.66304347826087,288,15,0.0003,,
0.0,-9.253568649291992,4800,96,-12.914921760559082,0.1056,0.19960570335388184,50.0,4699,0.24518714845180511,-49.666666666666664,301,15,0.0003,,
0.0,-9.526960372924805,5000,100,-12.446964263916016,0.11,0.1870982050895691,50.0,4899,0.23108269274234772,-49.58,318,15,0.0003,0.323397880514838,0.15
0.0,-9.901435852050781,5200,104,-12.115274429321289,0.1144,0.1979888379573822,50.0,5099,0.21783818304538727,-49.57,331,15,0.0003,,
0.0,-10.294242858886719,5400,108,-11.88607406616211,0.1188,0.1755734086036682,50.0,5299,0.20536844432353973,-49.59,344,15,0.0003,,
0.0,-10.368406295776367,5600,112,-11.378274917602539,0.12319999999999999,0.22151526808738708,50.0,5499,0.19364695250988007,-49.59,356,15,0.0003,,
0.0,-10.859143257141113,5800,116,-10.822347640991211,0.1276,0.1744002401828766,50.0,5699,0.1826734095811844,-49.56,369,15,0.0003,,
0.0,-10.879242897033691,6000,120,-10.480683326721191,0.132,0.1590297967195511,50.0,5899,0.17234577238559723,-49.53,382,15,0.0003,,
0.0,-11.031862258911133,6200,124,-10.1948881149292,0.1364,0.16516411304473877,50.0,6099,0.16262899339199066,-49.47,395,15,0.0003,,
0.0,-11.424152374267578,6400,128,-9.536267280578613,0.1408,0.17906531691551208,50.0,6299,0.15351411700248718,-49.44,408,15,0.0003,,
0.0,-11.622407913208008,6600,132,-9.412653923034668,0.1452,0.15511572360992432,50.0,6499,0.14498163759708405,-49.41,421,15,0.0003,,
0.0,-11.921433448791504,6800,136,-9.024890899658203,0.14959999999999998,0.175561785697937,50.0,6699,0.13696573674678802,-49.39,433,15,0.0003,,
0.0,-11.73697280883789,7000,140,-8.580617904663086,0.154,0.14030751585960388,50.0,6899,0.12941865622997284,-49.38,446,15,0.0003,,
0.0,-12.072762489318848,7200,144,-8.039543151855469,0.15839999999999999,0.13982221484184265,50.0,7099,0.12235289812088013,-49.28,459,15,0.0003,,
0.0,-12.077061653137207,7400,148,-7.621152400970459,0.1628,0.16102737188339233,50.0,7299,0.115726999938488,-49.21,472,15,0.0003,,
0.0,-11.935274124145508,7600,152,-7.320400238037109,0.1672,0.1619800627231598,50.0,7499,0.10951870679855347,-49.15,485,15,0.0003,,
0.009999999776482582,-12.232769966125488,7800,156,-7.140573501586914,0.1716,0.1395644098520279,50.0,7699,0.10370679199695587,-48.96,498,15,0.0003,,
0.009999999776482582,-12.170832633972168,8000,160,-6.617794513702393,0.176,0.16454721987247467,50.0,7899,0.09821828454732895,-48.75,511,15,0.0003,,
0.009999999776482582,-12.156356811523438,8200,164,-6.490664482116699,0.1804,0.13851070404052734,50.0,8099,0.09302728623151779,-48.74,524,15,0.0003,,
0.019999999552965164,-11.961803436279297,8400,168,-6.043312072753906,0.1848,0.1312435269355774,50.0,8299,0.08819117397069931,-48.19,537,15,0.0003,,
0.019999999552965164,-11.518583297729492,8600,172,-5.512286186218262,0.1892,0.1451900601387024,50.0,8499,0.0836256891489029,-48.03,550,15,0.0003,,
0.029999999329447746,-11.963373184204102,8800,176,-5.125668525695801,0.1936,0.14859652519226074,50.0,8699,0.07933052629232407,-47.58,563,15,0.0003,,
0.029999999329447746,-11.273415565490723,9000,180,-4.954892635345459,0.19799999999999998,0.13582125306129456,50.0,8899,0.07523278146982193,-47.44,576,15,0.0003,,
0.03999999910593033,-11.936859130859375,9200,184,-4.685194492340088,0.2024,0.12547795474529266,50.0,9099,0.0713871642947197,-46.88,589,15,0.0003,,
0.05999999865889549,-11.23544692993164,9400,188,-4.130108833312988,0.20679999999999998,0.1440221071243286,50.0,9299,0.0677465945482254,-46.46,602,15,0.0003,,
0.07000000029802322,-10.758152961730957,9600,192,-4.219303607940674,0.2112,0.1014862135052681,50.0,9499,0.06432190537452698,-45.73,615,15,0.0003,,
0.09000000357627869,-11.225648880004883,9800,196,-4.013288974761963,0.21559999999999999,0.16230237483978271,50.0,9699,0.06105645373463631,-44.3,629,15,0.0003,,
0.10000000149011612,-10.809258460998535,10000,200,-3.7699103355407715,0.22,0.12599317729473114,50.0,9899,0.0579579658806324,-43.67,646,15,0.0003,0.04344656772314498,1.0
0.11999999731779099,-11.132290840148926,10200,204,-3.567812919616699,0.2244,0.15207810699939728,50.0,10099,0.05504532530903816,-42.35,659,15,0.0003,,
0.15000000596046448,-10.65747356414795,10400,208,-3.3961987495422363,0.2288,0.13258643448352814,50.0,10299,0.05231742188334465,-40.65,672,15,0.0003,,
0.17000000178813934,-10.922840118408203,10600,212,-3.2663967609405518,0.2332,0.13967370986938477,50.0,10499,0.049716122448444366,-39.16,685,15,0.0003,,
0.1899999976158142,-10.168937683105469,10800,216,-2.693272113800049,0.2376,0.1478562355041504,50.0,10699,0.04729083180427551,-37.55,698,15,0.0003,,
0.23000000417232513,-9.480707168579102,11000,220,-2.6402766704559326,0.242,0.13456548750400543,50.0,10899,0.044966332614421844,-35.72,711,15,0.0003,,
0.25999999046325684,-9.484748840332031,11200,224,-2.39162015914917,0.24639999999999998,0.12939301133155823,50.0,11099,0.04277672991156578,-33.93,724,15,0.0003,,
0.30000001192092896,-10.094819068908691,11400,228,-2.417541027069092,0.25079999999999997,0.14480476081371307,50.0,11299,0.04072659835219383,-32.08,737,15,0.0003,,
0.3400000035762787,-9.04777717590332,11600,232,-2.0778417587280273,0.2552,0.12282249331474304,50.0,11499,0.03877075016498566,-30.34,750,15,0.0003,,
0.3799999952316284,-9.453272819519043,11800,236,-2.1369051933288574,0.2596,0.12589812278747559,50.0,11699,0.03695265203714371,-28.55,763,15,0.0003,,
0.41999998688697815,-9.042622566223145,12000,240,-2.0608010292053223,0.264,0.13230666518211365,50.0,11899,0.035219281911849976,-26.75,776,15,0.0003,,
0.46000000834465027,-7.651656150817871,12200,244,-2.084585666656494,0.26839999999999997,0.12842193245887756,50.0,12099,0.0336390845477581,-24.92,789,15,0.0003,,
0.5,-8.680488586425781,12400,248,-2.1048502922058105,0.2728,0.11578335613012314,50.0,12299,0.03209145739674568,-23.1,802,15,0.0003,,
0.5299999713897705,-8.36913776397705,12600,252,-2.274513006210327,0.2772,0.12867990136146545,50.0,12499,0.030613014474511147,-21.35,815,15,0.0003,,
0.550000011920929,-7.636477947235107,12800,256,-1.7673416137695312,0.2816,0.12095442414283752,50.0,12699,0.029197057709097862,-19.67,828,15,0.0003,,
0.5899999737739563,-6.406467437744141,13000,260,-2.270819902420044,0.286,0.10722014307975769,50.0,12899,0.027868444100022316,-18.01,841,15,0.0003,,
0.6299999952316284,-6.955320835113525,13200,264,-2.170180559158325,0.2904,0.13098326325416565,50.0,13099,0.026662761345505714,-16.11,854,15,0.0003,,
0.6600000262260437,-5.743714332580566,13400,268,-1.7261946201324463,0.2948,0.1122235357761383,50.0,13299,0.025442300364375114,-14.78,867,15,0.0003,,
0.699999988079071,-6.609201908111572,13600,272,-1.8563169240951538,0.29919999999999997,0.11071717739105225,50.0,13499,0.024276673793792725,-13.1,880,15,0.0003,,
0.7300000190734863,-5.6037068367004395,13800,276,-1.7778081893920898,0.3036,0.1065114438533783,50.0,13699,0.023209650069475174,-11.62,893,15,0.0003,,
0.7699999809265137,-7.3653082847595215,14000,280,-2.0390946865081787,0.308,0.1276148557662964,50.0,13899,0.022178584709763527,-9.88,906,15,0.0003,,
0.800000011920929,-4.502765655517578,14200,284,-2.1201510429382324,0.3124,0.1169762834906578,50.0,14099,0.021158479154109955,-8.61,919,15,0.0003,,
0.8199999928474426,-5.890773773193359,14400,288,-2.1595752239227295,0.31679999999999997,0.12044277787208557,50.0,14299,0.020276807248592377,-7.11,932,15,0.0003,,
0.8500000238418579,-4.3120317459106445,14600,292,-2.0373804569244385,0.3212,0.11745613813400269,50.0,14499,0.01944497786462307,-5.94,945,15,0.0003,,
0.8700000047683716,-3.074563503265381,14800,296,-2.102506637573242,0.3256,0.1139778420329094,50.0,14699,0.018650785088539124,-5.44,959,15,0.0003,,
0.8999999761581421,-5.411951541900635,15000,300,-2.5815978050231934,0.33,0.11811861395835876,50.0,14899,0.017912253737449646,-4.24,975,15,0.0003,0.00885315133291233,1.0
0.9200000166893005,-4.307618618011475,15200,304,-2.3025670051574707,0.3344,0.11225569248199463,50.0,15099,0.017199479043483734,-3.69,989,15,0.0003,,
0.9300000071525574,-3.344817638397217,15400,308,-2.198474407196045,0.3388,0.09798596799373627,50.0,15299,0.0164771918207407,-3.48,1002,15,0.0003,,
0.949999988079071,-5.057859897613525,15600,312,-2.5757484436035156,0.3432,0.0913057029247284,50.0,15499,0.015740355476737022,-3.09,1015,15,0.0003,,
0.9700000286102295,-4.2463507652282715,15800,316,-2.472564935684204,0.34759999999999996,0.11519096791744232,50.0,15699,0.015082270838320255,-2.86,1028,15,0.0003,,
0.9700000286102295,-4.544482707977295,16000,320,-2.7090978622436523,0.352,0.09295712411403656,50.0,15899,0.014406523667275906,-2.77,1041,15,0.0003,,
0.9800000190734863,-4.929737091064453,16200,324,-2.805933952331543,0.3564,0.08726684749126434,50.0,16099,0.01376145239919424,-2.73,1054,15,0.0003,,
0.9800000190734863,-3.8499789237976074,16400,328,-2.5082414150238037,0.3608,0.08973152190446854,50.0,16299,0.013146675191819668,-2.72,1067,15,0.0003,,
0.9800000190734863,-3.3811709880828857,16600,332,-2.639753818511963,0.36519999999999997,0.09108366817235947,50.0,16499,0.012530554085969925,-2.53,1080,15,0.0003,,
0.9800000190734863,-3.625988483428955,16800,336,-2.695543050765991,0.3696,0.09764257073402405,50.0,16699,0.011919764801859856,-2.45,1093,15,0.0003,,
0.9800000190734863,-4.47972297668457,17000,340,-2.8159399032592773,0.374,0.08232539892196655,50.0,16899,0.0113570811226964,-2.37,1105,15,0.0003,,
0.9800000190734863,-2.575268030166626,17200,344,-2.5883147716522217,0.3784,0.0990355908870697,50.0,17099,0.01083462592214346,-2.39,1118,15,0.0003,,
0.9800000190734863,-4.18858003616333,17400,348,-2.8103086948394775,0.3828,0.0791713148355484,50.0,17299,0.010348360985517502,-2.37,1131,15,0.0003,,
0.9900000095367432,-4.331379413604736,17600,352,-2.9537389278411865,0.3872,0.08046946674585342,50.0,17499,0.009885376319289207,-2.3,1145,15,0.0003,,
1.0,-3.283146381378174,17800,356,-2.7231626510620117,0.3916,0.07901202142238617,50.0,17699,0.009457593783736229,-2.24,1157,15,0.0003,,
1.0,-2.3668482303619385,18000,360,-2.832622766494751,0.39599999999999996,0.0787627249956131,50.0,17899,0.009084798395633698,-2.2,1171,15,0.0003,,
1.0,-3.653090238571167,18200,364,-2.6866953372955322,0.4004,0.08442533761262894,50.0,18099,0.00872285757213831,-2.22,1184,15,0.0003,,
1.0,-1.89015793800354,18400,368,-2.869166851043701,0.4048,0.06710503995418549,50.0,18299,0.008393744006752968,-2.21,1196,15,0.0003,,
1.0,-2.9598448276519775,18600,372,-2.8057730197906494,0.4092,0.07414033263921738,50.0,18499,0.00809420831501484,-2.14,1209,15,0.0003,,
1.0,-0.9079316258430481,18800,376,-2.590285301208496,0.41359999999999997,0.06051020324230194,50.0,18699,0.007763343397527933,-2.16,1223,15,0.0003,,
1.0,-1.9370677471160889,19000,380,-2.833237648010254,0.418,0.06424318253993988,50.0,18899,0.007442560512572527,-2.11,1235,15,0.0003,,
1.0,-2.9762277603149414,19200,384,-2.8634252548217773,0.4224,0.06014717370271683,50.0,19099,0.007196982391178608,-2.0,1248,15,0.0003,,
1.0,-0.8453010320663452,19400,388,-2.754502058029175,0.4268,0.058536410331726074,50.0,19299,0.006927071139216423,-1.99,1261,15,0.0003,,
1.0,-3.642803192138672,19600,392,-2.9266014099121094,0.43119999999999997,0.08341972529888153,50.0,19499,0.006638205610215664,-1.99,1274,15,0.0003,,
1.0,-1.6303333044052124,19800,396,-2.826272964477539,0.4356,0.058691807091236115,50.0,19699,0.006364001426845789,-2.04,1288,15,0.0003,,
1.0,-1.6677680015563965,20000,400,-2.8915719985961914,0.44,0.060503169894218445,50.0,19899,0.006163045298308134,-2.05,1304,15,0.0003,0.007715589662327787,1.0
1.0,-1.4633039236068726,20200,404,-2.9043619632720947,0.44439999999999996,0.055802639573812485,50.0,20099,0.00595444580540061,-2.02,1317,15,0.0003,,
1.0,-0.37164658308029175,20400,408,-2.4964733123779297,0.4488,0.059102147817611694,50.0,20299,0.0058081382885575294,-2.03,1330,15,0.0003,,
1.0,-0.07218778133392334,20600,412,-3.036242961883545,0.4532,0.06947381794452667,50.0,20499,0.005634150933474302,-2.01,1343,15,0.0003,,
1.0,-1.6399469375610352,20800,416,-2.8798062801361084,0.4576,0.06270046532154083,50.0,20699,0.005440811160951853,-1.99,1356,15,0.0003,,
1.0,-2.205037832260132,21000,420,-2.982853412628174,0.46199999999999997,0.05643058568239212,50.0,20899,0.005276501178741455,-2.02,1369,15,0.0003,,
1.0,-0.3646494150161743,21200,424,-2.8226027488708496,0.4664,0.04509081691503525,50.0,21099,0.005137938540428877,-2.04,1382,15,0.0003,,
1.0,-1.649953842163086,21400,428,-2.8334436416625977,0.4708,0.055566657334566116,50.0,21299,0.004998872056603432,-2.03,1395,15,0.0003,,
1.0,-1.2451533079147339,21600,432,-2.874577522277832,0.4752,0.04883873462677002,50.0,21499,0.004873082973062992,-2.08,1407,15,0.0003,,
1.0,-0.6530532836914062,21800,436,-2.9095301628112793,0.47959999999999997,0.057456910610198975,50.0,21699,0.004713043570518494,-2.11,1420,15,0.0003,,
1.0,-3.0301640033721924,22000,440,-2.9284255504608154,0.484,0.04708520695567131,50.0,21899,0.0045518893748521805,-2.14,1433,15,0.0003,,
1.0,0.5098922252655029,22200,444,-2.8556482791900635,0.4884,0.04347270727157593,50.0,22099,0.004433887545019388,-2.12,1446,15,0.0003,,
1.0,1.3887739181518555,22400,448,-2.6657841205596924,0.49279999999999996,0.052244968712329865,50.0,22299,0.004342068452388048,-2.15,1459,15,0.0003,,
1.0,-0.628578782081604,22600,452,-2.8513338565826416,0.4972,0.04564078152179718,50.0,22499,0.004293343983590603,-2.17,1471,15,0.0003,,
1.0,1.8290276527404785,22800,456,-2.871885299682617,0.5015999999999999,0.05667240172624588,50.0,22699,0.00425571808591485,-2.18,1484,15,0.0003,,
1.0,-2.0133213996887207,23000,460,-2.957536458969116,0.506,0.05135443061590195,50.0,22899,0.004297393374145031,-2.21,1497,15,0.0003,,
1.0,0.23981474339962006,23200,464,-2.631410837173462,0.5104,0.05945850908756256,50.0,23099,0.004182920325547457,-2.22,1510,15,0.0003,,
1.0,-2.781322479248047,23400,468,-2.8171043395996094,0.5148,0.07404690235853195,50.0,23299,0.004079888574779034,-2.22,1523,15,0.0003,,
1.0,-1.3677668571472168,23600,472,-2.7493698596954346,0.5192,0.0492795929312706,50.0,23499,0.004000565968453884,-2.21,1535,15,0.0003,,
1.0,1.1716811656951904,23800,476,-2.847837209701538,0.5236,0.060141559690237045,50.0,23699,0.00403488939628005,-2.24,1548,15,0.0003,,
1.0,-0.4420778453350067,24000,480,-2.719867706298828,0.528,0.0438678041100502,50.0,23899,0.0040193526074290276,-2.27,1561,15,0.0003,,
1.0,0.34936392307281494,24200,484,-2.708010196685791,0.5324,0.042566053569316864,50.0,24099,0.003944023512303829,-2.33,1574,15,0.0003,,
1.0,0.05792815983295441,24400,488,-2.7397735118865967,0.5367999999999999,0.058749064803123474,50.0,24299,0.003886488964781165,-2.37,1587,15,0.0003,,
1.0,0.953446090221405,24600,492,-2.7494897842407227,0.5412,0.05333590507507324,50.0,24499,0.003992625046521425,-2.33,1600,15,0.0003,,
1.0,-1.2205463647842407,24800,496,-2.6017425060272217,0.5456,0.056673262268304825,50.0,24699,0.004080113954842091,-2.34,1613,15,0.0003,,
1.0,-1.329754114151001,25000,500,-2.8562581539154053,0.5499999999999999,0.05387549102306366,50.0,24899,0.003938522655516863,-2.35,1630,15,0.0003,0.014024260696425945,1.0
1.0,0.9612172842025757,25200,504,-2.7232513427734375,0.5544,0.04625864326953888,50.0,25099,0.003956825006753206,-2.37,1642,15,0.0003,,
1.0,-1.8048845529556274,25400,508,-2.738072633743286,0.5588,0.043831005692481995,50.0,25299,0.0038654988165944815,-2.39,1656,15,0.0003,,
1.0,1.296985149383545,25600,512,-2.5142409801483154,0.5632,0.05505719035863876,50.0,25499,0.003777100006118417,-2.37,1668,15,0.0003,,
1.0,-0.6518479585647583,25800,516,-2.710636615753174,0.5676,0.04515533894300461,50.0,25699,0.0037610328290611506,-2.35,1681,15,0.0003,,
1.0,-0.6893364191055298,26000,520,-2.74216628074646,0.572,0.04578264802694321,50.0,25899,0.003754764562472701,-2.35,1694,15,0.0003,,
1.0,-0.6066380143165588,26200,524,-2.590771198272705,0.5764,0.04481491073966026,50.0,26099,0.0036557517014443874,-2.31,1707,15,0.0003,,
1.0,-1.2012062072753906,26400,528,-2.6980435848236084,0.5808,0.03816165030002594,50.0,26299,0.0036035669036209583,-2.38,1720,15,0.0003,,
1.0,-2.7612929344177246,26600,532,-2.84252667427063,0.5851999999999999,0.042724937200546265,50.0,26499,0.0035004413221031427,-2.43,1733,15,0.0003,,
1.0,0.9769959449768066,26800,536,-2.6901345252990723,0.5896,0.037601809948682785,50.0,26699,0.003428831696510315,-2.46,1745,15,0.0003,,
1.0,0.3905869126319885,27000,540,-2.5976176261901855,0.594,0.04112492874264717,50.0,26899,0.003298085415735841,-2.46,1758,15,0.0003,,
1.0,-1.2071151733398438,27200,544,-2.6928131580352783,0.5983999999999999,0.04466557875275612,50.0,27099,0.003213224234059453,-2.55,1771,15,0.0003,,
1.0,-1.0539406538009644,27400,548,-2.7246286869049072,0.6028,0.048151709139347076,50.0,27299,0.0032492983154952526,-2.56,1784,15,0.0003,,
1.0,0.8383151292800903,27600,552,-2.625309467315674,0.6072,0.035691116005182266,50.0,27499,0.0033653881400823593,-2.57,1796,15,0.0003,,
1.0,0.9379813075065613,27800,556,-2.6400656700134277,0.6116,0.051875364035367966,50.0,27699,0.0034333178773522377,-2.63,1809,15,0.0003,,
1.0,-2.312577724456787,28000,560,-2.746445655822754,0.616,0.041701603680849075,50.0,27899,0.00339655764400959,-2.56,1822,15,0.0003,,
1.0,-1.011772632598877,28200,564,-2.7226767539978027,0.6204,0.04486740753054619,50.0,28099,0.003383038332685828,-2.53,1835,15,0.0003,,
1.0,0.25962769985198975,28400,568,-2.43682599067688,0.6248,0.04460304230451584,50.0,28299,0.003290295833721757,-2.57,1848,15,0.0003,,
1.0,0.8915689587593079,28600,572,-2.6080875396728516,0.6292,0.04639524221420288,50.0,28499,0.0031873902771621943,-2.59,1861,15,0.0003,,
1.0,0.9462169408798218,28800,576,-2.6879544258117676,0.6335999999999999,0.045585207641124725,50.0,28699,0.003210978815332055,-2.61,1874,15,0.0003,,
1.0,1.4032344818115234,29000,580,-2.5369300842285156,0.638,0.04321291297674179,50.0,28899,0.0031592382583767176,-2.6,1886,15,0.0003,,
1.0,-1.5317175388336182,29200,584,-2.60685133934021,0.6424,0.050231583416461945,50.0,29099,0.003074153559282422,-2.58,1899,15,0.0003,,
1.0,-1.2809242010116577,29400,588,-2.610811710357666,0.6467999999999999,0.0449986457824707,50.0,29299,0.003041002666577697,-2.56,1912,15,0.0003,,
1.0,0.22882235050201416,29600,592,-2.631319522857666,0.6512,0.04431704804301262,50.0,29499,0.003032047301530838,-2.58,1925,15,0.0003,,
1.0,-0.2922564744949341,29800,596,-2.5945234298706055,0.6556,0.046435028314590454,50.0,29699,0.0029401781503111124,-2.54,1938,15,0.0003,,
1.0,2.694361686706543,30000,600,-2.4100182056427,0.66,0.03773833438754082,50.0,29899,0.0028838461730629206,-2.58,1955,15,0.0003,0.01744938683510485,1.0
1.0,-1.4835987091064453,30200,604,-2.4883437156677246,0.6644,0.042104572057724,50.0,30099,0.002834188286215067,-2.6,1968,15,0.0003,,
1.0,0.275032103061676,30400,608,-2.5082101821899414,0.6688,0.03807032108306885,50.0,30299,0.002808778081089258,-2.59,1981,15,0.0003,,
1.0,0.6824775338172913,30600,612,-2.448780059814453,0.6732,0.04874805361032486,50.0,30499,0.0027420008555054665,-2.62,1994,15,0.0003,,
1.0,2.4646739959716797,30800,616,-2.421891212463379,0.6776,0.03647182136774063,50.0,30699,0.002768001053482294,-2.67,2006,15,0.0003,,
1.0,-1.2517755031585693,31000,620,-2.6479718685150146,0.6819999999999999,0.046082474291324615,50.0,30899,0.0027552710380405188,-2.67,2019,15,0.0003,,
1.0,-0.3647623062133789,31200,624,-2.5675208568573,0.6864,0.032897643744945526,50.0,31099,0.0027391533367335796,-2.73,2032,15,0.0003,,
1.0,0.480852335691452,31400,628,-2.553643226623535,0.6908,0.04337888956069946,50.0,31299,0.0027090865187346935,-2.67,2045,15,0.0003,,
1.0,2.809006690979004,31600,632,-2.490412712097168,0.6951999999999999,0.04799005016684532,50.0,31499,0.0027323737740516663,-2.73,2058,15,0.0003,,
1.0,0.5798878073692322,31800,636,-2.433427095413208,0.6996,0.029959529638290405,50.0,31699,0.0027189920656383038,-2.79,2071,15,0.0003,,
1.0,-1.9125261306762695,32000,640,-2.467130422592163,0.704,0.035217802971601486,50.0,31899,0.0027021674904972315,-2.85,2084,15,0.0003,,
1.0,1.2839598655700684,32200,644,-2.4194679260253906,0.7084,0.039923109114170074,50.0,32099,0.002733428031206131,-2.77,2096,15,0.0003,,
1.0,-1.7345051765441895,32400,648,-2.5639123916625977,0.7128,0.039648111909627914,50.0,32299,0.002657730830833316,-2.73,2109,15,0.0003,,
1.0,-0.2961761951446533,32600,652,-2.4348042011260986,0.7172,0.028186436742544174,50.0,32499,0.002663946710526943,-3.0,2122,15,0.0003,,
1.0,1.5768297910690308,32800,656,-2.4906532764434814,0.7216,0.04066101089119911,50.0,32699,0.002689192770048976,-2.95,2135,15,0.0003,,
1.0,-0.39374539256095886,33000,660,-2.361252784729004,0.726,0.04120530188083649,50.0,32899,0.002679951721802354,-3.09,2148,15,0.0003,,
1.0,-2.789675712585449,33200,664,-2.742985963821411,0.7303999999999999,0.0362977534532547,50.0,33099,0.0026228122878819704,-3.16,2161,15,0.0003,,
1.0,3.038658618927002,33400,668,-2.302529811859131,0.7348,0.04176522418856621,50.0,33299,0.002544812858104706,-3.08,2173,15,0.0003,,
1.0,-0.27192428708076477,33600,672,-2.7694091796875,0.7392,0.04110337048768997,50.0,33499,0.002570084063336253,-3.12,2186,15,0.0003,,
1.0,1.2477837800979614,33800,676,-2.5981717109680176,0.7435999999999999,0.04265959560871124,50.0,33699,0.002635802375152707,-3.08,2199,15,0.0003,,
1.0,0.8990438580513,34000,680,-2.528160333633423,0.748,0.03812543302774429,50.0,33899,0.002635715762153268,-3.08,2212,15,0.0003,,
1.0,1.9769136905670166,34200,684,-2.3566269874572754,0.7524,0.051767509430646896,50.0,34099,0.002660151105374098,-3.13,2225,15,0.0003,,
1.0,-1.4984135627746582,34400,688,-2.55983829498291,0.7568,0.038470588624477386,50.0,34299,0.0026290754321962595,-3.17,2237,15,0.0003,,
1.0,-1.657427430152893,34600,692,-2.406736135482788,0.7612,0.03271961957216263,50.0,34499,0.0025562718510627747,-3.16,2251,15,0.0003,,
1.0,0.7610040903091431,34800,696,-2.3640499114990234,0.7656,0.0488395094871521,50.0,34699,0.00248738843947649,-3.15,2263,15,0.0003,,
1.0,2.5170247554779053,35000,700,-2.3457441329956055,0.77,0.03674256056547165,50.0,34899,0.002441366668790579,-3.14,2280,15,0.0003,0.012409303476932403,1.0
1.0,0.7371337413787842,35200,704,-2.530040740966797,0.7744,0.03921035677194595,50.0,35099,0.002472973195835948,-3.25,2293,15,0.0003,,
1.0,0.8100738525390625,35400,708,-2.4545445442199707,0.7787999999999999,0.050811659544706345,50.0,35299,0.0024939263239502907,-3.2,2306,15,0.0003,,
